ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
95521,2,2019,Elec- Agricultural,Y,0,0,NA
95521,3,2019,Elec- Agricultural,Y,0,0,NA
95524,1,2019,Elec- Agricultural,Y,0,0,NA
95524,2,2019,Elec- Agricultural,Y,0,0,NA
95524,3,2019,Elec- Agricultural,Y,0,0,NA
95525,1,2019,Elec- Agricultural,Y,0,0,NA
95525,2,2019,Elec- Agricultural,Y,0,0,NA
95525,3,2019,Elec- Agricultural,Y,0,0,NA
95526,1,2019,Elec- Agricultural,Y,0,0,NA
95526,2,2019,Elec- Agricultural,Y,0,0,NA
95526,3,2019,Elec- Agricultural,Y,0,0,NA
95527,1,2019,Elec- Agricultural,Y,0,0,NA
95527,2,2019,Elec- Agricultural,Y,0,0,NA
95527,3,2019,Elec- Agricultural,Y,0,0,NA
95528,1,2019,Elec- Agricultural,Y,0,0,NA
95528,2,2019,Elec- Agricultural,Y,0,0,NA
95528,3,2019,Elec- Agricultural,Y,0,0,NA
95536,1,2019,Elec- Agricultural,Y,0,0,NA
95536,2,2019,Elec- Agricultural,Y,0,0,NA
95536,3,2019,Elec- Agricultural,Y,0,0,NA
95540,1,2019,Elec- Agricultural,Y,0,0,NA
95540,2,2019,Elec- Agricultural,Y,0,0,NA
95540,3,2019,Elec- Agricultural,Y,0,0,NA
95542,1,2019,Elec- Agricultural,Y,0,0,NA
95542,2,2019,Elec- Agricultural,Y,0,0,NA
95542,3,2019,Elec- Agricultural,Y,0,0,NA
95546,1,2019,Elec- Agricultural,Y,0,0,NA
95546,2,2019,Elec- Agricultural,Y,0,0,NA
95546,3,2019,Elec- Agricultural,Y,0,0,NA
95547,1,2019,Elec- Agricultural,Y,0,0,NA
95547,2,2019,Elec- Agricultural,Y,0,0,NA
95547,3,2019,Elec- Agricultural,Y,0,0,NA
95549,1,2019,Elec- Agricultural,Y,0,0,NA
95549,2,2019,Elec- Agricultural,Y,0,0,NA
95549,3,2019,Elec- Agricultural,Y,0,0,NA
95550,1,2019,Elec- Agricultural,Y,0,0,NA
95550,2,2019,Elec- Agricultural,Y,0,0,NA
95550,3,2019,Elec- Agricultural,Y,0,0,NA
95551,1,2019,Elec- Agricultural,Y,0,0,NA
95551,2,2019,Elec- Agricultural,Y,0,0,NA
95551,3,2019,Elec- Agricultural,Y,0,0,NA
95552,1,2019,Elec- Agricultural,Y,0,0,NA
95552,2,2019,Elec- Agricultural,Y,0,0,NA
95552,3,2019,Elec- Agricultural,Y,0,0,NA
95555,1,2019,Elec- Agricultural,Y,0,0,NA
95555,2,2019,Elec- Agricultural,Y,0,0,NA
95555,3,2019,Elec- Agricultural,Y,0,0,NA
95556,1,2019,Elec- Agricultural,Y,0,0,NA
95556,2,2019,Elec- Agricultural,Y,0,0,NA
95556,3,2019,Elec- Agricultural,Y,0,0,NA
95558,1,2019,Elec- Agricultural,Y,0,0,NA
95558,2,2019,Elec- Agricultural,Y,0,0,NA
95558,3,2019,Elec- Agricultural,Y,0,0,NA
95560,1,2019,Elec- Agricultural,Y,0,0,NA
95560,2,2019,Elec- Agricultural,Y,0,0,NA
95560,3,2019,Elec- Agricultural,Y,0,0,NA
95562,1,2019,Elec- Agricultural,Y,0,0,NA
95562,2,2019,Elec- Agricultural,Y,0,0,NA
95562,3,2019,Elec- Agricultural,Y,0,0,NA
95564,1,2019,Elec- Agricultural,Y,0,0,NA
95564,2,2019,Elec- Agricultural,Y,0,0,NA
95564,3,2019,Elec- Agricultural,Y,0,0,NA
95565,1,2019,Elec- Agricultural,Y,0,0,NA
95565,2,2019,Elec- Agricultural,Y,0,0,NA
95565,3,2019,Elec- Agricultural,Y,0,0,NA
95569,1,2019,Elec- Agricultural,Y,0,0,NA
95569,2,2019,Elec- Agricultural,Y,0,0,NA
95569,3,2019,Elec- Agricultural,Y,0,0,NA
95570,1,2019,Elec- Agricultural,Y,0,0,NA
95570,2,2019,Elec- Agricultural,Y,0,0,NA
95570,3,2019,Elec- Agricultural,Y,0,0,NA
95573,1,2019,Elec- Agricultural,Y,0,0,NA
95573,2,2019,Elec- Agricultural,Y,0,0,NA
95573,3,2019,Elec- Agricultural,Y,0,0,NA
95587,1,2019,Elec- Agricultural,Y,0,0,NA
95587,2,2019,Elec- Agricultural,Y,0,0,NA
95587,3,2019,Elec- Agricultural,Y,0,0,NA
95589,1,2019,Elec- Agricultural,Y,0,0,NA
95589,2,2019,Elec- Agricultural,Y,0,0,NA
95589,3,2019,Elec- Agricultural,Y,0,0,NA
95602,1,2019,Elec- Agricultural,Y,0,0,NA
95602,2,2019,Elec- Agricultural,Y,0,0,NA
95602,3,2019,Elec- Agricultural,Y,0,0,NA
95603,1,2019,Elec- Agricultural,Y,0,0,NA
95603,2,2019,Elec- Agricultural,Y,187,113619,608
95603,3,2019,Elec- Agricultural,Y,0,0,NA
95605,1,2019,Elec- Agricultural,Y,0,0,NA
95605,2,2019,Elec- Agricultural,Y,0,0,NA
95605,3,2019,Elec- Agricultural,Y,0,0,NA
95606,1,2019,Elec- Agricultural,Y,0,0,NA
95606,2,2019,Elec- Agricultural,Y,0,0,NA
95606,3,2019,Elec- Agricultural,Y,0,0,NA
95607,1,2019,Elec- Agricultural,Y,0,0,NA
95607,2,2019,Elec- Agricultural,Y,0,0,NA
95607,3,2019,Elec- Agricultural,Y,0,0,NA
95610,1,2019,Elec- Agricultural,Y,0,0,NA
95610,2,2019,Elec- Agricultural,Y,0,0,NA
95610,3,2019,Elec- Agricultural,Y,0,0,NA
95612,1,2019,Elec- Agricultural,Y,0,0,NA
95612,2,2019,Elec- Agricultural,Y,0,0,NA
95612,3,2019,Elec- Agricultural,Y,0,0,NA
95614,1,2019,Elec- Agricultural,Y,0,0,NA
95614,2,2019,Elec- Agricultural,Y,0,0,NA
95614,3,2019,Elec- Agricultural,Y,0,0,NA
95615,1,2019,Elec- Agricultural,Y,0,0,NA
95615,2,2019,Elec- Agricultural,Y,0,0,NA
95615,3,2019,Elec- Agricultural,Y,0,0,NA
95616,1,2019,Elec- Agricultural,Y,0,0,NA
95616,2,2019,Elec- Agricultural,Y,0,0,NA
95616,3,2019,Elec- Agricultural,Y,0,0,NA
95618,1,2019,Elec- Agricultural,Y,0,0,NA
95618,2,2019,Elec- Agricultural,Y,0,0,NA
95618,3,2019,Elec- Agricultural,Y,0,0,NA
95619,1,2019,Elec- Agricultural,Y,0,0,NA
95619,2,2019,Elec- Agricultural,Y,0,0,NA
95619,3,2019,Elec- Agricultural,Y,0,0,NA
95620,1,2019,Elec- Agricultural,Y,0,0,NA
95620,2,2019,Elec- Agricultural,Y,0,0,NA
95620,3,2019,Elec- Agricultural,Y,0,0,NA
95623,1,2019,Elec- Agricultural,Y,0,0,NA
95623,2,2019,Elec- Agricultural,Y,0,0,NA
95623,3,2019,Elec- Agricultural,Y,0,0,NA
95626,1,2019,Elec- Agricultural,Y,0,0,NA
95626,2,2019,Elec- Agricultural,Y,0,0,NA
95626,3,2019,Elec- Agricultural,Y,0,0,NA
95627,1,2019,Elec- Agricultural,Y,0,0,NA
95627,2,2019,Elec- Agricultural,Y,0,0,NA
95627,3,2019,Elec- Agricultural,Y,0,0,NA
95628,1,2019,Elec- Agricultural,Y,0,0,NA
95628,2,2019,Elec- Agricultural,Y,0,0,NA
95628,3,2019,Elec- Agricultural,Y,0,0,NA
95629,1,2019,Elec- Agricultural,Y,0,0,NA
95629,2,2019,Elec- Agricultural,Y,0,0,NA
95629,3,2019,Elec- Agricultural,Y,0,0,NA
95631,1,2019,Elec- Agricultural,Y,0,0,NA
95631,2,2019,Elec- Agricultural,Y,0,0,NA
95631,3,2019,Elec- Agricultural,Y,0,0,NA
95632,1,2019,Elec- Agricultural,Y,0,0,NA
95632,2,2019,Elec- Agricultural,Y,0,0,NA
95632,3,2019,Elec- Agricultural,Y,0,0,NA
95633,1,2019,Elec- Agricultural,Y,0,0,NA
95633,2,2019,Elec- Agricultural,Y,0,0,NA
95633,3,2019,Elec- Agricultural,Y,0,0,NA
95634,1,2019,Elec- Agricultural,Y,0,0,NA
95634,2,2019,Elec- Agricultural,Y,0,0,NA
95634,3,2019,Elec- Agricultural,Y,0,0,NA
95635,1,2019,Elec- Agricultural,Y,0,0,NA
95635,2,2019,Elec- Agricultural,Y,0,0,NA
95635,3,2019,Elec- Agricultural,Y,0,0,NA
95637,1,2019,Elec- Agricultural,Y,0,0,NA
95637,2,2019,Elec- Agricultural,Y,0,0,NA
95637,3,2019,Elec- Agricultural,Y,0,0,NA
95640,1,2019,Elec- Agricultural,Y,0,0,NA
95640,2,2019,Elec- Agricultural,Y,0,0,NA
95640,3,2019,Elec- Agricultural,Y,0,0,NA
95641,1,2019,Elec- Agricultural,Y,0,0,NA
95641,2,2019,Elec- Agricultural,Y,0,0,NA
95641,3,2019,Elec- Agricultural,Y,0,0,NA
95642,1,2019,Elec- Agricultural,Y,0,0,NA
95642,2,2019,Elec- Agricultural,Y,0,0,NA
95642,3,2019,Elec- Agricultural,Y,0,0,NA
95645,1,2019,Elec- Agricultural,Y,0,0,NA
95645,2,2019,Elec- Agricultural,Y,0,0,NA
95645,3,2019,Elec- Agricultural,Y,0,0,NA
95648,1,2019,Elec- Agricultural,Y,0,0,NA
95648,2,2019,Elec- Agricultural,Y,0,0,NA
95648,3,2019,Elec- Agricultural,Y,0,0,NA
95650,1,2019,Elec- Agricultural,Y,0,0,NA
95650,2,2019,Elec- Agricultural,Y,0,0,NA
95650,3,2019,Elec- Agricultural,Y,0,0,NA
95651,1,2019,Elec- Agricultural,Y,0,0,NA
95651,2,2019,Elec- Agricultural,Y,0,0,NA
95651,3,2019,Elec- Agricultural,Y,0,0,NA
95653,1,2019,Elec- Agricultural,Y,0,0,NA
95653,2,2019,Elec- Agricultural,Y,0,0,NA
95653,3,2019,Elec- Agricultural,Y,0,0,NA
95658,1,2019,Elec- Agricultural,Y,135,58805,436
95658,2,2019,Elec- Agricultural,Y,0,0,NA
95658,3,2019,Elec- Agricultural,Y,0,0,NA
95659,1,2019,Elec- Agricultural,Y,0,0,NA
95659,2,2019,Elec- Agricultural,Y,0,0,NA
95659,3,2019,Elec- Agricultural,Y,0,0,NA
95663,1,2019,Elec- Agricultural,Y,0,0,NA
95663,2,2019,Elec- Agricultural,Y,0,0,NA
95663,3,2019,Elec- Agricultural,Y,0,0,NA
95664,1,2019,Elec- Agricultural,Y,0,0,NA
95664,2,2019,Elec- Agricultural,Y,0,0,NA
95664,3,2019,Elec- Agricultural,Y,0,0,NA
95665,1,2019,Elec- Agricultural,Y,0,0,NA
95665,2,2019,Elec- Agricultural,Y,0,0,NA
95665,3,2019,Elec- Agricultural,Y,0,0,NA
95666,1,2019,Elec- Agricultural,Y,0,0,NA
95666,2,2019,Elec- Agricultural,Y,0,0,NA
95666,3,2019,Elec- Agricultural,Y,0,0,NA
95667,1,2019,Elec- Agricultural,Y,0,0,NA
95667,2,2019,Elec- Agricultural,Y,0,0,NA
95667,3,2019,Elec- Agricultural,Y,0,0,NA
95668,1,2019,Elec- Agricultural,Y,0,0,NA
95668,2,2019,Elec- Agricultural,Y,0,0,NA
95668,3,2019,Elec- Agricultural,Y,0,0,NA
95669,1,2019,Elec- Agricultural,Y,330,219447,665
95669,2,2019,Elec- Agricultural,Y,0,0,NA
95669,3,2019,Elec- Agricultural,Y,0,0,NA
95672,1,2019,Elec- Agricultural,Y,0,0,NA
95672,2,2019,Elec- Agricultural,Y,0,0,NA
95672,3,2019,Elec- Agricultural,Y,0,0,NA
95674,1,2019,Elec- Agricultural,Y,0,0,NA
95674,2,2019,Elec- Agricultural,Y,0,0,NA
95674,3,2019,Elec- Agricultural,Y,0,0,NA
95678,1,2019,Elec- Agricultural,Y,0,0,NA
95678,2,2019,Elec- Agricultural,Y,0,0,NA
95678,3,2019,Elec- Agricultural,Y,0,0,NA
95679,1,2019,Elec- Agricultural,Y,0,0,NA
95679,2,2019,Elec- Agricultural,Y,0,0,NA
95679,3,2019,Elec- Agricultural,Y,0,0,NA
95681,1,2019,Elec- Agricultural,Y,0,0,NA
95681,2,2019,Elec- Agricultural,Y,0,0,NA
95681,3,2019,Elec- Agricultural,Y,0,0,NA
95682,1,2019,Elec- Agricultural,Y,0,0,NA
95682,2,2019,Elec- Agricultural,Y,0,0,NA
95682,3,2019,Elec- Agricultural,Y,0,0,NA
95684,1,2019,Elec- Agricultural,Y,0,0,NA
95684,2,2019,Elec- Agricultural,Y,0,0,NA
95684,3,2019,Elec- Agricultural,Y,329,241727,735
95685,1,2019,Elec- Agricultural,Y,0,0,NA
95685,2,2019,Elec- Agricultural,Y,0,0,NA
95685,3,2019,Elec- Agricultural,Y,0,0,NA
95687,1,2019,Elec- Agricultural,Y,0,0,NA
95687,2,2019,Elec- Agricultural,Y,0,0,NA
95687,3,2019,Elec- Agricultural,Y,0,0,NA
95688,1,2019,Elec- Agricultural,Y,0,0,NA
95688,2,2019,Elec- Agricultural,Y,0,0,NA
95688,3,2019,Elec- Agricultural,Y,0,0,NA
95689,1,2019,Elec- Agricultural,Y,0,0,NA
95689,2,2019,Elec- Agricultural,Y,0,0,NA
95689,3,2019,Elec- Agricultural,Y,0,0,NA
95690,1,2019,Elec- Agricultural,Y,0,0,NA
95690,2,2019,Elec- Agricultural,Y,0,0,NA
95690,3,2019,Elec- Agricultural,Y,0,0,NA
95691,1,2019,Elec- Agricultural,Y,0,0,NA
95691,2,2019,Elec- Agricultural,Y,0,0,NA
95691,3,2019,Elec- Agricultural,Y,0,0,NA
95692,1,2019,Elec- Agricultural,Y,0,0,NA
95692,2,2019,Elec- Agricultural,Y,0,0,NA
95692,3,2019,Elec- Agricultural,Y,0,0,NA
95694,1,2019,Elec- Agricultural,Y,0,0,NA
95694,2,2019,Elec- Agricultural,Y,0,0,NA
95694,3,2019,Elec- Agricultural,Y,0,0,NA
95695,1,2019,Elec- Agricultural,Y,0,0,NA
95695,2,2019,Elec- Agricultural,Y,0,0,NA
95695,3,2019,Elec- Agricultural,Y,0,0,NA
95698,1,2019,Elec- Agricultural,Y,0,0,NA
95698,2,2019,Elec- Agricultural,Y,0,0,NA
95698,3,2019,Elec- Agricultural,Y,0,0,NA
95703,1,2019,Elec- Agricultural,Y,0,0,NA
95703,2,2019,Elec- Agricultural,Y,0,0,NA
95703,3,2019,Elec- Agricultural,Y,0,0,NA
95709,1,2019,Elec- Agricultural,Y,0,0,NA
95709,2,2019,Elec- Agricultural,Y,0,0,NA
95709,3,2019,Elec- Agricultural,Y,0,0,NA
95746,1,2019,Elec- Agricultural,Y,0,0,NA
95746,2,2019,Elec- Agricultural,Y,0,0,NA
95746,3,2019,Elec- Agricultural,Y,0,0,NA
95747,1,2019,Elec- Agricultural,Y,0,0,NA
95747,2,2019,Elec- Agricultural,Y,0,0,NA
95747,3,2019,Elec- Agricultural,Y,0,0,NA
95762,1,2019,Elec- Agricultural,Y,0,0,NA
95762,2,2019,Elec- Agricultural,Y,0,0,NA
95762,3,2019,Elec- Agricultural,Y,0,0,NA
95776,1,2019,Elec- Agricultural,Y,0,0,NA
95776,2,2019,Elec- Agricultural,Y,0,0,NA
95776,3,2019,Elec- Agricultural,Y,0,0,NA
95831,1,2019,Elec- Agricultural,Y,0,0,NA
95831,2,2019,Elec- Agricultural,Y,0,0,NA
95831,3,2019,Elec- Agricultural,Y,0,0,NA
95837,1,2019,Elec- Agricultural,Y,0,0,NA
95837,2,2019,Elec- Agricultural,Y,0,0,NA
95837,3,2019,Elec- Agricultural,Y,0,0,NA
95901,1,2019,Elec- Agricultural,Y,6908,8733734,1264
95901,2,2019,Elec- Agricultural,Y,0,0,NA
95901,3,2019,Elec- Agricultural,Y,0,0,NA
95903,1,2019,Elec- Agricultural,Y,0,0,NA
95903,2,2019,Elec- Agricultural,Y,0,0,NA
95903,3,2019,Elec- Agricultural,Y,0,0,NA
95912,1,2019,Elec- Agricultural,Y,0,0,NA
95912,2,2019,Elec- Agricultural,Y,0,0,NA
95912,3,2019,Elec- Agricultural,Y,0,0,NA
95914,1,2019,Elec- Agricultural,Y,0,0,NA
95914,2,2019,Elec- Agricultural,Y,0,0,NA
95914,3,2019,Elec- Agricultural,Y,0,0,NA
95916,1,2019,Elec- Agricultural,Y,0,0,NA
95916,2,2019,Elec- Agricultural,Y,0,0,NA
95916,3,2019,Elec- Agricultural,Y,0,0,NA
95917,1,2019,Elec- Agricultural,Y,0,0,NA
95917,2,2019,Elec- Agricultural,Y,0,0,NA
95917,3,2019,Elec- Agricultural,Y,0,0,NA
95918,1,2019,Elec- Agricultural,Y,0,0,NA
95918,2,2019,Elec- Agricultural,Y,0,0,NA
95918,3,2019,Elec- Agricultural,Y,0,0,NA
95919,1,2019,Elec- Agricultural,Y,0,0,NA
95919,2,2019,Elec- Agricultural,Y,0,0,NA
95919,3,2019,Elec- Agricultural,Y,0,0,NA
95920,1,2019,Elec- Agricultural,Y,0,0,NA
95920,2,2019,Elec- Agricultural,Y,0,0,NA
95920,3,2019,Elec- Agricultural,Y,0,0,NA
95922,1,2019,Elec- Agricultural,Y,0,0,NA
95922,2,2019,Elec- Agricultural,Y,0,0,NA
95922,3,2019,Elec- Agricultural,Y,0,0,NA
95925,1,2019,Elec- Agricultural,Y,0,0,NA
95925,2,2019,Elec- Agricultural,Y,0,0,NA
95926,1,2019,Elec- Agricultural,Y,0,0,NA
95926,2,2019,Elec- Agricultural,Y,0,0,NA
95926,3,2019,Elec- Agricultural,Y,0,0,NA
95928,1,2019,Elec- Agricultural,Y,0,0,NA
95928,2,2019,Elec- Agricultural,Y,0,0,NA
95928,3,2019,Elec- Agricultural,Y,0,0,NA
95932,1,2019,Elec- Agricultural,Y,0,0,NA
95932,2,2019,Elec- Agricultural,Y,0,0,NA
95932,3,2019,Elec- Agricultural,Y,0,0,NA
95934,1,2019,Elec- Agricultural,Y,0,0,NA
95934,2,2019,Elec- Agricultural,Y,0,0,NA
95934,3,2019,Elec- Agricultural,Y,0,0,NA
95935,1,2019,Elec- Agricultural,Y,0,0,NA
95935,2,2019,Elec- Agricultural,Y,0,0,NA
95935,3,2019,Elec- Agricultural,Y,0,0,NA
95937,1,2019,Elec- Agricultural,Y,0,0,NA
95937,2,2019,Elec- Agricultural,Y,0,0,NA
95937,3,2019,Elec- Agricultural,Y,0,0,NA
95938,1,2019,Elec- Agricultural,Y,0,0,NA
95938,2,2019,Elec- Agricultural,Y,0,0,NA
95938,3,2019,Elec- Agricultural,Y,0,0,NA
95939,1,2019,Elec- Agricultural,Y,0,0,NA
95939,2,2019,Elec- Agricultural,Y,0,0,NA
95939,3,2019,Elec- Agricultural,Y,0,0,NA
95941,1,2019,Elec- Agricultural,Y,0,0,NA
95941,2,2019,Elec- Agricultural,Y,0,0,NA
95941,3,2019,Elec- Agricultural,Y,0,0,NA
95942,1,2019,Elec- Agricultural,Y,0,0,NA
95942,2,2019,Elec- Agricultural,Y,0,0,NA
95942,3,2019,Elec- Agricultural,Y,0,0,NA
95943,1,2019,Elec- Agricultural,Y,0,0,NA
95943,2,2019,Elec- Agricultural,Y,0,0,NA
95943,3,2019,Elec- Agricultural,Y,0,0,NA
95945,1,2019,Elec- Agricultural,Y,0,0,NA
95945,2,2019,Elec- Agricultural,Y,0,0,NA
95945,3,2019,Elec- Agricultural,Y,0,0,NA
95946,1,2019,Elec- Agricultural,Y,0,0,NA
95946,2,2019,Elec- Agricultural,Y,0,0,NA
95946,3,2019,Elec- Agricultural,Y,0,0,NA
95947,1,2019,Elec- Agricultural,Y,0,0,NA
95947,2,2019,Elec- Agricultural,Y,0,0,NA
95947,3,2019,Elec- Agricultural,Y,0,0,NA
95948,1,2019,Elec- Agricultural,Y,0,0,NA
95948,2,2019,Elec- Agricultural,Y,0,0,NA
95948,3,2019,Elec- Agricultural,Y,0,0,NA
95949,1,2019,Elec- Agricultural,Y,0,0,NA
95949,2,2019,Elec- Agricultural,Y,0,0,NA
95949,3,2019,Elec- Agricultural,Y,0,0,NA
95951,1,2019,Elec- Agricultural,Y,0,0,NA
95951,2,2019,Elec- Agricultural,Y,0,0,NA
95951,3,2019,Elec- Agricultural,Y,0,0,NA
95953,1,2019,Elec- Agricultural,Y,0,0,NA
95953,2,2019,Elec- Agricultural,Y,0,0,NA
95953,3,2019,Elec- Agricultural,Y,0,0,NA
95954,1,2019,Elec- Agricultural,Y,0,0,NA
95954,2,2019,Elec- Agricultural,Y,0,0,NA
95954,3,2019,Elec- Agricultural,Y,0,0,NA
95955,1,2019,Elec- Agricultural,Y,0,0,NA
95955,2,2019,Elec- Agricultural,Y,0,0,NA
95955,3,2019,Elec- Agricultural,Y,0,0,NA
95957,1,2019,Elec- Agricultural,Y,0,0,NA
95957,2,2019,Elec- Agricultural,Y,0,0,NA
95957,3,2019,Elec- Agricultural,Y,0,0,NA
95959,1,2019,Elec- Agricultural,Y,0,0,NA
95959,2,2019,Elec- Agricultural,Y,0,0,NA
95959,3,2019,Elec- Agricultural,Y,0,0,NA
95960,1,2019,Elec- Agricultural,Y,0,0,NA
95960,2,2019,Elec- Agricultural,Y,0,0,NA
95960,3,2019,Elec- Agricultural,Y,0,0,NA
95961,1,2019,Elec- Agricultural,Y,0,0,NA
95961,2,2019,Elec- Agricultural,Y,0,0,NA
95961,3,2019,Elec- Agricultural,Y,0,0,NA
95962,1,2019,Elec- Agricultural,Y,0,0,NA
95962,2,2019,Elec- Agricultural,Y,0,0,NA
95962,3,2019,Elec- Agricultural,Y,0,0,NA
95963,1,2019,Elec- Agricultural,Y,0,0,NA
95963,2,2019,Elec- Agricultural,Y,6406,9448210,1475
95963,3,2019,Elec- Agricultural,Y,7771,11753232,1512
95965,1,2019,Elec- Agricultural,Y,0,0,NA
95965,2,2019,Elec- Agricultural,Y,0,0,NA
95965,3,2019,Elec- Agricultural,Y,0,0,NA
95966,1,2019,Elec- Agricultural,Y,0,0,NA
95966,2,2019,Elec- Agricultural,Y,0,0,NA
95966,3,2019,Elec- Agricultural,Y,0,0,NA
95968,1,2019,Elec- Agricultural,Y,0,0,NA
95968,2,2019,Elec- Agricultural,Y,0,0,NA
95968,3,2019,Elec- Agricultural,Y,0,0,NA
95969,1,2019,Elec- Agricultural,Y,0,0,NA
95969,2,2019,Elec- Agricultural,Y,0,0,NA
95969,3,2019,Elec- Agricultural,Y,0,0,NA
95970,1,2019,Elec- Agricultural,Y,0,0,NA
95970,2,2019,Elec- Agricultural,Y,0,0,NA
95970,3,2019,Elec- Agricultural,Y,0,0,NA
95972,1,2019,Elec- Agricultural,Y,0,0,NA
95972,2,2019,Elec- Agricultural,Y,0,0,NA
95972,3,2019,Elec- Agricultural,Y,0,0,NA
95973,1,2019,Elec- Agricultural,Y,0,0,NA
95973,2,2019,Elec- Agricultural,Y,0,0,NA
95973,3,2019,Elec- Agricultural,Y,0,0,NA
95975,1,2019,Elec- Agricultural,Y,0,0,NA
95975,2,2019,Elec- Agricultural,Y,0,0,NA
95975,3,2019,Elec- Agricultural,Y,0,0,NA
95977,1,2019,Elec- Agricultural,Y,0,0,NA
95977,2,2019,Elec- Agricultural,Y,0,0,NA
95977,3,2019,Elec- Agricultural,Y,0,0,NA
95979,1,2019,Elec- Agricultural,Y,0,0,NA
95979,2,2019,Elec- Agricultural,Y,0,0,NA
95979,3,2019,Elec- Agricultural,Y,0,0,NA
95982,1,2019,Elec- Agricultural,Y,0,0,NA
95982,2,2019,Elec- Agricultural,Y,0,0,NA
95982,3,2019,Elec- Agricultural,Y,0,0,NA
95983,1,2019,Elec- Agricultural,Y,0,0,NA
95983,2,2019,Elec- Agricultural,Y,0,0,NA
95983,3,2019,Elec- Agricultural,Y,0,0,NA
95984,1,2019,Elec- Agricultural,Y,0,0,NA
95984,2,2019,Elec- Agricultural,Y,0,0,NA
95984,3,2019,Elec- Agricultural,Y,0,0,NA
95987,1,2019,Elec- Agricultural,Y,0,0,NA
95987,2,2019,Elec- Agricultural,Y,0,0,NA
95987,3,2019,Elec- Agricultural,Y,0,0,NA
95988,1,2019,Elec- Agricultural,Y,0,0,NA
95988,2,2019,Elec- Agricultural,Y,0,0,NA
95988,3,2019,Elec- Agricultural,Y,0,0,NA
95991,1,2019,Elec- Agricultural,Y,0,0,NA
95991,2,2019,Elec- Agricultural,Y,0,0,NA
95991,3,2019,Elec- Agricultural,Y,0,0,NA
95993,1,2019,Elec- Agricultural,Y,0,0,NA
95993,2,2019,Elec- Agricultural,Y,0,0,NA
95993,3,2019,Elec- Agricultural,Y,0,0,NA
96001,1,2019,Elec- Agricultural,Y,0,0,NA
96001,2,2019,Elec- Agricultural,Y,0,0,NA
96001,3,2019,Elec- Agricultural,Y,0,0,NA
96002,1,2019,Elec- Agricultural,Y,0,0,NA
96002,2,2019,Elec- Agricultural,Y,0,0,NA
96002,3,2019,Elec- Agricultural,Y,0,0,NA
96003,1,2019,Elec- Agricultural,Y,0,0,NA
96003,2,2019,Elec- Agricultural,Y,0,0,NA
96003,3,2019,Elec- Agricultural,Y,0,0,NA
96007,1,2019,Elec- Agricultural,Y,0,0,NA
96007,2,2019,Elec- Agricultural,Y,0,0,NA
96007,3,2019,Elec- Agricultural,Y,0,0,NA
96008,1,2019,Elec- Agricultural,Y,0,0,NA
96008,2,2019,Elec- Agricultural,Y,0,0,NA
96008,3,2019,Elec- Agricultural,Y,0,0,NA
96013,1,2019,Elec- Agricultural,Y,0,0,NA
96013,2,2019,Elec- Agricultural,Y,0,0,NA
96013,3,2019,Elec- Agricultural,Y,0,0,NA
96016,1,2019,Elec- Agricultural,Y,0,0,NA
96016,2,2019,Elec- Agricultural,Y,0,0,NA
96016,3,2019,Elec- Agricultural,Y,0,0,NA
96020,1,2019,Elec- Agricultural,Y,0,0,NA
96020,2,2019,Elec- Agricultural,Y,0,0,NA
96020,3,2019,Elec- Agricultural,Y,0,0,NA
96021,1,2019,Elec- Agricultural,Y,0,0,NA
96021,2,2019,Elec- Agricultural,Y,0,0,NA
96021,3,2019,Elec- Agricultural,Y,0,0,NA
96022,1,2019,Elec- Agricultural,Y,0,0,NA
96022,2,2019,Elec- Agricultural,Y,0,0,NA
96022,3,2019,Elec- Agricultural,Y,0,0,NA
96028,1,2019,Elec- Agricultural,Y,0,0,NA
96028,2,2019,Elec- Agricultural,Y,0,0,NA
96028,3,2019,Elec- Agricultural,Y,0,0,NA
96035,1,2019,Elec- Agricultural,Y,0,0,NA
96035,2,2019,Elec- Agricultural,Y,0,0,NA
96035,3,2019,Elec- Agricultural,Y,0,0,NA
96040,1,2019,Elec- Agricultural,Y,0,0,NA
96040,2,2019,Elec- Agricultural,Y,0,0,NA
96040,3,2019,Elec- Agricultural,Y,0,0,NA
96047,1,2019,Elec- Agricultural,Y,0,0,NA
96047,2,2019,Elec- Agricultural,Y,0,0,NA
96047,3,2019,Elec- Agricultural,Y,0,0,NA
96055,1,2019,Elec- Agricultural,Y,0,0,NA
96055,2,2019,Elec- Agricultural,Y,0,0,NA
96055,3,2019,Elec- Agricultural,Y,0,0,NA
96056,1,2019,Elec- Agricultural,Y,0,0,NA
96056,2,2019,Elec- Agricultural,Y,0,0,NA
96056,3,2019,Elec- Agricultural,Y,0,0,NA
96059,1,2019,Elec- Agricultural,Y,0,0,NA
96059,2,2019,Elec- Agricultural,Y,0,0,NA
96059,3,2019,Elec- Agricultural,Y,0,0,NA
96062,1,2019,Elec- Agricultural,Y,0,0,NA
96062,2,2019,Elec- Agricultural,Y,0,0,NA
96062,3,2019,Elec- Agricultural,Y,0,0,NA
96065,1,2019,Elec- Agricultural,Y,0,0,NA
96065,2,2019,Elec- Agricultural,Y,0,0,NA
96065,3,2019,Elec- Agricultural,Y,0,0,NA
96069,1,2019,Elec- Agricultural,Y,0,0,NA
