ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93268,2,2020,Elec- Agricultural,Y,0,0,NA
93268,3,2020,Elec- Agricultural,Y,0,0,NA
93272,1,2020,Elec- Agricultural,Y,0,0,NA
93272,2,2020,Elec- Agricultural,Y,0,0,NA
93272,3,2020,Elec- Agricultural,Y,0,0,NA
93274,1,2020,Elec- Agricultural,Y,0,0,NA
93274,2,2020,Elec- Agricultural,Y,0,0,NA
93274,3,2020,Elec- Agricultural,Y,0,0,NA
93276,1,2020,Elec- Agricultural,Y,0,0,NA
93276,2,2020,Elec- Agricultural,Y,0,0,NA
93276,3,2020,Elec- Agricultural,Y,0,0,NA
93277,1,2020,Elec- Agricultural,Y,0,0,NA
93277,2,2020,Elec- Agricultural,Y,0,0,NA
93277,3,2020,Elec- Agricultural,Y,0,0,NA
93280,1,2020,Elec- Agricultural,Y,1875,23556650,12564
93280,2,2020,Elec- Agricultural,Y,0,0,NA
93280,3,2020,Elec- Agricultural,Y,0,0,NA
93286,1,2020,Elec- Agricultural,Y,0,0,NA
93286,2,2020,Elec- Agricultural,Y,195,374281,1919
93286,3,2020,Elec- Agricultural,Y,0,0,NA
93291,1,2020,Elec- Agricultural,Y,0,0,NA
93291,2,2020,Elec- Agricultural,Y,0,0,NA
93291,3,2020,Elec- Agricultural,Y,0,0,NA
93292,1,2020,Elec- Agricultural,Y,0,0,NA
93292,2,2020,Elec- Agricultural,Y,0,0,NA
93292,3,2020,Elec- Agricultural,Y,0,0,NA
93301,1,2020,Elec- Agricultural,Y,0,0,NA
93301,2,2020,Elec- Agricultural,Y,0,0,NA
93301,3,2020,Elec- Agricultural,Y,0,0,NA
93304,1,2020,Elec- Agricultural,Y,0,0,NA
93304,2,2020,Elec- Agricultural,Y,0,0,NA
93304,3,2020,Elec- Agricultural,Y,0,0,NA
93305,1,2020,Elec- Agricultural,Y,0,0,NA
93305,2,2020,Elec- Agricultural,Y,0,0,NA
93305,3,2020,Elec- Agricultural,Y,0,0,NA
93306,1,2020,Elec- Agricultural,Y,0,0,NA
93306,2,2020,Elec- Agricultural,Y,0,0,NA
93306,3,2020,Elec- Agricultural,Y,0,0,NA
93307,1,2020,Elec- Agricultural,Y,1442,11800712,8184
93307,2,2020,Elec- Agricultural,Y,807,16585133,20552
93307,3,2020,Elec- Agricultural,Y,1294,28084249,21703
93308,1,2020,Elec- Agricultural,Y,0,0,NA
93308,2,2020,Elec- Agricultural,Y,195,2159517,11074
93308,3,2020,Elec- Agricultural,Y,0,0,NA
93309,1,2020,Elec- Agricultural,Y,0,0,NA
93309,2,2020,Elec- Agricultural,Y,0,0,NA
93309,3,2020,Elec- Agricultural,Y,0,0,NA
93311,1,2020,Elec- Agricultural,Y,0,0,NA
93311,2,2020,Elec- Agricultural,Y,265,9707248,36631
93311,3,2020,Elec- Agricultural,Y,0,0,NA
93312,1,2020,Elec- Agricultural,Y,0,0,NA
93312,2,2020,Elec- Agricultural,Y,0,0,NA
93312,3,2020,Elec- Agricultural,Y,0,0,NA
93313,1,2020,Elec- Agricultural,Y,0,0,NA
93313,2,2020,Elec- Agricultural,Y,0,0,NA
93313,3,2020,Elec- Agricultural,Y,0,0,NA
93314,1,2020,Elec- Agricultural,Y,0,0,NA
93314,2,2020,Elec- Agricultural,Y,0,0,NA
93314,3,2020,Elec- Agricultural,Y,0,0,NA
93401,1,2020,Elec- Agricultural,Y,0,0,NA
93401,2,2020,Elec- Agricultural,Y,0,0,NA
93401,3,2020,Elec- Agricultural,Y,0,0,NA
93402,1,2020,Elec- Agricultural,Y,0,0,NA
93402,2,2020,Elec- Agricultural,Y,0,0,NA
93402,3,2020,Elec- Agricultural,Y,0,0,NA
93405,1,2020,Elec- Agricultural,Y,0,0,NA
93405,2,2020,Elec- Agricultural,Y,0,0,NA
93405,3,2020,Elec- Agricultural,Y,0,0,NA
93420,1,2020,Elec- Agricultural,Y,899,9444007,10505
93420,2,2020,Elec- Agricultural,Y,862,13307127,15438
93420,3,2020,Elec- Agricultural,Y,835,10870485,13019
93422,1,2020,Elec- Agricultural,Y,0,0,NA
93422,2,2020,Elec- Agricultural,Y,0,0,NA
93422,3,2020,Elec- Agricultural,Y,0,0,NA
93426,1,2020,Elec- Agricultural,Y,0,0,NA
93426,2,2020,Elec- Agricultural,Y,0,0,NA
93426,3,2020,Elec- Agricultural,Y,0,0,NA
93427,1,2020,Elec- Agricultural,Y,0,0,NA
93427,2,2020,Elec- Agricultural,Y,200,519709,2599
93427,3,2020,Elec- Agricultural,Y,0,0,NA
93428,1,2020,Elec- Agricultural,Y,0,0,NA
93428,2,2020,Elec- Agricultural,Y,0,0,NA
93428,3,2020,Elec- Agricultural,Y,0,0,NA
93429,1,2020,Elec- Agricultural,Y,0,0,NA
93429,2,2020,Elec- Agricultural,Y,0,0,NA
93429,3,2020,Elec- Agricultural,Y,0,0,NA
93430,1,2020,Elec- Agricultural,Y,0,0,NA
93430,2,2020,Elec- Agricultural,Y,0,0,NA
93430,3,2020,Elec- Agricultural,Y,0,0,NA
93432,1,2020,Elec- Agricultural,Y,0,0,NA
93432,2,2020,Elec- Agricultural,Y,137,60716,443
93432,3,2020,Elec- Agricultural,Y,0,0,NA
93433,1,2020,Elec- Agricultural,Y,0,0,NA
93433,2,2020,Elec- Agricultural,Y,0,0,NA
93433,3,2020,Elec- Agricultural,Y,0,0,NA
93434,1,2020,Elec- Agricultural,Y,0,0,NA
93434,2,2020,Elec- Agricultural,Y,0,0,NA
93434,3,2020,Elec- Agricultural,Y,0,0,NA
93435,1,2020,Elec- Agricultural,Y,0,0,NA
93435,2,2020,Elec- Agricultural,Y,0,0,NA
93435,3,2020,Elec- Agricultural,Y,0,0,NA
93436,1,2020,Elec- Agricultural,Y,149,423376,2841
93436,2,2020,Elec- Agricultural,N,143,877784,6138
93436,3,2020,Elec- Agricultural,Y,149,577795,3878
93437,1,2020,Elec- Agricultural,Y,0,0,NA
93437,2,2020,Elec- Agricultural,Y,0,0,NA
93437,3,2020,Elec- Agricultural,Y,0,0,NA
93440,3,2020,Elec- Agricultural,N,57,287973,5052
93441,1,2020,Elec- Agricultural,Y,0,0,NA
93441,2,2020,Elec- Agricultural,Y,0,0,NA
93441,3,2020,Elec- Agricultural,Y,0,0,NA
93442,1,2020,Elec- Agricultural,Y,0,0,NA
93442,2,2020,Elec- Agricultural,Y,156,222160,1424
93442,3,2020,Elec- Agricultural,Y,0,0,NA
93444,1,2020,Elec- Agricultural,Y,0,0,NA
93444,2,2020,Elec- Agricultural,Y,0,0,NA
93444,3,2020,Elec- Agricultural,Y,0,0,NA
93445,1,2020,Elec- Agricultural,Y,0,0,NA
93445,2,2020,Elec- Agricultural,Y,0,0,NA
93445,3,2020,Elec- Agricultural,Y,0,0,NA
93446,1,2020,Elec- Agricultural,Y,1171,545835,466
93446,2,2020,Elec- Agricultural,Y,779,891304,1144
93446,3,2020,Elec- Agricultural,Y,1204,1646743,1368
93449,1,2020,Elec- Agricultural,Y,0,0,NA
93449,2,2020,Elec- Agricultural,Y,0,0,NA
93449,3,2020,Elec- Agricultural,Y,0,0,NA
93450,1,2020,Elec- Agricultural,Y,0,0,NA
93450,2,2020,Elec- Agricultural,Y,0,0,NA
93450,3,2020,Elec- Agricultural,Y,0,0,NA
93451,1,2020,Elec- Agricultural,Y,0,0,NA
93451,2,2020,Elec- Agricultural,Y,0,0,NA
93451,3,2020,Elec- Agricultural,Y,0,0,NA
93452,1,2020,Elec- Agricultural,Y,0,0,NA
93452,2,2020,Elec- Agricultural,Y,0,0,NA
93452,3,2020,Elec- Agricultural,Y,0,0,NA
93453,1,2020,Elec- Agricultural,Y,0,0,NA
93453,2,2020,Elec- Agricultural,Y,0,0,NA
93453,3,2020,Elec- Agricultural,Y,0,0,NA
93454,1,2020,Elec- Agricultural,Y,0,0,NA
93454,2,2020,Elec- Agricultural,Y,0,0,NA
93454,3,2020,Elec- Agricultural,Y,0,0,NA
93455,1,2020,Elec- Agricultural,Y,0,0,NA
93455,2,2020,Elec- Agricultural,Y,0,0,NA
93455,3,2020,Elec- Agricultural,Y,0,0,NA
93458,1,2020,Elec- Agricultural,Y,0,0,NA
93458,2,2020,Elec- Agricultural,Y,0,0,NA
93458,3,2020,Elec- Agricultural,Y,0,0,NA
93460,1,2020,Elec- Agricultural,Y,0,0,NA
93460,2,2020,Elec- Agricultural,Y,182,489571,2690
93460,3,2020,Elec- Agricultural,Y,0,0,NA
93461,1,2020,Elec- Agricultural,Y,0,0,NA
93461,2,2020,Elec- Agricultural,Y,0,0,NA
93461,3,2020,Elec- Agricultural,Y,0,0,NA
93463,1,2020,Elec- Agricultural,Y,0,0,NA
93463,2,2020,Elec- Agricultural,Y,0,0,NA
93463,3,2020,Elec- Agricultural,Y,0,0,NA
93465,1,2020,Elec- Agricultural,Y,0,0,NA
93465,2,2020,Elec- Agricultural,N,133,94792,713
93465,3,2020,Elec- Agricultural,Y,0,0,NA
93601,1,2020,Elec- Agricultural,Y,0,0,NA
93601,2,2020,Elec- Agricultural,Y,0,0,NA
93601,3,2020,Elec- Agricultural,Y,0,0,NA
93602,1,2020,Elec- Agricultural,Y,0,0,NA
93602,2,2020,Elec- Agricultural,Y,0,0,NA
93602,3,2020,Elec- Agricultural,Y,0,0,NA
93603,1,2020,Elec- Agricultural,Y,0,0,NA
93603,2,2020,Elec- Agricultural,Y,0,0,NA
93603,3,2020,Elec- Agricultural,Y,0,0,NA
93608,1,2020,Elec- Agricultural,Y,0,0,NA
93608,2,2020,Elec- Agricultural,Y,0,0,NA
93608,3,2020,Elec- Agricultural,Y,0,0,NA
93609,1,2020,Elec- Agricultural,Y,0,0,NA
93609,2,2020,Elec- Agricultural,Y,521,4858406,9325
93609,3,2020,Elec- Agricultural,Y,479,3637637,7594
93610,1,2020,Elec- Agricultural,Y,826,5224903,6326
93610,2,2020,Elec- Agricultural,N,488,12346861,25301
93610,3,2020,Elec- Agricultural,Y,912,15866116,17397
93611,1,2020,Elec- Agricultural,Y,0,0,NA
93611,2,2020,Elec- Agricultural,Y,0,0,NA
93611,3,2020,Elec- Agricultural,Y,0,0,NA
93612,1,2020,Elec- Agricultural,Y,0,0,NA
93612,2,2020,Elec- Agricultural,Y,0,0,NA
93612,3,2020,Elec- Agricultural,Y,0,0,NA
93614,1,2020,Elec- Agricultural,Y,0,0,NA
93614,2,2020,Elec- Agricultural,Y,0,0,NA
93614,3,2020,Elec- Agricultural,Y,0,0,NA
93615,1,2020,Elec- Agricultural,Y,0,0,NA
93615,2,2020,Elec- Agricultural,Y,0,0,NA
93615,3,2020,Elec- Agricultural,Y,0,0,NA
93616,1,2020,Elec- Agricultural,Y,0,0,NA
93616,2,2020,Elec- Agricultural,Y,0,0,NA
93616,3,2020,Elec- Agricultural,Y,0,0,NA
93618,1,2020,Elec- Agricultural,Y,0,0,NA
93618,2,2020,Elec- Agricultural,Y,1068,7755511,7262
93618,3,2020,Elec- Agricultural,Y,0,0,NA
93619,1,2020,Elec- Agricultural,Y,0,0,NA
93619,2,2020,Elec- Agricultural,Y,177,123694,699
93619,3,2020,Elec- Agricultural,Y,0,0,NA
93620,1,2020,Elec- Agricultural,Y,0,0,NA
93620,2,2020,Elec- Agricultural,Y,0,0,NA
93620,3,2020,Elec- Agricultural,Y,0,0,NA
93621,1,2020,Elec- Agricultural,Y,0,0,NA
93621,2,2020,Elec- Agricultural,Y,0,0,NA
93621,3,2020,Elec- Agricultural,Y,0,0,NA
93622,1,2020,Elec- Agricultural,Y,0,0,NA
93622,2,2020,Elec- Agricultural,Y,1792,21420949,11954
93622,3,2020,Elec- Agricultural,Y,2155,27969418,12979
93623,1,2020,Elec- Agricultural,Y,0,0,NA
93623,2,2020,Elec- Agricultural,Y,0,0,NA
93623,3,2020,Elec- Agricultural,Y,0,0,NA
93625,1,2020,Elec- Agricultural,Y,0,0,NA
93625,2,2020,Elec- Agricultural,Y,0,0,NA
93625,3,2020,Elec- Agricultural,Y,0,0,NA
93626,1,2020,Elec- Agricultural,Y,0,0,NA
93626,2,2020,Elec- Agricultural,Y,0,0,NA
93626,3,2020,Elec- Agricultural,Y,0,0,NA
93627,1,2020,Elec- Agricultural,Y,0,0,NA
93627,2,2020,Elec- Agricultural,Y,0,0,NA
93627,3,2020,Elec- Agricultural,Y,0,0,NA
93628,1,2020,Elec- Agricultural,Y,0,0,NA
93628,2,2020,Elec- Agricultural,Y,0,0,NA
93628,3,2020,Elec- Agricultural,Y,0,0,NA
93630,1,2020,Elec- Agricultural,Y,0,0,NA
93630,2,2020,Elec- Agricultural,N,515,7106222,13798
93630,3,2020,Elec- Agricultural,Y,603,7063891,11715
93631,1,2020,Elec- Agricultural,Y,2522,11989590,4754
93631,2,2020,Elec- Agricultural,Y,720,4132488,5740
93631,3,2020,Elec- Agricultural,Y,2923,66138913,22627
93635,1,2020,Elec- Agricultural,Y,0,0,NA
93635,2,2020,Elec- Agricultural,Y,0,0,NA
93635,3,2020,Elec- Agricultural,Y,0,0,NA
93636,1,2020,Elec- Agricultural,Y,0,0,NA
93636,2,2020,Elec- Agricultural,Y,0,0,NA
93636,3,2020,Elec- Agricultural,Y,0,0,NA
93637,1,2020,Elec- Agricultural,Y,1684,8425430,5003
93637,2,2020,Elec- Agricultural,N,687,10880946,15838
93637,3,2020,Elec- Agricultural,Y,1092,13305694,12185
93638,1,2020,Elec- Agricultural,Y,0,0,NA
93638,2,2020,Elec- Agricultural,Y,407,3517077,8641
93638,3,2020,Elec- Agricultural,Y,0,0,NA
93640,1,2020,Elec- Agricultural,Y,0,0,NA
93640,2,2020,Elec- Agricultural,Y,296,6066238,20494
93640,3,2020,Elec- Agricultural,Y,0,0,NA
93641,1,2020,Elec- Agricultural,Y,0,0,NA
93641,2,2020,Elec- Agricultural,Y,0,0,NA
93641,3,2020,Elec- Agricultural,Y,0,0,NA
93643,1,2020,Elec- Agricultural,Y,0,0,NA
93643,2,2020,Elec- Agricultural,Y,0,0,NA
93643,3,2020,Elec- Agricultural,Y,0,0,NA
93644,1,2020,Elec- Agricultural,Y,0,0,NA
93644,2,2020,Elec- Agricultural,Y,0,0,NA
93644,3,2020,Elec- Agricultural,Y,0,0,NA
93645,1,2020,Elec- Agricultural,Y,0,0,NA
93645,2,2020,Elec- Agricultural,Y,0,0,NA
93645,3,2020,Elec- Agricultural,Y,0,0,NA
93646,1,2020,Elec- Agricultural,Y,0,0,NA
93646,2,2020,Elec- Agricultural,Y,0,0,NA
93646,3,2020,Elec- Agricultural,Y,0,0,NA
93647,1,2020,Elec- Agricultural,Y,0,0,NA
93647,2,2020,Elec- Agricultural,Y,0,0,NA
93647,3,2020,Elec- Agricultural,Y,837,2807648,3354
93648,1,2020,Elec- Agricultural,Y,0,0,NA
93648,2,2020,Elec- Agricultural,Y,0,0,NA
93648,3,2020,Elec- Agricultural,Y,0,0,NA
93650,1,2020,Elec- Agricultural,Y,0,0,NA
93650,2,2020,Elec- Agricultural,Y,0,0,NA
93650,3,2020,Elec- Agricultural,Y,0,0,NA
93651,1,2020,Elec- Agricultural,Y,0,0,NA
93651,2,2020,Elec- Agricultural,Y,0,0,NA
93651,3,2020,Elec- Agricultural,Y,0,0,NA
93652,1,2020,Elec- Agricultural,Y,0,0,NA
93652,2,2020,Elec- Agricultural,Y,0,0,NA
93652,3,2020,Elec- Agricultural,Y,0,0,NA
93653,1,2020,Elec- Agricultural,Y,0,0,NA
93653,2,2020,Elec- Agricultural,Y,0,0,NA
93653,3,2020,Elec- Agricultural,Y,0,0,NA
93654,1,2020,Elec- Agricultural,Y,0,0,NA
93654,2,2020,Elec- Agricultural,Y,0,0,NA
93654,3,2020,Elec- Agricultural,Y,0,0,NA
93656,1,2020,Elec- Agricultural,Y,0,0,NA
93656,2,2020,Elec- Agricultural,N,204,5140703,25200
93656,3,2020,Elec- Agricultural,Y,351,10384848,29586
93657,1,2020,Elec- Agricultural,Y,1606,4412578,2748
93657,2,2020,Elec- Agricultural,Y,1353,5639398,4168
93657,3,2020,Elec- Agricultural,Y,1407,4919882,3497
93660,1,2020,Elec- Agricultural,Y,0,0,NA
93660,2,2020,Elec- Agricultural,Y,111,2762811,24890
93660,3,2020,Elec- Agricultural,Y,0,0,NA
93662,1,2020,Elec- Agricultural,Y,0,0,NA
93662,2,2020,Elec- Agricultural,Y,0,0,NA
93662,3,2020,Elec- Agricultural,Y,0,0,NA
93667,1,2020,Elec- Agricultural,Y,0,0,NA
93667,2,2020,Elec- Agricultural,Y,0,0,NA
93667,3,2020,Elec- Agricultural,Y,0,0,NA
93668,1,2020,Elec- Agricultural,Y,0,0,NA
93668,2,2020,Elec- Agricultural,Y,0,0,NA
93668,3,2020,Elec- Agricultural,Y,0,0,NA
93675,1,2020,Elec- Agricultural,Y,0,0,NA
93675,2,2020,Elec- Agricultural,Y,0,0,NA
93675,3,2020,Elec- Agricultural,Y,0,0,NA
93701,1,2020,Elec- Agricultural,Y,0,0,NA
93701,2,2020,Elec- Agricultural,Y,0,0,NA
93701,3,2020,Elec- Agricultural,Y,0,0,NA
93702,1,2020,Elec- Agricultural,Y,0,0,NA
93702,2,2020,Elec- Agricultural,Y,0,0,NA
93702,3,2020,Elec- Agricultural,Y,0,0,NA
93703,1,2020,Elec- Agricultural,Y,0,0,NA
93703,2,2020,Elec- Agricultural,Y,0,0,NA
93703,3,2020,Elec- Agricultural,Y,0,0,NA
93704,1,2020,Elec- Agricultural,Y,0,0,NA
93704,2,2020,Elec- Agricultural,Y,0,0,NA
93704,3,2020,Elec- Agricultural,Y,0,0,NA
93705,1,2020,Elec- Agricultural,Y,0,0,NA
93705,2,2020,Elec- Agricultural,Y,0,0,NA
93705,3,2020,Elec- Agricultural,Y,0,0,NA
93706,1,2020,Elec- Agricultural,Y,4435,20078442,4527
93706,2,2020,Elec- Agricultural,Y,0,0,NA
93706,3,2020,Elec- Agricultural,Y,0,0,NA
93710,1,2020,Elec- Agricultural,Y,0,0,NA
93710,2,2020,Elec- Agricultural,Y,0,0,NA
93710,3,2020,Elec- Agricultural,Y,0,0,NA
93711,1,2020,Elec- Agricultural,Y,0,0,NA
93711,2,2020,Elec- Agricultural,Y,0,0,NA
93711,3,2020,Elec- Agricultural,Y,0,0,NA
93720,1,2020,Elec- Agricultural,Y,0,0,NA
93720,2,2020,Elec- Agricultural,Y,0,0,NA
93720,3,2020,Elec- Agricultural,Y,0,0,NA
93721,1,2020,Elec- Agricultural,Y,0,0,NA
93721,2,2020,Elec- Agricultural,Y,0,0,NA
93721,3,2020,Elec- Agricultural,Y,0,0,NA
93722,1,2020,Elec- Agricultural,Y,0,0,NA
93722,2,2020,Elec- Agricultural,Y,355,559553,1576
93722,3,2020,Elec- Agricultural,Y,0,0,NA
93723,1,2020,Elec- Agricultural,Y,0,0,NA
93723,2,2020,Elec- Agricultural,N,127,226371,1782
93723,3,2020,Elec- Agricultural,Y,0,0,NA
93725,1,2020,Elec- Agricultural,Y,0,0,NA
93725,2,2020,Elec- Agricultural,Y,2144,13837012,6454
93725,3,2020,Elec- Agricultural,Y,3239,14869489,4591
93726,1,2020,Elec- Agricultural,Y,0,0,NA
93726,2,2020,Elec- Agricultural,Y,0,0,NA
93726,3,2020,Elec- Agricultural,Y,0,0,NA
93727,1,2020,Elec- Agricultural,Y,0,0,NA
93727,2,2020,Elec- Agricultural,Y,324,499790,1543
93727,3,2020,Elec- Agricultural,Y,0,0,NA
93728,1,2020,Elec- Agricultural,Y,0,0,NA
93728,2,2020,Elec- Agricultural,Y,0,0,NA
93728,3,2020,Elec- Agricultural,Y,0,0,NA
93730,1,2020,Elec- Agricultural,Y,0,0,NA
93730,2,2020,Elec- Agricultural,Y,0,0,NA
93730,3,2020,Elec- Agricultural,Y,0,0,NA
93737,1,2020,Elec- Agricultural,Y,0,0,NA
93737,2,2020,Elec- Agricultural,Y,0,0,NA
93737,3,2020,Elec- Agricultural,Y,0,0,NA
93740,1,2020,Elec- Agricultural,Y,0,0,NA
93740,2,2020,Elec- Agricultural,Y,0,0,NA
93740,3,2020,Elec- Agricultural,Y,0,0,NA
93741,1,2020,Elec- Agricultural,Y,0,0,NA
93741,2,2020,Elec- Agricultural,Y,0,0,NA
93741,3,2020,Elec- Agricultural,Y,0,0,NA
93901,1,2020,Elec- Agricultural,Y,0,0,NA
93901,2,2020,Elec- Agricultural,Y,0,0,NA
93901,3,2020,Elec- Agricultural,Y,0,0,NA
93905,1,2020,Elec- Agricultural,Y,0,0,NA
93905,2,2020,Elec- Agricultural,Y,0,0,NA
93905,3,2020,Elec- Agricultural,Y,0,0,NA
93906,1,2020,Elec- Agricultural,Y,0,0,NA
93906,2,2020,Elec- Agricultural,Y,0,0,NA
93906,3,2020,Elec- Agricultural,Y,0,0,NA
93907,1,2020,Elec- Agricultural,Y,0,0,NA
93907,2,2020,Elec- Agricultural,Y,0,0,NA
93907,3,2020,Elec- Agricultural,Y,0,0,NA
93908,1,2020,Elec- Agricultural,Y,0,0,NA
93908,2,2020,Elec- Agricultural,Y,0,0,NA
93908,3,2020,Elec- Agricultural,Y,0,0,NA
93920,1,2020,Elec- Agricultural,Y,0,0,NA
93920,2,2020,Elec- Agricultural,Y,0,0,NA
93920,3,2020,Elec- Agricultural,Y,0,0,NA
93923,1,2020,Elec- Agricultural,Y,0,0,NA
93923,2,2020,Elec- Agricultural,Y,0,0,NA
93923,3,2020,Elec- Agricultural,Y,0,0,NA
93924,1,2020,Elec- Agricultural,Y,0,0,NA
93924,2,2020,Elec- Agricultural,Y,0,0,NA
93924,3,2020,Elec- Agricultural,Y,0,0,NA
93925,1,2020,Elec- Agricultural,Y,0,0,NA
93925,2,2020,Elec- Agricultural,Y,0,0,NA
93925,3,2020,Elec- Agricultural,Y,0,0,NA
93926,1,2020,Elec- Agricultural,Y,0,0,NA
93926,2,2020,Elec- Agricultural,Y,0,0,NA
93926,3,2020,Elec- Agricultural,Y,0,0,NA
93927,1,2020,Elec- Agricultural,Y,0,0,NA
93927,2,2020,Elec- Agricultural,Y,0,0,NA
93927,3,2020,Elec- Agricultural,Y,0,0,NA
93930,1,2020,Elec- Agricultural,Y,0,0,NA
93930,2,2020,Elec- Agricultural,Y,0,0,NA
93930,3,2020,Elec- Agricultural,Y,0,0,NA
93932,1,2020,Elec- Agricultural,Y,0,0,NA
93932,2,2020,Elec- Agricultural,Y,0,0,NA
93932,3,2020,Elec- Agricultural,Y,0,0,NA
93933,1,2020,Elec- Agricultural,Y,0,0,NA
93933,2,2020,Elec- Agricultural,Y,0,0,NA
93933,3,2020,Elec- Agricultural,Y,0,0,NA
93940,1,2020,Elec- Agricultural,Y,0,0,NA
