ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94599,2,2020,Gas- Residential,N,942,48695,52
94599,3,2020,Gas- Residential,N,944,52886,56
94601,1,2020,Gas- Residential,N,13436,635986,47
94601,2,2020,Gas- Residential,N,13437,483815,36
94601,3,2020,Gas- Residential,N,13417,532306,40
94602,1,2020,Gas- Residential,N,11017,712551,65
94602,2,2020,Gas- Residential,N,11022,474764,43
94602,3,2020,Gas- Residential,N,11008,555285,50
94603,1,2020,Gas- Residential,N,9483,499457,53
94603,2,2020,Gas- Residential,N,9478,375855,40
94603,3,2020,Gas- Residential,N,9474,395941,42
94605,1,2020,Gas- Residential,N,15203,1015763,67
94605,2,2020,Gas- Residential,N,15207,726977,48
94605,3,2020,Gas- Residential,N,15189,804721,53
94606,1,2020,Gas- Residential,N,11919,564306,47
94606,2,2020,Gas- Residential,N,11923,439585,37
94606,3,2020,Gas- Residential,N,11902,478798,40
94607,1,2020,Gas- Residential,N,5968,342446,57
94607,2,2020,Gas- Residential,N,5975,267487,45
94607,3,2020,Gas- Residential,N,5971,288597,48
94608,1,2020,Gas- Residential,N,9099,454351,50
94608,2,2020,Gas- Residential,N,9082,341441,38
94608,3,2020,Gas- Residential,N,9079,369821,41
94609,1,2020,Gas- Residential,N,8504,427096,50
94609,2,2020,Gas- Residential,N,8482,311241,37
94609,3,2020,Gas- Residential,N,8474,355190,42
94610,1,2020,Gas- Residential,N,10188,730803,72
94610,2,2020,Gas- Residential,N,10208,520355,51
94610,3,2020,Gas- Residential,N,10199,590714,58
94611,1,2020,Gas- Residential,N,13971,1263219,90
94611,2,2020,Gas- Residential,N,13961,838870,60
94611,3,2020,Gas- Residential,N,13969,1033706,74
94612,1,2020,Gas- Residential,N,2514,184593,73
94612,2,2020,Gas- Residential,N,2513,150003,60
94612,3,2020,Gas- Residential,N,2512,173002,69
94613,1,2020,Gas- Residential,Y,0,0,NA
94613,2,2020,Gas- Residential,Y,0,0,NA
94613,3,2020,Gas- Residential,Y,0,0,NA
94618,1,2020,Gas- Residential,N,7011,515891,74
94618,2,2020,Gas- Residential,N,7016,357389,51
94618,3,2020,Gas- Residential,N,7015,421118,60
94619,1,2020,Gas- Residential,Y,8967,599379,67
94619,2,2020,Gas- Residential,Y,8961,405833,45
94619,3,2020,Gas- Residential,Y,8967,496402,55
94621,1,2020,Gas- Residential,N,8072,429431,53
94621,2,2020,Gas- Residential,N,8080,324103,40
94621,3,2020,Gas- Residential,N,8072,347242,43
94702,1,2020,Gas- Residential,N,6688,354441,53
94702,2,2020,Gas- Residential,N,6689,262876,39
94702,3,2020,Gas- Residential,N,6680,285608,43
94703,1,2020,Gas- Residential,N,7923,399041,50
94703,2,2020,Gas- Residential,N,7943,298951,38
94703,3,2020,Gas- Residential,N,7923,325798,41
94704,1,2020,Gas- Residential,Y,5185,250877,48
94704,2,2020,Gas- Residential,Y,5188,215290,41
94704,3,2020,Gas- Residential,Y,5146,232669,45
94705,1,2020,Gas- Residential,N,5148,405140,79
94705,2,2020,Gas- Residential,N,5157,280025,54
94705,3,2020,Gas- Residential,N,5154,335850,65
94706,1,2020,Gas- Residential,N,5985,350844,59
94706,2,2020,Gas- Residential,N,5983,252214,42
94706,3,2020,Gas- Residential,N,5979,281728,47
94707,1,2020,Gas- Residential,N,4946,427254,86
94707,2,2020,Gas- Residential,N,4948,284134,57
94707,3,2020,Gas- Residential,N,4951,349340,71
94708,1,2020,Gas- Residential,N,4547,424797,93
94708,2,2020,Gas- Residential,N,4553,272968,60
94708,3,2020,Gas- Residential,N,4552,359005,79
94709,1,2020,Gas- Residential,N,3998,287235,72
94709,2,2020,Gas- Residential,N,4003,186192,47
94709,3,2020,Gas- Residential,N,3979,201311,51
94710,1,2020,Gas- Residential,N,2645,125683,48
94710,2,2020,Gas- Residential,N,2645,95190,36
94710,3,2020,Gas- Residential,N,2650,102089,39
94720,1,2020,Gas- Residential,Y,0,0,NA
94720,2,2020,Gas- Residential,Y,0,0,NA
94720,3,2020,Gas- Residential,Y,0,0,NA
94801,1,2020,Gas- Residential,N,8907,426781,48
94801,2,2020,Gas- Residential,N,8907,325088,36
94801,3,2020,Gas- Residential,N,8902,356109,40
94803,1,2020,Gas- Residential,N,9120,642704,70
94803,2,2020,Gas- Residential,N,9129,441260,48
94803,3,2020,Gas- Residential,N,9120,478816,53
94804,1,2020,Gas- Residential,N,13832,723970,52
94804,2,2020,Gas- Residential,N,13813,528868,38
94804,3,2020,Gas- Residential,N,13817,594233,43
94805,1,2020,Gas- Residential,N,5005,302453,60
94805,2,2020,Gas- Residential,N,5004,213150,43
94805,3,2020,Gas- Residential,N,5001,244876,49
94806,1,2020,Gas- Residential,N,18615,977806,53
94806,2,2020,Gas- Residential,N,18602,712410,38
94806,3,2020,Gas- Residential,N,18576,761023,41
94901,1,2020,Gas- Residential,N,12423,990387,80
94901,2,2020,Gas- Residential,N,12417,702959,57
94901,3,2020,Gas- Residential,N,12410,783074,63
94903,1,2020,Gas- Residential,N,9979,891379,89
94903,2,2020,Gas- Residential,N,9980,642817,64
94903,3,2020,Gas- Residential,N,9970,679778,68
94904,1,2020,Gas- Residential,N,3626,366039,101
94904,2,2020,Gas- Residential,N,3629,262846,72
94904,3,2020,Gas- Residential,N,3628,305266,84
94920,1,2020,Gas- Residential,N,5020,516364,103
94920,2,2020,Gas- Residential,N,5017,355425,71
94920,3,2020,Gas- Residential,N,5027,431717,86
94925,1,2020,Gas- Residential,N,3733,307076,82
94925,2,2020,Gas- Residential,N,3730,219162,59
94925,3,2020,Gas- Residential,N,3718,240034,65
94928,1,2020,Gas- Residential,N,13306,914293,69
94928,2,2020,Gas- Residential,N,13335,687890,52
94928,3,2020,Gas- Residential,N,13344,690287,52
94930,1,2020,Gas- Residential,N,605,55068,91
94930,2,2020,Gas- Residential,N,605,40787,67
94930,3,2020,Gas- Residential,N,605,43321,72
94931,1,2020,Gas- Residential,N,3145,203251,65
94931,2,2020,Gas- Residential,N,3155,155973,49
94931,3,2020,Gas- Residential,N,3148,151444,48
94939,1,2020,Gas- Residential,Y,3808,300837,79
94939,2,2020,Gas- Residential,Y,3810,221478,58
94939,3,2020,Gas- Residential,Y,3823,245204,64
94941,1,2020,Gas- Residential,N,10962,1018501,93
94941,2,2020,Gas- Residential,N,10970,742084,68
94941,3,2020,Gas- Residential,N,10952,843284,77
94945,1,2020,Gas- Residential,N,6282,509658,81
94945,2,2020,Gas- Residential,N,6295,360158,57
94945,3,2020,Gas- Residential,N,6295,381148,61
94947,1,2020,Gas- Residential,N,8395,690870,82
94947,2,2020,Gas- Residential,N,8412,489827,58
94947,3,2020,Gas- Residential,N,8404,519239,62
94949,1,2020,Gas- Residential,N,5769,495635,86
94949,2,2020,Gas- Residential,N,5766,349436,61
94949,3,2020,Gas- Residential,N,5760,364971,63
94951,1,2020,Gas- Residential,N,1199,103276,86
94951,2,2020,Gas- Residential,N,1198,76101,64
94951,3,2020,Gas- Residential,N,1194,79804,67
94952,1,2020,Gas- Residential,N,10911,836355,77
94952,2,2020,Gas- Residential,N,10910,608421,56
94952,3,2020,Gas- Residential,N,10901,630607,58
94954,1,2020,Gas- Residential,N,12824,921312,72
94954,2,2020,Gas- Residential,N,12866,664630,52
94954,3,2020,Gas- Residential,N,12856,705518,55
94957,1,2020,Gas- Residential,N,781,124026,159
94957,2,2020,Gas- Residential,N,781,95323,122
94957,3,2020,Gas- Residential,N,781,109474,140
94960,1,2020,Gas- Residential,N,5420,494411,91
94960,2,2020,Gas- Residential,N,5424,358162,66
94960,3,2020,Gas- Residential,N,5418,392844,73
94964,1,2020,Gas- Residential,Y,0,0,NA
94964,2,2020,Gas- Residential,Y,0,0,NA
94964,3,2020,Gas- Residential,Y,0,0,NA
94965,1,2020,Gas- Residential,N,4092,323859,79
94965,2,2020,Gas- Residential,N,4091,232990,57
94965,3,2020,Gas- Residential,N,4078,262190,64
95002,1,2020,Gas- Residential,N,410,30896,75
95002,2,2020,Gas- Residential,N,412,23029,56
95002,3,2020,Gas- Residential,N,411,23714,58
95003,1,2020,Gas- Residential,N,8933,609528,68
95003,2,2020,Gas- Residential,N,8941,484519,54
95003,3,2020,Gas- Residential,N,8939,485093,54
95004,1,2020,Gas- Residential,N,448,30671,68
95004,2,2020,Gas- Residential,N,446,24700,55
95004,3,2020,Gas- Residential,N,447,24864,56
95005,1,2020,Gas- Residential,N,1536,150904,98
95005,2,2020,Gas- Residential,N,1536,113922,74
95005,3,2020,Gas- Residential,N,1534,112984,74
95006,1,2020,Gas- Residential,N,632,54706,87
95006,2,2020,Gas- Residential,N,632,44357,70
95006,3,2020,Gas- Residential,N,632,42706,68
95007,1,2020,Gas- Residential,N,233,24204,104
95007,2,2020,Gas- Residential,N,234,20247,87
95007,3,2020,Gas- Residential,N,234,19353,83
95008,1,2020,Gas- Residential,N,14976,1042232,70
95008,2,2020,Gas- Residential,N,14978,733154,49
95008,3,2020,Gas- Residential,N,15004,758160,51
95010,1,2020,Gas- Residential,N,3852,228341,59
95010,2,2020,Gas- Residential,N,3850,184688,48
95010,3,2020,Gas- Residential,N,3853,175656,46
95012,1,2020,Gas- Residential,N,2048,103944,51
95012,2,2020,Gas- Residential,N,2046,107475,53
95012,3,2020,Gas- Residential,N,2039,126498,62
95013,1,2020,Gas- Residential,Y,0,0,NA
95013,2,2020,Gas- Residential,Y,0,0,NA
95013,3,2020,Gas- Residential,Y,0,0,NA
95014,1,2020,Gas- Residential,Y,17228,1452760,84
95014,2,2020,Gas- Residential,Y,17218,1008032,59
95014,3,2020,Gas- Residential,Y,17193,1026324,60
95017,1,2020,Gas- Residential,Y,0,0,NA
95017,2,2020,Gas- Residential,Y,0,0,NA
95017,3,2020,Gas- Residential,Y,0,0,NA
95018,1,2020,Gas- Residential,N,1291,119579,93
95018,2,2020,Gas- Residential,N,1290,96845,75
95018,3,2020,Gas- Residential,N,1286,86732,67
95019,1,2020,Gas- Residential,N,1192,65963,55
95019,2,2020,Gas- Residential,N,1189,59435,50
95019,3,2020,Gas- Residential,N,1188,57601,48
95020,1,2020,Gas- Residential,N,15980,1216244,76
95020,2,2020,Gas- Residential,N,16004,977699,61
95020,3,2020,Gas- Residential,N,16023,877233,55
95023,1,2020,Gas- Residential,N,14819,1007985,68
95023,2,2020,Gas- Residential,N,14858,762711,51
95023,3,2020,Gas- Residential,N,14899,750924,50
95030,1,2020,Gas- Residential,N,4684,587254,125
95030,2,2020,Gas- Residential,N,4684,412310,88
95030,3,2020,Gas- Residential,N,4696,456017,97
95032,1,2020,Gas- Residential,N,9137,857121,94
95032,2,2020,Gas- Residential,N,9143,600092,66
95032,3,2020,Gas- Residential,N,9132,637750,70
95035,1,2020,Gas- Residential,N,20051,1192220,59
95035,2,2020,Gas- Residential,N,20098,902201,45
95035,3,2020,Gas- Residential,N,20128,927742,46
95037,1,2020,Gas- Residential,N,13841,1169071,84
95037,2,2020,Gas- Residential,N,13847,819142,59
95037,3,2020,Gas- Residential,N,13877,868977,63
95039,1,2020,Gas- Residential,N,135,11911,88
95039,2,2020,Gas- Residential,N,135,10495,78
95039,3,2020,Gas- Residential,N,135,10668,79
95041,1,2020,Gas- Residential,N,309,22970,74
95041,2,2020,Gas- Residential,N,310,18652,60
95041,3,2020,Gas- Residential,N,310,17515,56
95043,1,2020,Gas- Residential,Y,0,0,NA
95043,2,2020,Gas- Residential,Y,0,0,NA
95043,3,2020,Gas- Residential,Y,0,0,NA
95045,1,2020,Gas- Residential,N,917,63832,70
95045,2,2020,Gas- Residential,N,917,50244,55
95045,3,2020,Gas- Residential,N,923,48455,52
95046,1,2020,Gas- Residential,N,1275,132578,104
95046,2,2020,Gas- Residential,N,1276,98221,77
95046,3,2020,Gas- Residential,N,1274,94598,74
95050,1,2020,Gas- Residential,N,10520,692604,66
95050,2,2020,Gas- Residential,N,10561,511081,48
95050,3,2020,Gas- Residential,N,10557,517303,49
95051,1,2020,Gas- Residential,N,15043,1134276,75
95051,2,2020,Gas- Residential,N,15083,841624,56
95051,3,2020,Gas- Residential,N,15089,847452,56
95054,1,2020,Gas- Residential,N,6310,382561,61
95054,2,2020,Gas- Residential,N,6316,281167,45
95054,3,2020,Gas- Residential,N,6306,287157,46
95060,1,2020,Gas- Residential,Y,12141,863390,71
95060,2,2020,Gas- Residential,Y,12151,669549,55
95060,3,2020,Gas- Residential,Y,12137,662742,55
95062,1,2020,Gas- Residential,N,11948,765199,64
95062,2,2020,Gas- Residential,N,11951,604904,51
95062,3,2020,Gas- Residential,N,11947,588432,49
95064,1,2020,Gas- Residential,N,346,15640,45
95064,2,2020,Gas- Residential,N,346,11706,34
95064,3,2020,Gas- Residential,N,343,15905,46
95065,1,2020,Gas- Residential,N,1942,150179,77
95065,2,2020,Gas- Residential,N,1942,110917,57
95065,3,2020,Gas- Residential,N,1944,111406,57
95066,1,2020,Gas- Residential,N,4070,363495,89
95066,2,2020,Gas- Residential,N,4072,266451,65
95066,3,2020,Gas- Residential,N,4074,274015,67
95070,1,2020,Gas- Residential,N,10336,1280663,124
95070,2,2020,Gas- Residential,N,10335,889592,86
95070,3,2020,Gas- Residential,N,10341,919354,89
95073,1,2020,Gas- Residential,N,2468,178998,73
95073,2,2020,Gas- Residential,N,2463,137314,56
95073,3,2020,Gas- Residential,N,2457,136413,56
95075,1,2020,Gas- Residential,N,152,12793,84
95075,2,2020,Gas- Residential,N,153,9823,64
95075,3,2020,Gas- Residential,N,153,9805,64
95076,1,2020,Gas- Residential,N,16923,950554,56
95076,2,2020,Gas- Residential,N,16927,784279,46
95076,3,2020,Gas- Residential,N,16928,792528,47
95110,1,2020,Gas- Residential,N,4106,216771,53
95110,2,2020,Gas- Residential,N,4112,167036,41
95110,3,2020,Gas- Residential,N,4111,173994,42
95111,1,2020,Gas- Residential,N,11627,752315,65
95111,2,2020,Gas- Residential,N,11622,560232,48
95111,3,2020,Gas- Residential,N,11618,589183,51
95112,1,2020,Gas- Residential,N,12769,729175,57
95112,2,2020,Gas- Residential,N,12750,518849,41
95112,3,2020,Gas- Residential,N,12742,527037,41
95113,1,2020,Gas- Residential,N,198,18503,93
95113,2,2020,Gas- Residential,N,198,13965,71
95113,3,2020,Gas- Residential,N,198,13616,69
95116,1,2020,Gas- Residential,N,10969,530362,48
95116,2,2020,Gas- Residential,N,10965,406600,37
95116,3,2020,Gas- Residential,N,10950,400536,37
95117,1,2020,Gas- Residential,N,8693,528874,61
95117,2,2020,Gas- Residential,N,8677,380600,44
95117,3,2020,Gas- Residential,N,8668,399552,46
95118,1,2020,Gas- Residential,N,10080,728434,72
95118,2,2020,Gas- Residential,N,10078,496474,49
95118,3,2020,Gas- Residential,N,10064,512631,51
95119,1,2020,Gas- Residential,N,2960,222839,75
95119,2,2020,Gas- Residential,N,2963,151245,51
95119,3,2020,Gas- Residential,N,2980,155651,52
95120,1,2020,Gas- Residential,N,12044,1251478,104
95120,2,2020,Gas- Residential,N,12052,843620,70
95120,3,2020,Gas- Residential,N,12055,878925,73
95121,1,2020,Gas- Residential,N,8950,588119,66
95121,2,2020,Gas- Residential,N,8955,422460,47
95121,3,2020,Gas- Residential,N,8949,422695,47
95122,1,2020,Gas- Residential,N,10192,566632,56
95122,2,2020,Gas- Residential,N,10211,453243,44
95122,3,2020,Gas- Residential,N,10202,453016,44
95123,1,2020,Gas- Residential,N,19137,1342112,70
95123,2,2020,Gas- Residential,N,19156,963724,50
95123,3,2020,Gas- Residential,N,19134,970677,51
95124,1,2020,Gas- Residential,N,16125,1255845,78
95124,2,2020,Gas- Residential,N,16126,868011,54
95124,3,2020,Gas- Residential,N,16117,895699,56
95125,1,2020,Gas- Residential,N,17417,1434242,82
95125,2,2020,Gas- Residential,N,17429,970900,56
95125,3,2020,Gas- Residential,N,17425,1009907,58
95126,1,2020,Gas- Residential,N,9420,566073,60
95126,2,2020,Gas- Residential,N,9430,450644,48
95126,3,2020,Gas- Residential,N,9440,438580,46
95127,1,2020,Gas- Residential,N,14188,943328,66
95127,2,2020,Gas- Residential,N,14191,713095,50
95127,3,2020,Gas- Residential,N,14192,714119,50
95128,1,2020,Gas- Residential,N,10575,676580,64
95128,2,2020,Gas- Residential,N,10585,472763,45
95128,3,2020,Gas- Residential,N,10584,499090,47
95129,1,2020,Gas- Residential,N,11031,845270,77
95129,2,2020,Gas- Residential,N,11028,602079,55
95129,3,2020,Gas- Residential,N,11035,622259,56
95130,1,2020,Gas- Residential,N,4466,311756,70
95130,2,2020,Gas- Residential,N,4464,230266,52
95130,3,2020,Gas- Residential,N,4458,225585,51
95131,1,2020,Gas- Residential,N,8429,443389,53
95131,2,2020,Gas- Residential,N,8428,322719,38
95131,3,2020,Gas- Residential,N,8418,306246,36
95132,1,2020,Gas- Residential,N,11261,775250,69
95132,2,2020,Gas- Residential,N,11270,571832,51
95132,3,2020,Gas- Residential,N,11270,545835,48
95133,1,2020,Gas- Residential,N,6794,429846,63
95133,2,2020,Gas- Residential,N,6798,302302,44
95133,3,2020,Gas- Residential,N,6799,300414,44
95134,1,2020,Gas- Residential,N,8070,401951,50
95134,2,2020,Gas- Residential,N,8088,316778,39
95134,3,2020,Gas- Residential,N,8043,345951,43
95135,1,2020,Gas- Residential,N,6864,556093,81
95135,2,2020,Gas- Residential,N,6860,384991,56
95135,3,2020,Gas- Residential,N,6864,406229,59
95136,1,2020,Gas- Residential,N,11073,807421,73
95136,2,2020,Gas- Residential,N,11088,579871,52
95136,3,2020,Gas- Residential,N,11121,584496,53
95138,1,2020,Gas- Residential,N,5539,494755,89
95138,2,2020,Gas- Residential,N,5545,325976,59
95138,3,2020,Gas- Residential,N,5539,359317,65
95139,1,2020,Gas- Residential,Y,2128,157875,74
95139,2,2020,Gas- Residential,Y,2128,108968,51
95139,3,2020,Gas- Residential,Y,2129,115229,54
95140,1,2020,Gas- Residential,Y,0,0,NA
95140,2,2020,Gas- Residential,Y,0,0,NA
95140,3,2020,Gas- Residential,Y,0,0,NA
95148,1,2020,Gas- Residential,Y,11295,816295,72
95148,2,2020,Gas- Residential,Y,11303,576137,51
95148,3,2020,Gas- Residential,Y,11301,598510,53
95202,1,2020,Gas- Residential,N,2081,90608,44
95202,2,2020,Gas- Residential,N,2081,72728,35
95202,3,2020,Gas- Residential,N,2095,63437,30
95203,1,2020,Gas- Residential,N,5383,330171,61
95203,2,2020,Gas- Residential,N,5378,229072,43
95203,3,2020,Gas- Residential,N,5363,203185,38
95204,1,2020,Gas- Residential,Y,11149,807217,72
95204,2,2020,Gas- Residential,Y,11160,569409,51
95204,3,2020,Gas- Residential,Y,11175,504979,45
95205,1,2020,Gas- Residential,N,10287,624045,61
95205,2,2020,Gas- Residential,N,10307,440540,43
95205,3,2020,Gas- Residential,N,10296,393919,38
95206,1,2020,Gas- Residential,N,16790,1105410,66
95206,2,2020,Gas- Residential,N,16807,788622,47
95206,3,2020,Gas- Residential,N,16799,685855,41
95207,1,2020,Gas- Residential,N,16774,1134226,68
95207,2,2020,Gas- Residential,N,16826,806590,48
95207,3,2020,Gas- Residential,N,16817,698284,42
95209,1,2020,Gas- Residential,N,13036,1048062,80
95209,2,2020,Gas- Residential,N,13046,714692,55
95209,3,2020,Gas- Residential,N,13046,611620,47
95210,1,2020,Gas- Residential,N,11535,724251,63
95210,2,2020,Gas- Residential,N,11551,520403,45
95210,3,2020,Gas- Residential,N,11544,440263,38
95211,1,2020,Gas- Residential,Y,0,0,NA
95211,2,2020,Gas- Residential,Y,0,0,NA
95211,3,2020,Gas- Residential,Y,0,0,NA
95212,1,2020,Gas- Residential,N,7121,609020,86
95212,2,2020,Gas- Residential,N,7145,405861,57
95212,3,2020,Gas- Residential,N,7143,355550,50
95215,1,2020,Gas- Residential,N,5276,363818,69
95215,2,2020,Gas- Residential,N,5273,262488,50
95215,3,2020,Gas- Residential,N,5275,227330,43
95219,1,2020,Gas- Residential,N,10816,780808,72
95219,2,2020,Gas- Residential,N,10821,535870,50
95219,3,2020,Gas- Residential,N,10799,459273,43
95220,1,2020,Gas- Residential,N,989,101999,103
95220,2,2020,Gas- Residential,N,988,69457,70
95220,3,2020,Gas- Residential,N,995,61326,62
95227,1,2020,Gas- Residential,N,115,11769,102
95227,2,2020,Gas- Residential,N,115,8776,76
95227,3,2020,Gas- Residential,N,116,7694,66
95231,1,2020,Gas- Residential,N,679,44804,66
95231,2,2020,Gas- Residential,N,680,32794,48
95231,3,2020,Gas- Residential,N,680,28414,42
95236,1,2020,Gas- Residential,N,627,50950,81
95236,2,2020,Gas- Residential,N,627,36289,58
95236,3,2020,Gas- Residential,N,627,30128,48
95237,1,2020,Gas- Residential,N,1023,81529,80
95237,2,2020,Gas- Residential,N,1025,58481,57
95237,3,2020,Gas- Residential,N,1028,49974,49
95240,1,2020,Gas- Residential,N,13315,956596,72
95240,2,2020,Gas- Residential,N,13316,674938,51
95240,3,2020,Gas- Residential,N,13316,668535,50
95242,1,2020,Gas- Residential,N,9592,787791,82
95242,2,2020,Gas- Residential,N,9604,535634,56
95242,3,2020,Gas- Residential,N,9605,472408,49
95249,1,2020,Gas- Residential,N,725,52638,73
95249,2,2020,Gas- Residential,N,722,47480,66
95249,3,2020,Gas- Residential,N,722,40146,56
95252,1,2020,Gas- Residential,N,254,14288,56
95252,2,2020,Gas- Residential,N,254,11152,44
95252,3,2020,Gas- Residential,N,251,10022,40
95258,1,2020,Gas- Residential,N,1361,122605,90
95258,2,2020,Gas- Residential,N,1360,85387,63
95258,3,2020,Gas- Residential,N,1361,75518,55
95301,1,2020,Gas- Residential,N,10919,797976,73
95301,2,2020,Gas- Residential,N,10916,569132,52
95301,3,2020,Gas- Residential,N,10908,456473,42
95303,1,2020,Gas- Residential,Y,0,0,NA
95303,2,2020,Gas- Residential,Y,0,0,NA
95303,3,2020,Gas- Residential,Y,0,0,NA
95304,1,2020,Gas- Residential,N,2981,263475,88
95304,2,2020,Gas- Residential,N,2983,168845,57
95304,3,2020,Gas- Residential,N,2995,170732,57
95307,1,2020,Gas- Residential,N,11804,890977,75
95307,2,2020,Gas- Residential,N,11799,616841,52
95307,3,2020,Gas- Residential,N,11801,514188,44
95313,1,2020,Gas- Residential,N,112,8245,74
95313,2,2020,Gas- Residential,N,113,5617,50
95313,3,2020,Gas- Residential,N,113,5158,46
95315,1,2020,Gas- Residential,N,2567,172708,67
95315,2,2020,Gas- Residential,N,2563,118025,46
95315,3,2020,Gas- Residential,N,2567,96464,38
95316,1,2020,Gas- Residential,Y,1600,123438,77
95316,2,2020,Gas- Residential,Y,1598,85177,53
95316,3,2020,Gas- Residential,Y,1595,74106,46
95319,1,2020,Gas- Residential,N,1010,60263,60
95319,2,2020,Gas- Residential,N,1011,52038,51
95319,3,2020,Gas- Residential,N,1008,39480,39
95320,1,2020,Gas- Residential,N,2829,210684,74
95320,2,2020,Gas- Residential,N,2833,145091,51
95320,3,2020,Gas- Residential,N,2833,125624,44
95322,1,2020,Gas- Residential,N,2327,166145,71
95322,2,2020,Gas- Residential,N,2328,116362,50
95322,3,2020,Gas- Residential,N,2326,97230,42
95323,1,2020,Gas- Residential,N,172,12218,71
95323,2,2020,Gas- Residential,N,174,9048,52
95323,3,2020,Gas- Residential,N,173,7470,43
95324,1,2020,Gas- Residential,N,1760,129819,74
95324,2,2020,Gas- Residential,N,1758,87579,50
95324,3,2020,Gas- Residential,N,1758,69719,40
95326,1,2020,Gas- Residential,N,2312,185057,80
95326,2,2020,Gas- Residential,N,2326,124213,53
95326,3,2020,Gas- Residential,N,2332,105719,45
95328,1,2020,Gas- Residential,N,1218,75130,62
95328,2,2020,Gas- Residential,N,1218,51249,42
95328,3,2020,Gas- Residential,N,1221,43497,36
95330,1,2020,Gas- Residential,N,6856,514447,75
95330,2,2020,Gas- Residential,N,6884,343913,50
95330,3,2020,Gas- Residential,N,6908,294139,43
95333,1,2020,Gas- Residential,Y,0,0,NA
95333,2,2020,Gas- Residential,Y,0,0,NA
95333,3,2020,Gas- Residential,Y,0,0,NA
95334,1,2020,Gas- Residential,N,3701,255404,69
95334,2,2020,Gas- Residential,N,3715,166390,45
95334,3,2020,Gas- Residential,N,3725,141661,38
95336,1,2020,Gas- Residential,N,15510,1064458,69
95336,2,2020,Gas- Residential,N,15516,731463,47
95336,3,2020,Gas- Residential,N,15525,610306,39
95337,1,2020,Gas- Residential,N,12207,827793,68
95337,2,2020,Gas- Residential,N,12236,553679,45
95337,3,2020,Gas- Residential,N,12286,475240,39
95340,1,2020,Gas- Residential,N,11744,885274,75
95340,2,2020,Gas- Residential,N,11780,652890,55
95340,3,2020,Gas- Residential,N,11803,535070,45
95341,1,2020,Gas- Residential,N,7294,460452,63
95341,2,2020,Gas- Residential,N,7303,411020,56
95341,3,2020,Gas- Residential,N,7314,267246,37
95348,1,2020,Gas- Residential,N,10534,681827,65
95348,2,2020,Gas- Residential,N,10543,493187,47
95348,3,2020,Gas- Residential,N,10537,423699,40
95350,1,2020,Gas- Residential,N,18126,1376651,76
95350,2,2020,Gas- Residential,N,18145,957296,53
95350,3,2020,Gas- Residential,N,18135,821735,45
95351,1,2020,Gas- Residential,N,10830,718819,66
95351,2,2020,Gas- Residential,N,10821,531825,49
95351,3,2020,Gas- Residential,N,10823,429007,40
95354,1,2020,Gas- Residential,N,8360,599590,72
95354,2,2020,Gas- Residential,N,8367,406514,49
95354,3,2020,Gas- Residential,N,8359,352126,42
95355,1,2020,Gas- Residential,N,20318,1578181,78
95355,2,2020,Gas- Residential,N,20334,1070437,53
95355,3,2020,Gas- Residential,N,20319,915856,45
95356,1,2020,Gas- Residential,N,10375,910374,88
95356,2,2020,Gas- Residential,N,10402,627984,60
95356,3,2020,Gas- Residential,N,10393,523977,50
95357,1,2020,Gas- Residential,N,2619,228852,87
95357,2,2020,Gas- Residential,N,2627,156373,60
95357,3,2020,Gas- Residential,N,2628,124749,47
95358,1,2020,Gas- Residential,Y,6679,489146,73
95358,2,2020,Gas- Residential,Y,6661,339931,51
95358,3,2020,Gas- Residential,Y,6666,291401,44
95360,1,2020,Gas- Residential,N,3560,245388,69
95360,2,2020,Gas- Residential,N,3555,164316,46
95360,3,2020,Gas- Residential,N,3564,140863,40
95361,1,2020,Gas- Residential,N,9016,632788,70
95361,2,2020,Gas- Residential,N,9026,449571,50
95361,3,2020,Gas- Residential,N,9025,381879,42
95363,1,2020,Gas- Residential,N,6579,484907,74
95363,2,2020,Gas- Residential,N,6579,309715,47
95363,3,2020,Gas- Residential,N,6573,278700,42
95365,1,2020,Gas- Residential,Y,1192,67422,57
95365,2,2020,Gas- Residential,Y,1191,62306,52
95365,3,2020,Gas- Residential,Y,1190,45497,38
95366,1,2020,Gas- Residential,N,5473,423350,77
95366,2,2020,Gas- Residential,N,5489,280767,51
95366,3,2020,Gas- Residential,N,5489,241193,44
95367,1,2020,Gas- Residential,N,7628,540332,71
95367,2,2020,Gas- Residential,N,7621,373727,49
95367,3,2020,Gas- Residential,N,7627,331914,44
95368,1,2020,Gas- Residential,N,3969,282606,71
95368,2,2020,Gas- Residential,N,3995,187182,47
95368,3,2020,Gas- Residential,N,3996,154819,39
95376,1,2020,Gas- Residential,N,16307,1126297,69
95376,2,2020,Gas- Residential,N,16341,754406,46
95376,3,2020,Gas- Residential,N,16366,702565,43
95377,1,2020,Gas- Residential,N,8973,714626,80
95377,2,2020,Gas- Residential,N,8978,460907,51
95377,3,2020,Gas- Residential,N,8987,417541,46
95380,1,2020,Gas- Residential,N,11743,775087,66
95380,2,2020,Gas- Residential,N,11738,542001,46
95380,3,2020,Gas- Residential,N,11750,476918,41
95382,1,2020,Gas- Residential,N,11653,926810,80
95382,2,2020,Gas- Residential,N,11651,625160,54
95382,3,2020,Gas- Residential,N,11648,529631,45
