ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93660,2,2019,Gas- Commercial,Y,0,0,NA
93660,3,2019,Gas- Commercial,Y,0,0,NA
93662,1,2019,Gas- Commercial,Y,0,0,NA
93662,2,2019,Gas- Commercial,Y,797,381575,479
93662,3,2019,Gas- Commercial,Y,657,255779,389
93668,1,2019,Gas- Commercial,Y,0,0,NA
93668,2,2019,Gas- Commercial,Y,0,0,NA
93668,3,2019,Gas- Commercial,Y,0,0,NA
93701,1,2019,Gas- Commercial,Y,0,0,NA
93701,2,2019,Gas- Commercial,Y,0,0,NA
93701,3,2019,Gas- Commercial,Y,0,0,NA
93702,1,2019,Gas- Commercial,Y,0,0,NA
93702,2,2019,Gas- Commercial,Y,0,0,NA
93702,3,2019,Gas- Commercial,Y,0,0,NA
93703,1,2019,Gas- Commercial,Y,0,0,NA
93703,2,2019,Gas- Commercial,Y,0,0,NA
93703,3,2019,Gas- Commercial,Y,0,0,NA
93704,1,2019,Gas- Commercial,Y,0,0,NA
93704,2,2019,Gas- Commercial,Y,0,0,NA
93704,3,2019,Gas- Commercial,Y,0,0,NA
93705,1,2019,Gas- Commercial,Y,0,0,NA
93705,2,2019,Gas- Commercial,Y,0,0,NA
93705,3,2019,Gas- Commercial,Y,0,0,NA
93706,1,2019,Gas- Commercial,Y,2527,1634082,647
93706,2,2019,Gas- Commercial,Y,1936,1338243,691
93706,3,2019,Gas- Commercial,Y,3639,1601724,440
93710,1,2019,Gas- Commercial,Y,0,0,NA
93710,2,2019,Gas- Commercial,Y,0,0,NA
93710,3,2019,Gas- Commercial,Y,0,0,NA
93711,1,2019,Gas- Commercial,Y,1187,270703,228
93711,2,2019,Gas- Commercial,N,1180,265304,225
93711,3,2019,Gas- Commercial,Y,2282,511755,224
93720,1,2019,Gas- Commercial,Y,3336,1344388,403
93720,2,2019,Gas- Commercial,Y,1946,804365,413
93720,3,2019,Gas- Commercial,Y,3350,1031430,308
93721,1,2019,Gas- Commercial,Y,0,0,NA
93721,2,2019,Gas- Commercial,Y,0,0,NA
93721,3,2019,Gas- Commercial,Y,0,0,NA
93722,1,2019,Gas- Commercial,N,870,346991,399
93722,2,2019,Gas- Commercial,Y,2187,1081703,495
93722,3,2019,Gas- Commercial,Y,0,0,NA
93723,1,2019,Gas- Commercial,Y,0,0,NA
93723,2,2019,Gas- Commercial,Y,0,0,NA
93723,3,2019,Gas- Commercial,Y,0,0,NA
93725,1,2019,Gas- Commercial,Y,0,0,NA
93725,2,2019,Gas- Commercial,Y,0,0,NA
93725,3,2019,Gas- Commercial,Y,0,0,NA
93726,1,2019,Gas- Commercial,Y,1788,635816,356
93726,2,2019,Gas- Commercial,Y,1566,572725,366
93726,3,2019,Gas- Commercial,Y,642,150743,235
93727,1,2019,Gas- Commercial,Y,2264,886517,392
93727,2,2019,Gas- Commercial,Y,1796,685101,381
93727,3,2019,Gas- Commercial,Y,1397,441530,316
93728,1,2019,Gas- Commercial,Y,0,0,NA
93728,2,2019,Gas- Commercial,Y,0,0,NA
93728,3,2019,Gas- Commercial,Y,0,0,NA
93730,1,2019,Gas- Commercial,Y,0,0,NA
93730,2,2019,Gas- Commercial,Y,0,0,NA
93730,3,2019,Gas- Commercial,Y,0,0,NA
93740,1,2019,Gas- Commercial,Y,0,0,NA
93740,2,2019,Gas- Commercial,Y,0,0,NA
93740,3,2019,Gas- Commercial,Y,0,0,NA
93741,1,2019,Gas- Commercial,Y,0,0,NA
93741,2,2019,Gas- Commercial,Y,0,0,NA
93741,3,2019,Gas- Commercial,Y,0,0,NA
93901,1,2019,Gas- Commercial,Y,1190,819787,689
93901,2,2019,Gas- Commercial,Y,1198,816229,681
93901,3,2019,Gas- Commercial,N,1075,291439,271
93905,1,2019,Gas- Commercial,Y,406,170001,419
93905,2,2019,Gas- Commercial,Y,401,178663,446
93905,3,2019,Gas- Commercial,N,384,154589,403
93906,1,2019,Gas- Commercial,N,393,192290,489
93906,2,2019,Gas- Commercial,N,394,201424,511
93906,3,2019,Gas- Commercial,N,394,174572,443
93907,1,2019,Gas- Commercial,Y,355,151438,427
93907,2,2019,Gas- Commercial,Y,356,158502,445
93907,3,2019,Gas- Commercial,Y,354,127605,360
93908,1,2019,Gas- Commercial,Y,0,0,NA
93908,2,2019,Gas- Commercial,Y,0,0,NA
93908,3,2019,Gas- Commercial,Y,135,379672,2812
93921,1,2019,Gas- Commercial,N,164,55922,341
93921,2,2019,Gas- Commercial,N,164,57607,351
93921,3,2019,Gas- Commercial,N,164,55794,340
93923,1,2019,Gas- Commercial,Y,0,0,NA
93923,2,2019,Gas- Commercial,Y,441,240339,545
93923,3,2019,Gas- Commercial,Y,0,0,NA
93924,1,2019,Gas- Commercial,Y,0,0,NA
93924,2,2019,Gas- Commercial,Y,0,0,NA
93924,3,2019,Gas- Commercial,Y,0,0,NA
93925,1,2019,Gas- Commercial,Y,0,0,NA
93925,2,2019,Gas- Commercial,Y,0,0,NA
93925,3,2019,Gas- Commercial,Y,0,0,NA
93926,1,2019,Gas- Commercial,Y,0,0,NA
93926,2,2019,Gas- Commercial,Y,0,0,NA
93926,3,2019,Gas- Commercial,Y,0,0,NA
93927,1,2019,Gas- Commercial,Y,0,0,NA
93927,2,2019,Gas- Commercial,Y,0,0,NA
93927,3,2019,Gas- Commercial,Y,0,0,NA
93930,1,2019,Gas- Commercial,Y,579,225530,390
93930,2,2019,Gas- Commercial,Y,590,230866,391
93930,3,2019,Gas- Commercial,N,204,101214,496
93933,1,2019,Gas- Commercial,N,308,90885,295
93933,2,2019,Gas- Commercial,N,308,92406,300
93933,3,2019,Gas- Commercial,N,306,83140,272
93940,1,2019,Gas- Commercial,Y,1835,1110367,605
93940,2,2019,Gas- Commercial,Y,1395,906300,650
93940,3,2019,Gas- Commercial,Y,1835,1055857,575
93944,1,2019,Gas- Commercial,Y,0,0,NA
93944,2,2019,Gas- Commercial,Y,0,0,NA
93944,3,2019,Gas- Commercial,Y,0,0,NA
93950,1,2019,Gas- Commercial,Y,0,0,NA
93950,2,2019,Gas- Commercial,Y,0,0,NA
93950,3,2019,Gas- Commercial,Y,0,0,NA
93953,1,2019,Gas- Commercial,Y,0,0,NA
93953,2,2019,Gas- Commercial,Y,0,0,NA
93953,3,2019,Gas- Commercial,Y,0,0,NA
93955,1,2019,Gas- Commercial,N,468,153662,328
93955,2,2019,Gas- Commercial,N,466,163770,351
93955,3,2019,Gas- Commercial,N,464,144421,311
93960,1,2019,Gas- Commercial,Y,0,0,NA
93960,2,2019,Gas- Commercial,Y,0,0,NA
93960,3,2019,Gas- Commercial,Y,373,125402,336
94002,1,2019,Gas- Commercial,N,454,141160,311
94002,2,2019,Gas- Commercial,N,457,152704,334
94002,3,2019,Gas- Commercial,N,454,137674,303
94005,1,2019,Gas- Commercial,Y,0,0,NA
94005,2,2019,Gas- Commercial,N,143,133118,931
94005,3,2019,Gas- Commercial,N,142,109762,773
94010,1,2019,Gas- Commercial,N,818,506630,619
94010,2,2019,Gas- Commercial,N,819,527538,644
94010,3,2019,Gas- Commercial,N,819,471749,576
94014,1,2019,Gas- Commercial,Y,0,0,NA
94014,2,2019,Gas- Commercial,N,402,179779,447
94014,3,2019,Gas- Commercial,N,402,157422,392
94015,1,2019,Gas- Commercial,N,278,230545,829
94015,2,2019,Gas- Commercial,N,279,236878,849
94015,3,2019,Gas- Commercial,N,278,223105,803
94018,2,2019,Gas- Commercial,N,55,10947,199
94018,3,2019,Gas- Commercial,N,55,11335,206
94019,1,2019,Gas- Commercial,N,234,79758,341
94019,2,2019,Gas- Commercial,N,233,87860,377
94019,3,2019,Gas- Commercial,N,231,82176,356
94022,1,2019,Gas- Commercial,Y,393,173509,441
94022,2,2019,Gas- Commercial,Y,393,176742,450
94022,3,2019,Gas- Commercial,Y,0,0,NA
94024,1,2019,Gas- Commercial,Y,0,0,NA
94024,2,2019,Gas- Commercial,Y,0,0,NA
94024,3,2019,Gas- Commercial,Y,0,0,NA
94025,1,2019,Gas- Commercial,Y,839,792487,945
94025,2,2019,Gas- Commercial,Y,680,690335,1015
94025,3,2019,Gas- Commercial,Y,1081,893780,827
94027,1,2019,Gas- Commercial,Y,0,0,NA
94027,2,2019,Gas- Commercial,Y,0,0,NA
94027,3,2019,Gas- Commercial,Y,0,0,NA
94028,1,2019,Gas- Commercial,Y,0,0,NA
94028,2,2019,Gas- Commercial,Y,0,0,NA
94028,3,2019,Gas- Commercial,Y,0,0,NA
94030,1,2019,Gas- Commercial,Y,0,0,NA
94030,2,2019,Gas- Commercial,Y,0,0,NA
94030,3,2019,Gas- Commercial,Y,0,0,NA
94038,1,2019,Gas- Commercial,Y,0,0,NA
94038,2,2019,Gas- Commercial,Y,0,0,NA
94038,3,2019,Gas- Commercial,Y,0,0,NA
94040,1,2019,Gas- Commercial,Y,0,0,NA
94040,2,2019,Gas- Commercial,Y,0,0,NA
94040,3,2019,Gas- Commercial,Y,0,0,NA
94041,1,2019,Gas- Commercial,Y,0,0,NA
94041,2,2019,Gas- Commercial,Y,0,0,NA
94041,3,2019,Gas- Commercial,Y,0,0,NA
94043,1,2019,Gas- Commercial,Y,1563,1252487,801
94043,2,2019,Gas- Commercial,Y,1694,1451203,857
94043,3,2019,Gas- Commercial,Y,1559,1122422,720
94044,1,2019,Gas- Commercial,Y,308,94342,306
94044,2,2019,Gas- Commercial,Y,308,98855,321
94044,3,2019,Gas- Commercial,Y,308,90666,294
94061,1,2019,Gas- Commercial,Y,393,185540,472
94061,2,2019,Gas- Commercial,Y,424,282034,665
94061,3,2019,Gas- Commercial,Y,0,0,NA
94062,1,2019,Gas- Commercial,Y,0,0,NA
94062,2,2019,Gas- Commercial,Y,0,0,NA
94062,3,2019,Gas- Commercial,Y,221,112841,511
94063,1,2019,Gas- Commercial,N,1023,580588,568
94063,2,2019,Gas- Commercial,N,1032,621820,603
94063,3,2019,Gas- Commercial,N,1034,567692,549
94065,1,2019,Gas- Commercial,Y,0,0,NA
94065,2,2019,Gas- Commercial,Y,0,0,NA
94065,3,2019,Gas- Commercial,Y,0,0,NA
94066,1,2019,Gas- Commercial,Y,0,0,NA
94066,2,2019,Gas- Commercial,Y,704,513030,729
94066,3,2019,Gas- Commercial,Y,0,0,NA
94070,1,2019,Gas- Commercial,N,978,281997,288
94070,2,2019,Gas- Commercial,N,974,296073,304
94070,3,2019,Gas- Commercial,N,974,255460,262
94080,1,2019,Gas- Commercial,Y,2328,2152445,925
94080,2,2019,Gas- Commercial,N,1082,1377798,1273
94080,3,2019,Gas- Commercial,Y,1789,1708613,955
94085,1,2019,Gas- Commercial,Y,0,0,NA
94085,2,2019,Gas- Commercial,Y,0,0,NA
94085,3,2019,Gas- Commercial,Y,0,0,NA
94086,1,2019,Gas- Commercial,Y,0,0,NA
94086,2,2019,Gas- Commercial,Y,0,0,NA
94086,3,2019,Gas- Commercial,Y,0,0,NA
94087,1,2019,Gas- Commercial,Y,0,0,NA
94087,2,2019,Gas- Commercial,Y,0,0,NA
94087,3,2019,Gas- Commercial,Y,0,0,NA
94089,1,2019,Gas- Commercial,Y,0,0,NA
94089,2,2019,Gas- Commercial,Y,0,0,NA
94089,3,2019,Gas- Commercial,Y,0,0,NA
94102,1,2019,Gas- Commercial,N,459,369684,805
94102,2,2019,Gas- Commercial,N,464,366938,791
94102,3,2019,Gas- Commercial,N,475,351049,739
94103,1,2019,Gas- Commercial,N,1111,513061,462
94103,2,2019,Gas- Commercial,N,1121,561765,501
94103,3,2019,Gas- Commercial,N,1112,491151,442
94104,1,2019,Gas- Commercial,N,60,60689,1011
94104,2,2019,Gas- Commercial,N,65,77314,1189
94104,3,2019,Gas- Commercial,N,62,72322,1166
94105,1,2019,Gas- Commercial,N,175,286338,1636
94105,2,2019,Gas- Commercial,N,177,347110,1961
94105,3,2019,Gas- Commercial,N,179,298962,1670
94107,1,2019,Gas- Commercial,Y,808,497677,616
94107,2,2019,Gas- Commercial,Y,808,530391,656
94107,3,2019,Gas- Commercial,Y,805,464184,577
94108,1,2019,Gas- Commercial,N,457,188094,412
94108,2,2019,Gas- Commercial,N,459,192673,420
94108,3,2019,Gas- Commercial,N,459,188096,410
94109,1,2019,Gas- Commercial,N,667,332873,499
94109,2,2019,Gas- Commercial,N,671,354538,528
94109,3,2019,Gas- Commercial,N,671,331768,494
94110,1,2019,Gas- Commercial,N,1064,322854,303
94110,2,2019,Gas- Commercial,N,1067,338070,317
94110,3,2019,Gas- Commercial,N,1070,309427,289
94111,1,2019,Gas- Commercial,N,253,382902,1513
94111,2,2019,Gas- Commercial,N,253,394986,1561
94111,3,2019,Gas- Commercial,N,254,347136,1367
94112,1,2019,Gas- Commercial,Y,692,258001,373
94112,2,2019,Gas- Commercial,Y,694,279213,402
94112,3,2019,Gas- Commercial,Y,696,258611,372
94114,1,2019,Gas- Commercial,Y,915,268339,293
94114,2,2019,Gas- Commercial,Y,919,282246,307
94114,3,2019,Gas- Commercial,Y,920,265880,289
94115,1,2019,Gas- Commercial,N,478,234124,490
94115,2,2019,Gas- Commercial,N,476,251836,529
94115,3,2019,Gas- Commercial,N,476,231458,486
94116,1,2019,Gas- Commercial,Y,0,0,NA
94116,2,2019,Gas- Commercial,Y,0,0,NA
94116,3,2019,Gas- Commercial,N,268,83060,310
94117,1,2019,Gas- Commercial,Y,0,0,NA
94117,2,2019,Gas- Commercial,Y,0,0,NA
94117,3,2019,Gas- Commercial,Y,0,0,NA
94118,1,2019,Gas- Commercial,Y,617,326325,529
94118,2,2019,Gas- Commercial,Y,621,332626,536
94118,3,2019,Gas- Commercial,Y,621,273206,440
94121,1,2019,Gas- Commercial,Y,0,0,NA
94121,2,2019,Gas- Commercial,Y,0,0,NA
94121,3,2019,Gas- Commercial,Y,0,0,NA
94122,1,2019,Gas- Commercial,Y,1133,331995,293
94122,2,2019,Gas- Commercial,Y,1138,338422,297
94122,3,2019,Gas- Commercial,Y,873,260234,298
94123,1,2019,Gas- Commercial,N,489,132038,270
94123,2,2019,Gas- Commercial,N,489,135038,276
94123,3,2019,Gas- Commercial,N,489,131751,269
94124,1,2019,Gas- Commercial,Y,872,296865,340
94124,2,2019,Gas- Commercial,Y,873,317579,364
94124,3,2019,Gas- Commercial,Y,873,284987,326
94127,1,2019,Gas- Commercial,Y,0,0,NA
94127,2,2019,Gas- Commercial,Y,0,0,NA
94127,3,2019,Gas- Commercial,Y,0,0,NA
94128,1,2019,Gas- Commercial,Y,0,0,NA
94128,2,2019,Gas- Commercial,Y,0,0,NA
94128,3,2019,Gas- Commercial,Y,0,0,NA
94129,1,2019,Gas- Commercial,Y,0,0,NA
94129,2,2019,Gas- Commercial,Y,0,0,NA
94129,3,2019,Gas- Commercial,Y,0,0,NA
94131,1,2019,Gas- Commercial,Y,0,0,NA
94131,2,2019,Gas- Commercial,Y,0,0,NA
94131,3,2019,Gas- Commercial,Y,0,0,NA
94132,1,2019,Gas- Commercial,N,151,84731,561
94132,2,2019,Gas- Commercial,N,153,89089,582
94132,3,2019,Gas- Commercial,N,153,80362,525
94133,1,2019,Gas- Commercial,N,590,261817,444
94133,2,2019,Gas- Commercial,N,597,262079,439
94133,3,2019,Gas- Commercial,N,598,263913,441
94134,1,2019,Gas- Commercial,Y,0,0,NA
94134,2,2019,Gas- Commercial,Y,0,0,NA
94134,3,2019,Gas- Commercial,Y,0,0,NA
94158,1,2019,Gas- Commercial,Y,0,0,NA
94158,2,2019,Gas- Commercial,Y,0,0,NA
94158,3,2019,Gas- Commercial,Y,0,0,NA
94303,1,2019,Gas- Commercial,Y,0,0,NA
94303,2,2019,Gas- Commercial,Y,0,0,NA
94303,3,2019,Gas- Commercial,Y,0,0,NA
94304,1,2019,Gas- Commercial,Y,0,0,NA
94304,2,2019,Gas- Commercial,Y,0,0,NA
94304,3,2019,Gas- Commercial,Y,0,0,NA
94305,1,2019,Gas- Commercial,Y,0,0,NA
94305,2,2019,Gas- Commercial,Y,0,0,NA
94305,3,2019,Gas- Commercial,Y,0,0,NA
94306,1,2019,Gas- Commercial,Y,0,0,NA
94306,2,2019,Gas- Commercial,Y,0,0,NA
94306,3,2019,Gas- Commercial,Y,0,0,NA
94401,1,2019,Gas- Commercial,N,659,253433,385
94401,2,2019,Gas- Commercial,N,658,251101,382
94401,3,2019,Gas- Commercial,N,660,230349,349
94402,1,2019,Gas- Commercial,N,279,177337,636
94402,2,2019,Gas- Commercial,N,280,191589,684
94402,3,2019,Gas- Commercial,N,282,169653,602
94403,1,2019,Gas- Commercial,Y,767,826925,1078
94403,2,2019,Gas- Commercial,Y,769,887604,1154
94403,3,2019,Gas- Commercial,Y,772,810134,1049
94404,1,2019,Gas- Commercial,Y,0,0,NA
94404,2,2019,Gas- Commercial,Y,0,0,NA
94404,3,2019,Gas- Commercial,Y,0,0,NA
94501,1,2019,Gas- Commercial,N,733,268030,366
94501,2,2019,Gas- Commercial,N,738,303369,411
94501,3,2019,Gas- Commercial,N,740,258895,350
94502,1,2019,Gas- Commercial,Y,0,0,NA
94502,2,2019,Gas- Commercial,Y,0,0,NA
94502,3,2019,Gas- Commercial,Y,0,0,NA
94503,1,2019,Gas- Commercial,Y,0,0,NA
94503,2,2019,Gas- Commercial,Y,0,0,NA
94503,3,2019,Gas- Commercial,Y,0,0,NA
94505,1,2019,Gas- Commercial,Y,0,0,NA
94505,2,2019,Gas- Commercial,Y,0,0,NA
94505,3,2019,Gas- Commercial,Y,0,0,NA
94506,1,2019,Gas- Commercial,Y,0,0,NA
94506,2,2019,Gas- Commercial,N,93,79667,857
94506,3,2019,Gas- Commercial,Y,128,79092,618
94507,1,2019,Gas- Commercial,Y,0,0,NA
94507,2,2019,Gas- Commercial,Y,0,0,NA
94507,3,2019,Gas- Commercial,Y,0,0,NA
94508,1,2019,Gas- Commercial,Y,0,0,NA
94508,2,2019,Gas- Commercial,Y,0,0,NA
94508,3,2019,Gas- Commercial,Y,0,0,NA
94509,1,2019,Gas- Commercial,Y,0,0,NA
94509,2,2019,Gas- Commercial,Y,0,0,NA
94509,3,2019,Gas- Commercial,Y,0,0,NA
94510,1,2019,Gas- Commercial,N,547,164124,300
94510,2,2019,Gas- Commercial,N,547,179058,327
94510,3,2019,Gas- Commercial,N,548,131005,239
94513,1,2019,Gas- Commercial,Y,0,0,NA
94513,2,2019,Gas- Commercial,Y,1149,382241,333
94513,3,2019,Gas- Commercial,Y,0,0,NA
94514,1,2019,Gas- Commercial,Y,0,0,NA
94514,2,2019,Gas- Commercial,Y,0,0,NA
94514,3,2019,Gas- Commercial,Y,0,0,NA
94515,1,2019,Gas- Commercial,Y,0,0,NA
94515,2,2019,Gas- Commercial,Y,0,0,NA
94515,3,2019,Gas- Commercial,Y,0,0,NA
94517,1,2019,Gas- Commercial,Y,0,0,NA
94517,2,2019,Gas- Commercial,Y,0,0,NA
94517,3,2019,Gas- Commercial,Y,0,0,NA
94518,1,2019,Gas- Commercial,Y,465,116983,252
94518,2,2019,Gas- Commercial,Y,466,124234,267
94518,3,2019,Gas- Commercial,Y,467,111512,239
94519,1,2019,Gas- Commercial,Y,0,0,NA
94519,2,2019,Gas- Commercial,Y,0,0,NA
94519,3,2019,Gas- Commercial,Y,0,0,NA
94520,1,2019,Gas- Commercial,Y,3793,1611261,425
94520,2,2019,Gas- Commercial,Y,3042,1463439,481
94520,3,2019,Gas- Commercial,Y,3803,1377172,362
94521,1,2019,Gas- Commercial,Y,0,0,NA
94521,2,2019,Gas- Commercial,Y,0,0,NA
94521,3,2019,Gas- Commercial,Y,0,0,NA
