CUSTOMERCLASS,DATE,TOTALKBTU
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,11991133.434
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,8369299.2593
Gas- Commercial,2018-04-01,13034983.8941
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,11818374.7332
Gas- Commercial,2018-04-01,16400579.3245
Gas- Commercial,2018-05-01,11993432.8843
Gas- Commercial,2018-06-01,10015405.7458
Gas- Commercial,2018-04-01,1372171.9725
Gas- Commercial,2018-05-01,1217109.0414
Gas- Commercial,2018-06-01,1140027.4683
Gas- Commercial,2018-04-01,17029029.0891
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,3675321.3882
Gas- Commercial,2018-04-01,24974729.6127
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,16458465.4864
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,28516782.8596
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,26476470.6108
Gas- Commercial,2018-04-01,10156172.0946
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,7765643.5675
Gas- Commercial,2018-04-01,18374707.3951
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,14306080.0295
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,6056652.1141
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,4046332.6953
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,8921267.3074
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,6899550.6132
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,22346557.8959
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,18434893.0073
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,42208009.8741
Gas- Commercial,2018-05-01,331033963.9691
Gas- Commercial,2018-06-01,40746559.2443
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,754119.7223
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,25382032.2441
Gas- Commercial,2018-05-01,21790190.8994
Gas- Commercial,2018-06-01,18960467.365
Gas- Commercial,2018-04-01,102870308.1189
Gas- Commercial,2018-05-01,18244038.6324
Gas- Commercial,2018-06-01,34870164.0385
Gas- Commercial,2018-04-01,21944454.0217
Gas- Commercial,2018-05-01,22870232.7077
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,23588560.9862
Gas- Commercial,2018-05-01,18594354.8868
Gas- Commercial,2018-06-01,15943788.5236
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,1266797.1631
Gas- Commercial,2018-06-01,1318184.8785
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,12597088.5761
Gas- Commercial,2018-06-01,11155633.1663
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,28175264.502
Gas- Commercial,2018-05-01,25064508.1505
Gas- Commercial,2018-06-01,21288910.734
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,13650336.7896
Gas- Commercial,2018-06-01,11352786.0355
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,5162765.804
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,19399362.444
Gas- Commercial,2018-05-01,19573220.8819
Gas- Commercial,2018-06-01,13343010.2582
Gas- Commercial,2018-04-01,4665384.7065
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,2648466.8651
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,14226099.1495
Gas- Commercial,2018-05-01,11576432.5712
Gas- Commercial,2018-06-01,9014345.0565
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,4694377.7755
Gas- Commercial,2018-05-01,4231688.3847
Gas- Commercial,2018-06-01,3168942.4417
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,283232.2913
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,19217106.0137
Gas- Commercial,2018-05-01,13576854.3561
Gas- Commercial,2018-06-01,10483593.8221
Gas- Commercial,2018-04-01,18687432.6359
Gas- Commercial,2018-05-01,14755072.6946
Gas- Commercial,2018-06-01,10940784.5274
Gas- Commercial,2018-04-01,11619022.3898
Gas- Commercial,2018-05-01,9463137.7694
Gas- Commercial,2018-06-01,7865119.787
Gas- Commercial,2018-04-01,8861081.6952
Gas- Commercial,2018-05-01,7985690.9636
Gas- Commercial,2018-06-01,7186382.0441
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,55245293.2185
Gas- Commercial,2018-05-01,48204676.3282
Gas- Commercial,2018-06-01,18830898.3394
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,4678781.5039
Gas- Commercial,2018-05-01,3680820.0737
Gas- Commercial,2018-06-01,3041572.8903
Gas- Commercial,2018-04-01,11394176.140900001
Gas- Commercial,2018-05-01,9584408.7787
Gas- Commercial,2018-06-01,7900011.4459
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,7429124.0149
Gas- Commercial,2018-05-01,6139632.2771
Gas- Commercial,2018-06-01,5124874.8621
Gas- Commercial,2018-04-01,29177624.8806
Gas- Commercial,2018-05-01,24424961.0388
Gas- Commercial,2018-06-01,19765674.8744
Gas- Commercial,2018-04-01,6899750.5654
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,11101946.0006
Gas- Commercial,2018-05-01,11239413.1381
Gas- Commercial,2018-06-01,9057534.7317
Gas- Commercial,2018-04-01,6697698.8673
Gas- Commercial,2018-05-01,5828306.7017
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,1192914.8252
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,4583104.3762
Gas- Commercial,2018-05-01,3634931.0438
Gas- Commercial,2018-06-01,7380735.5825
Gas- Commercial,2018-04-01,24479647.9655
Gas- Commercial,2018-05-01,20197971.5308
Gas- Commercial,2018-06-01,16399879.4918
Gas- Commercial,2018-04-01,4125613.7426
Gas- Commercial,2018-05-01,2968890.2656
Gas- Commercial,2018-06-01,2321744.9703
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,17870327.9706
Gas- Commercial,2018-05-01,13919072.5464
Gas- Commercial,2018-06-01,10522084.6206
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,8710317.7364
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,4672882.914
Gas- Commercial,2018-04-01,24534334.8922
Gas- Commercial,2018-05-01,35704764.5213
Gas- Commercial,2018-06-01,17813341.5936
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,17523010.9992
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,15512091.7238
Gas- Commercial,2018-05-01,13396397.4956
Gas- Commercial,2018-06-01,20403122.488
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,20822722.1797
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,5593162.9145
Gas- Commercial,2018-05-01,4910926.0081
Gas- Commercial,2018-06-01,3861576.8625
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,3158544.9273
Gas- Commercial,2018-06-01,1524935.4533
Gas- Commercial,2018-04-01,7214875.2326
Gas- Commercial,2018-05-01,5912886.4823
Gas- Commercial,2018-06-01,4886131.9353
Gas- Commercial,2018-04-01,2418521.8351
Gas- Commercial,2018-05-01,2020017.1005
Gas- Commercial,2018-06-01,1581122.0215
Gas- Commercial,2018-04-01,18589656.0101
Gas- Commercial,2018-05-01,16254514.2424
Gas- Commercial,2018-06-01,13497173.4044
Gas- Commercial,2018-04-01,8476973.519
Gas- Commercial,2018-05-01,6280498.602
Gas- Commercial,2018-06-01,4457034.5141
Gas- Commercial,2018-04-01,8683524.1416
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,5670644.392
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,6352781.3223
Gas- Commercial,2018-05-01,5577966.5473
Gas- Commercial,2018-06-01,4855839.177
Gas- Commercial,2018-04-01,43175278.6416
Gas- Commercial,2018-05-01,30426926.2262
Gas- Commercial,2018-06-01,21274114.2712
Gas- Commercial,2018-04-01,15891401.0472
Gas- Commercial,2018-05-01,13275726.3429
Gas- Commercial,2018-06-01,10939684.7903
Gas- Commercial,2018-04-01,21271814.8209
Gas- Commercial,2018-05-01,16348391.8003
Gas- Commercial,2018-06-01,12946205.1173
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,2711651.7603
Gas- Commercial,2018-04-01,7129195.7149
Gas- Commercial,2018-05-01,5736328.6897
Gas- Commercial,2018-06-01,4951516.3047
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,14064537.7719
Gas- Commercial,2018-05-01,10989772.8164
Gas- Commercial,2018-06-01,9253287.9355
Gas- Commercial,2018-04-01,6983430.5611
Gas- Commercial,2018-05-01,5329625.9149
Gas- Commercial,2018-06-01,4027937.0929
Gas- Commercial,2018-04-01,9992211.2906
Gas- Commercial,2018-05-01,8008485.5144
Gas- Commercial,2018-06-01,6376375.6819
Gas- Commercial,2018-04-01,18915878.0244
Gas- Commercial,2018-05-01,16372985.9209
Gas- Commercial,2018-06-01,15012411.176
Gas- Commercial,2018-04-01,4475630.0687
Gas- Commercial,2018-05-01,3818387.1873
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,22173599.2429
Gas- Commercial,2018-05-01,15436209.8639
Gas- Commercial,2018-06-01,12502211.2572
Gas- Commercial,2018-04-01,12136798.6117
Gas- Commercial,2018-05-01,12663672.6587
Gas- Commercial,2018-06-01,10347126.4456
Gas- Commercial,2018-04-01,6170924.7964
Gas- Commercial,2018-05-01,4408646.0817
Gas- Commercial,2018-06-01,3474369.4272
Gas- Commercial,2018-04-01,19177215.5498
Gas- Commercial,2018-05-01,17327257.7954
Gas- Commercial,2018-06-01,14087532.2749
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,975366.8316
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,5127074.3363
Gas- Commercial,2018-05-01,4434539.8916
Gas- Commercial,2018-06-01,3607037.7119
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,19164618.5612
Gas- Commercial,2018-05-01,15307840.5515
Gas- Commercial,2018-06-01,9094026.0082
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,3206033.5748
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,13569956.0052
Gas- Commercial,2018-05-01,10251449.3179
Gas- Commercial,2018-06-01,4059229.6122
Gas- Commercial,2018-04-01,5162065.9713
Gas- Commercial,2018-05-01,4112016.993
Gas- Commercial,2018-06-01,6644811.5104
Gas- Commercial,2018-04-01,3341401.2142
Gas- Commercial,2018-05-01,2710951.9276
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,2254461.055
Gas- Commercial,2018-05-01,1998122.3346
Gas- Commercial,2018-06-01,1757279.9097
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,7282759.0045
Gas- Commercial,2018-05-01,5719032.8244
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,12113804.1087
Gas- Commercial,2018-05-01,9171707.4379
Gas- Commercial,2018-06-01,16537246.6532
Gas- Commercial,2018-04-01,13172551.0077
Gas- Commercial,2018-05-01,9844846.5192
Gas- Commercial,2018-06-01,9253587.8638
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,325322.2294
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,14640400.1079
Gas- Commercial,2018-05-01,10353324.9638
Gas- Commercial,2018-06-01,9017244.3634
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,3533855.2067
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,1343978.7123
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,4279177.0322
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,1261898.3342
Gas- Commercial,2018-05-01,928777.969
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,8091365.7013
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,8739910.662
Gas- Commercial,2018-05-01,6481450.563
Gas- Commercial,2018-06-01,5990567.912
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,5830906.0803
Gas- Commercial,2018-05-01,3602338.8352
Gas- Commercial,2018-06-01,2900306.661
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,13823995.2753
Gas- Commercial,2018-05-01,11793680.6365
Gas- Commercial,2018-06-01,22882029.8875
Gas- Commercial,2018-04-01,6376875.5624
Gas- Commercial,2018-05-01,12524305.9753
Gas- Commercial,2018-06-01,11308996.5037
Gas- Commercial,2018-04-01,10388516.551
Gas- Commercial,2018-05-01,7185182.3309
Gas- Commercial,2018-06-01,7524801.1426
Gas- Commercial,2018-04-01,9037739.4639
Gas- Commercial,2018-05-01,6167825.5373
Gas- Commercial,2018-06-01,6170224.9637
Gas- Commercial,2018-04-01,7569690.4115
Gas- Commercial,2018-05-01,6566730.1763
Gas- Commercial,2018-06-01,6338984.6205
Gas- Commercial,2018-04-01,4414844.5999
Gas- Commercial,2018-05-01,2635170.0438
Gas- Commercial,2018-06-01,2441916.2425
Gas- Commercial,2018-04-01,3741805.4947
Gas- Commercial,2018-05-01,1690895.7793
Gas- Commercial,2018-06-01,1344478.5928
Gas- Commercial,2018-04-01,1319184.6395
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,6086045.0875
Gas- Commercial,2018-06-01,5623255.7206
Gas- Commercial,2018-04-01,0
Gas- Commercial,2018-05-01,0
Gas- Commercial,2018-06-01,0
Gas- Residential,2018-04-01,0
Gas- Residential,2018-05-01,0
Gas- Residential,2018-06-01,0
Gas- Residential,2018-04-01,0
Gas- Residential,2018-05-01,0
Gas- Residential,2018-06-01,0
Gas- Residential,2018-04-01,0
Gas- Residential,2018-05-01,0
Gas- Residential,2018-06-01,0
Gas- Residential,2018-04-01,5335124.6004
Gas- Residential,2018-05-01,4521219.1703
Gas- Residential,2018-06-01,3801091.322
Gas- Residential,2018-04-01,0
Gas- Residential,2018-05-01,0
Gas- Residential,2018-06-01,0
Gas- Residential,2018-04-01,0
Gas- Residential,2018-05-01,0
Gas- Residential,2018-06-01,0
Gas- Residential,2018-04-01,4184099.7611
Gas- Residential,2018-05-01,2845119.8538
Gas- Residential,2018-06-01,2422520.8791
Gas- Residential,2018-04-01,668440.2046
Gas- Residential,2018-05-01,583760.4479
Gas- Residential,2018-06-01,500380.3805
Gas- Residential,2018-04-01,872191.4964
Gas- Residential,2018-05-01,683736.5479
Gas- Residential,2018-06-01,538771.2029
Gas- Residential,2018-04-01,0
Gas- Residential,2018-05-01,0
Gas- Residential,2018-06-01,0
Gas- Residential,2018-04-01,10765026.5436
Gas- Residential,2018-05-01,8937563.4117
Gas- Residential,2018-06-01,7308452.8622
Gas- Residential,2018-04-01,9867841.0222
Gas- Residential,2018-05-01,8126557.2885
Gas- Residential,2018-06-01,6682302.5479
Gas- Residential,2018-04-01,35821536.6061
Gas- Residential,2018-05-01,27846243.1569
Gas- Residential,2018-06-01,25304950.671
Gas- Residential,2018-04-01,24421861.7797
Gas- Residential,2018-05-01,21608134.4213
Gas- Residential,2018-06-01,16467163.4071
Gas- Residential,2018-04-01,47165724.697
Gas- Residential,2018-05-01,38316040.2772
Gas- Residential,2018-06-01,30522503.3778
Gas- Residential,2018-04-01,47921743.9652
Gas- Residential,2018-05-01,41577460.6114
Gas- Residential,2018-06-01,34240114.6563
Gas- Residential,2018-04-01,13605147.5924
Gas- Residential,2018-05-01,11270205.7769
Gas- Residential,2018-06-01,10515586.1741
Gas- Residential,2018-04-01,22726167.1476
Gas- Residential,2018-05-01,18900181.7767
Gas- Residential,2018-06-01,15957785.1776
Gas- Residential,2018-04-01,18939172.4557
Gas- Residential,2018-05-01,16986939.151
Gas- Residential,2018-06-01,13298920.7981
Gas- Residential,2018-04-01,0
Gas- Residential,2018-05-01,0
Gas- Residential,2018-06-01,0
Gas- Residential,2018-04-01,30909610.837
Gas- Residential,2018-05-01,27133613.5161
Gas- Residential,2018-06-01,23988565.3623
Gas- Residential,2018-04-01,2414222.8628
Gas- Residential,2018-05-01,2057508.138
Gas- Residential,2018-06-01,1758279.6707
Gas- Residential,2018-04-01,0
Gas- Residential,2018-05-01,0
Gas- Residential,2018-06-01,0
Gas- Residential,2018-04-01,344117.7362
Gas- Residential,2018-05-01,308026.3641
Gas- Residential,2018-06-01,253039.5091
Gas- Residential,2018-04-01,0
Gas- Residential,2018-05-01,0
Gas- Residential,2018-06-01,0
Gas- Residential,2018-04-01,0
Gas- Residential,2018-05-01,0
Gas- Residential,2018-06-01,0
Gas- Residential,2018-04-01,860294.3405
Gas- Residential,2018-05-01,685836.046
Gas- Residential,2018-06-01,549768.5739
Gas- Residential,2018-04-01,0
Gas- Residential,2018-05-01,0
Gas- Residential,2018-06-01,0
