ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93301,3,2018,Gas- Commercial,N,1167,207952,178
93304,1,2018,Gas- Commercial,N,599,140104,234
93304,2,2018,Gas- Commercial,N,600,127095,212
93304,3,2018,Gas- Commercial,N,598,110113,184
93305,1,2018,Gas- Commercial,N,497,120991,243
93305,2,2018,Gas- Commercial,N,499,97338,195
93305,3,2018,Gas- Commercial,N,503,88954,177
93306,1,2018,Gas- Commercial,N,366,132813,363
93306,2,2018,Gas- Commercial,N,365,116413,319
93306,3,2018,Gas- Commercial,N,366,113603,310
93307,1,2018,Gas- Commercial,Y,668,206498,309
93307,2,2018,Gas- Commercial,Y,666,193061,290
93307,3,2018,Gas- Commercial,Y,1250,320733,257
93308,1,2018,Gas- Commercial,Y,510,128410,252
93308,2,2018,Gas- Commercial,N,489,108628,222
93308,3,2018,Gas- Commercial,Y,514,97600,190
93309,1,2018,Gas- Commercial,N,394,128178,325
93309,2,2018,Gas- Commercial,N,394,102266,260
93309,3,2018,Gas- Commercial,N,391,93154,238
93311,1,2018,Gas- Commercial,Y,0,0,NA
93311,2,2018,Gas- Commercial,Y,0,0,NA
93311,3,2018,Gas- Commercial,Y,0,0,NA
93313,1,2018,Gas- Commercial,Y,583,218833,375
93313,2,2018,Gas- Commercial,Y,582,177675,305
93313,3,2018,Gas- Commercial,Y,0,0,NA
93314,1,2018,Gas- Commercial,Y,0,0,NA
93314,2,2018,Gas- Commercial,Y,0,0,NA
93314,3,2018,Gas- Commercial,Y,0,0,NA
93432,1,2018,Gas- Commercial,Y,0,0,NA
93432,2,2018,Gas- Commercial,Y,0,0,NA
93432,3,2018,Gas- Commercial,Y,0,0,NA
93446,1,2018,Gas- Commercial,Y,0,0,NA
93446,2,2018,Gas- Commercial,Y,0,0,NA
93446,3,2018,Gas- Commercial,Y,0,0,NA
93450,1,2018,Gas- Commercial,Y,0,0,NA
93450,2,2018,Gas- Commercial,Y,0,0,NA
93450,3,2018,Gas- Commercial,Y,0,0,NA
93461,1,2018,Gas- Commercial,Y,0,0,NA
93461,2,2018,Gas- Commercial,Y,0,0,NA
93461,3,2018,Gas- Commercial,Y,0,0,NA
93516,1,2018,Gas- Commercial,Y,0,0,NA
93516,2,2018,Gas- Commercial,Y,0,0,NA
93516,3,2018,Gas- Commercial,Y,0,0,NA
93523,1,2018,Gas- Commercial,Y,0,0,NA
93523,2,2018,Gas- Commercial,Y,0,0,NA
93523,3,2018,Gas- Commercial,Y,0,0,NA
93555,1,2018,Gas- Commercial,Y,626,164239,262
93555,2,2018,Gas- Commercial,Y,625,150415,241
93555,3,2018,Gas- Commercial,Y,626,136783,219
93561,1,2018,Gas- Commercial,Y,0,0,NA
93561,2,2018,Gas- Commercial,Y,0,0,NA
93561,3,2018,Gas- Commercial,Y,0,0,NA
93562,1,2018,Gas- Commercial,Y,0,0,NA
93562,2,2018,Gas- Commercial,Y,0,0,NA
93562,3,2018,Gas- Commercial,Y,0,0,NA
93608,1,2018,Gas- Commercial,Y,0,0,NA
93608,2,2018,Gas- Commercial,Y,0,0,NA
93608,3,2018,Gas- Commercial,Y,0,0,NA
93610,1,2018,Gas- Commercial,N,196,45579,233
93610,2,2018,Gas- Commercial,N,196,40715,208
93610,3,2018,Gas- Commercial,N,197,40108,204
93611,1,2018,Gas- Commercial,Y,0,0,NA
93611,2,2018,Gas- Commercial,Y,0,0,NA
93611,3,2018,Gas- Commercial,Y,0,0,NA
93612,1,2018,Gas- Commercial,Y,1377,410533,298
93612,2,2018,Gas- Commercial,Y,1375,362343,264
93612,3,2018,Gas- Commercial,Y,1381,337118,244
93616,1,2018,Gas- Commercial,Y,0,0,NA
93616,2,2018,Gas- Commercial,Y,0,0,NA
93616,3,2018,Gas- Commercial,Y,0,0,NA
93619,1,2018,Gas- Commercial,Y,0,0,NA
93619,2,2018,Gas- Commercial,Y,0,0,NA
93619,3,2018,Gas- Commercial,Y,0,0,NA
93620,1,2018,Gas- Commercial,Y,0,0,NA
93620,2,2018,Gas- Commercial,Y,0,0,NA
93620,3,2018,Gas- Commercial,Y,0,0,NA
93622,1,2018,Gas- Commercial,Y,0,0,NA
93622,2,2018,Gas- Commercial,Y,0,0,NA
93622,3,2018,Gas- Commercial,Y,0,0,NA
93625,1,2018,Gas- Commercial,Y,0,0,NA
93625,2,2018,Gas- Commercial,Y,0,0,NA
93625,3,2018,Gas- Commercial,Y,0,0,NA
93627,1,2018,Gas- Commercial,Y,0,0,NA
93627,2,2018,Gas- Commercial,Y,0,0,NA
93627,3,2018,Gas- Commercial,Y,0,0,NA
93630,1,2018,Gas- Commercial,Y,0,0,NA
93630,2,2018,Gas- Commercial,Y,0,0,NA
93630,3,2018,Gas- Commercial,Y,0,0,NA
93631,1,2018,Gas- Commercial,Y,0,0,NA
93631,2,2018,Gas- Commercial,Y,0,0,NA
93631,3,2018,Gas- Commercial,Y,0,0,NA
93635,1,2018,Gas- Commercial,Y,565,165968,294
93635,2,2018,Gas- Commercial,N,448,112339,251
93635,3,2018,Gas- Commercial,Y,566,150158,265
93636,1,2018,Gas- Commercial,Y,0,0,NA
93636,2,2018,Gas- Commercial,Y,0,0,NA
93636,3,2018,Gas- Commercial,Y,0,0,NA
93637,1,2018,Gas- Commercial,Y,908,397010,437
93637,2,2018,Gas- Commercial,Y,908,359600,396
93637,3,2018,Gas- Commercial,Y,910,350075,385
93638,1,2018,Gas- Commercial,Y,307,99351,324
93638,2,2018,Gas- Commercial,N,300,85369,285
93638,3,2018,Gas- Commercial,N,299,75138,251
93640,1,2018,Gas- Commercial,Y,0,0,NA
93640,2,2018,Gas- Commercial,Y,0,0,NA
93640,3,2018,Gas- Commercial,Y,0,0,NA
93650,1,2018,Gas- Commercial,Y,0,0,NA
93650,2,2018,Gas- Commercial,Y,0,0,NA
93650,3,2018,Gas- Commercial,N,126,26202,208
93657,1,2018,Gas- Commercial,N,329,89890,273
93657,2,2018,Gas- Commercial,N,327,81920,251
93657,3,2018,Gas- Commercial,N,325,82498,254
93660,1,2018,Gas- Commercial,Y,0,0,NA
93660,2,2018,Gas- Commercial,Y,0,0,NA
93660,3,2018,Gas- Commercial,Y,0,0,NA
93662,1,2018,Gas- Commercial,Y,775,331131,427
93662,2,2018,Gas- Commercial,Y,0,0,NA
93662,3,2018,Gas- Commercial,Y,774,271986,351
93668,1,2018,Gas- Commercial,Y,0,0,NA
93668,2,2018,Gas- Commercial,Y,0,0,NA
93668,3,2018,Gas- Commercial,Y,0,0,NA
93701,1,2018,Gas- Commercial,Y,0,0,NA
93701,2,2018,Gas- Commercial,Y,0,0,NA
93701,3,2018,Gas- Commercial,Y,0,0,NA
93702,1,2018,Gas- Commercial,N,404,90163,223
93702,2,2018,Gas- Commercial,Y,0,0,NA
93702,3,2018,Gas- Commercial,N,402,76341,190
93703,1,2018,Gas- Commercial,N,547,113191,207
93703,2,2018,Gas- Commercial,N,547,104091,190
93703,3,2018,Gas- Commercial,N,544,99218,182
93704,1,2018,Gas- Commercial,Y,0,0,NA
93704,2,2018,Gas- Commercial,Y,0,0,NA
93704,3,2018,Gas- Commercial,Y,0,0,NA
93705,1,2018,Gas- Commercial,Y,0,0,NA
93705,2,2018,Gas- Commercial,Y,0,0,NA
93705,3,2018,Gas- Commercial,Y,0,0,NA
93706,1,2018,Gas- Commercial,Y,821,434330,529
93706,2,2018,Gas- Commercial,Y,3298,1397071,424
93706,3,2018,Gas- Commercial,Y,827,340235,411
93710,1,2018,Gas- Commercial,Y,882,286657,325
93710,2,2018,Gas- Commercial,Y,2129,698632,328
93710,3,2018,Gas- Commercial,Y,883,241975,274
93711,1,2018,Gas- Commercial,Y,1306,264730,203
93711,2,2018,Gas- Commercial,Y,1313,236886,180
93711,3,2018,Gas- Commercial,Y,1189,188254,158
93720,1,2018,Gas- Commercial,Y,1064,329190,309
93720,2,2018,Gas- Commercial,Y,1060,324680,306
93720,3,2018,Gas- Commercial,Y,1053,295451,281
93721,1,2018,Gas- Commercial,Y,720,330308,459
93721,2,2018,Gas- Commercial,Y,0,0,NA
93721,3,2018,Gas- Commercial,Y,726,261195,360
93722,1,2018,Gas- Commercial,N,853,221866,260
93722,2,2018,Gas- Commercial,N,853,190896,224
93722,3,2018,Gas- Commercial,N,855,173986,203
93723,1,2018,Gas- Commercial,Y,0,0,NA
93723,2,2018,Gas- Commercial,Y,0,0,NA
93723,3,2018,Gas- Commercial,Y,0,0,NA
93725,1,2018,Gas- Commercial,Y,0,0,NA
93725,2,2018,Gas- Commercial,Y,0,0,NA
93725,3,2018,Gas- Commercial,Y,0,0,NA
93726,1,2018,Gas- Commercial,Y,1232,404474,328
93726,2,2018,Gas- Commercial,Y,0,0,NA
93726,3,2018,Gas- Commercial,Y,1242,329662,265
93727,1,2018,Gas- Commercial,N,1022,279928,274
93727,2,2018,Gas- Commercial,N,1023,250792,245
93727,3,2018,Gas- Commercial,N,1027,226775,221
93728,1,2018,Gas- Commercial,Y,398,74131,186
93728,2,2018,Gas- Commercial,N,398,63481,159
93728,3,2018,Gas- Commercial,Y,400,62766,157
93730,1,2018,Gas- Commercial,Y,0,0,NA
93730,2,2018,Gas- Commercial,Y,0,0,NA
93730,3,2018,Gas- Commercial,Y,0,0,NA
93740,1,2018,Gas- Commercial,Y,0,0,NA
93740,2,2018,Gas- Commercial,Y,0,0,NA
93740,3,2018,Gas- Commercial,Y,0,0,NA
93741,1,2018,Gas- Commercial,Y,0,0,NA
93741,2,2018,Gas- Commercial,Y,0,0,NA
93741,3,2018,Gas- Commercial,Y,0,0,NA
93901,1,2018,Gas- Commercial,Y,1153,365239,317
93901,2,2018,Gas- Commercial,Y,1148,357273,311
93901,3,2018,Gas- Commercial,Y,1153,385093,334
93905,1,2018,Gas- Commercial,N,362,120355,332
93905,2,2018,Gas- Commercial,N,364,115288,317
93905,3,2018,Gas- Commercial,N,366,129485,354
93906,1,2018,Gas- Commercial,N,373,131195,352
93906,2,2018,Gas- Commercial,N,373,130433,350
93906,3,2018,Gas- Commercial,N,373,137048,367
93907,1,2018,Gas- Commercial,Y,344,112555,327
93907,2,2018,Gas- Commercial,Y,345,113205,328
93907,3,2018,Gas- Commercial,Y,345,114180,331
93908,1,2018,Gas- Commercial,Y,0,0,NA
93908,2,2018,Gas- Commercial,Y,0,0,NA
93908,3,2018,Gas- Commercial,Y,0,0,NA
93921,1,2018,Gas- Commercial,N,164,47099,287
93921,2,2018,Gas- Commercial,N,164,47082,287
93921,3,2018,Gas- Commercial,N,165,52363,317
93923,1,2018,Gas- Commercial,Y,0,0,NA
93923,2,2018,Gas- Commercial,Y,424,130732,308
93923,3,2018,Gas- Commercial,Y,428,138887,325
93924,1,2018,Gas- Commercial,Y,0,0,NA
93924,2,2018,Gas- Commercial,Y,0,0,NA
93924,3,2018,Gas- Commercial,Y,0,0,NA
93925,1,2018,Gas- Commercial,Y,0,0,NA
93925,2,2018,Gas- Commercial,Y,0,0,NA
93925,3,2018,Gas- Commercial,Y,0,0,NA
93926,1,2018,Gas- Commercial,Y,94,12317,131
93926,2,2018,Gas- Commercial,Y,93,12011,129
93926,3,2018,Gas- Commercial,Y,93,13676,147
93927,1,2018,Gas- Commercial,Y,0,0,NA
93927,2,2018,Gas- Commercial,Y,0,0,NA
93927,3,2018,Gas- Commercial,Y,0,0,NA
93930,1,2018,Gas- Commercial,Y,708,199732,282
93930,2,2018,Gas- Commercial,Y,0,0,NA
93930,3,2018,Gas- Commercial,Y,708,199002,281
93933,1,2018,Gas- Commercial,N,300,67167,224
93933,2,2018,Gas- Commercial,Y,0,0,NA
93933,3,2018,Gas- Commercial,N,298,68123,229
93940,1,2018,Gas- Commercial,Y,1773,852433,481
93940,2,2018,Gas- Commercial,Y,1355,624224,461
93940,3,2018,Gas- Commercial,Y,1356,678430,500
93944,1,2018,Gas- Commercial,Y,0,0,NA
93944,2,2018,Gas- Commercial,Y,0,0,NA
93944,3,2018,Gas- Commercial,Y,0,0,NA
93950,1,2018,Gas- Commercial,Y,0,0,NA
93950,2,2018,Gas- Commercial,Y,0,0,NA
93950,3,2018,Gas- Commercial,Y,0,0,NA
93953,1,2018,Gas- Commercial,Y,0,0,NA
93953,2,2018,Gas- Commercial,Y,0,0,NA
93953,3,2018,Gas- Commercial,Y,0,0,NA
93955,1,2018,Gas- Commercial,N,458,117399,256
93955,2,2018,Gas- Commercial,Y,761,196162,258
93955,3,2018,Gas- Commercial,N,464,123610,266
93960,1,2018,Gas- Commercial,Y,0,0,NA
93960,2,2018,Gas- Commercial,Y,162,31944,197
93960,3,2018,Gas- Commercial,Y,0,0,NA
94002,1,2018,Gas- Commercial,N,446,125849,282
94002,2,2018,Gas- Commercial,N,447,112291,251
94002,3,2018,Gas- Commercial,N,448,122224,273
94005,1,2018,Gas- Commercial,N,141,91182,647
94005,2,2018,Gas- Commercial,N,140,87314,624
94005,3,2018,Gas- Commercial,Y,0,0,NA
94010,1,2018,Gas- Commercial,N,805,447272,556
94010,2,2018,Gas- Commercial,N,804,401203,499
94010,3,2018,Gas- Commercial,N,804,428535,533
94014,1,2018,Gas- Commercial,N,403,158119,392
94014,2,2018,Gas- Commercial,N,405,145399,359
94014,3,2018,Gas- Commercial,Y,543,258086,475
94015,1,2018,Gas- Commercial,N,269,211775,787
94015,2,2018,Gas- Commercial,N,270,197502,731
94015,3,2018,Gas- Commercial,N,269,215310,800
94019,1,2018,Gas- Commercial,N,223,71889,322
94019,2,2018,Gas- Commercial,N,225,71179,316
94019,3,2018,Gas- Commercial,N,228,75933,333
94022,1,2018,Gas- Commercial,Y,0,0,NA
94022,2,2018,Gas- Commercial,Y,388,148089,382
94022,3,2018,Gas- Commercial,Y,0,0,NA
94024,1,2018,Gas- Commercial,Y,0,0,NA
94024,2,2018,Gas- Commercial,Y,0,0,NA
94024,3,2018,Gas- Commercial,Y,0,0,NA
94025,1,2018,Gas- Commercial,Y,896,692488,773
94025,2,2018,Gas- Commercial,Y,838,591260,706
94025,3,2018,Gas- Commercial,Y,1074,712086,663
94027,1,2018,Gas- Commercial,Y,0,0,NA
94027,2,2018,Gas- Commercial,Y,0,0,NA
94027,3,2018,Gas- Commercial,Y,0,0,NA
94028,1,2018,Gas- Commercial,Y,0,0,NA
94028,2,2018,Gas- Commercial,Y,0,0,NA
94028,3,2018,Gas- Commercial,Y,0,0,NA
94030,1,2018,Gas- Commercial,Y,271,186344,688
94030,2,2018,Gas- Commercial,Y,271,168162,621
94030,3,2018,Gas- Commercial,Y,271,180051,664
94038,1,2018,Gas- Commercial,Y,0,0,NA
94038,2,2018,Gas- Commercial,Y,0,0,NA
94038,3,2018,Gas- Commercial,Y,0,0,NA
94040,1,2018,Gas- Commercial,Y,0,0,NA
94040,2,2018,Gas- Commercial,Y,0,0,NA
94040,3,2018,Gas- Commercial,Y,0,0,NA
94041,1,2018,Gas- Commercial,Y,0,0,NA
94041,2,2018,Gas- Commercial,Y,0,0,NA
94041,3,2018,Gas- Commercial,Y,0,0,NA
94043,1,2018,Gas- Commercial,Y,1542,1084599,703
94043,2,2018,Gas- Commercial,Y,1547,978235,632
94043,3,2018,Gas- Commercial,Y,1551,995676,642
94044,1,2018,Gas- Commercial,Y,303,83439,275
94044,2,2018,Gas- Commercial,Y,305,79205,260
94044,3,2018,Gas- Commercial,Y,305,84799,278
94061,1,2018,Gas- Commercial,Y,395,162435,411
94061,2,2018,Gas- Commercial,Y,393,152349,388
94061,3,2018,Gas- Commercial,Y,0,0,NA
94062,1,2018,Gas- Commercial,Y,0,0,NA
94062,2,2018,Gas- Commercial,Y,0,0,NA
94062,3,2018,Gas- Commercial,Y,219,105279,481
94063,1,2018,Gas- Commercial,N,1034,424044,410
94063,2,2018,Gas- Commercial,N,1031,376122,365
94063,3,2018,Gas- Commercial,N,1027,392756,382
94065,1,2018,Gas- Commercial,Y,0,0,NA
94065,2,2018,Gas- Commercial,Y,0,0,NA
94065,3,2018,Gas- Commercial,Y,0,0,NA
94066,1,2018,Gas- Commercial,Y,0,0,NA
94066,2,2018,Gas- Commercial,Y,0,0,NA
94066,3,2018,Gas- Commercial,Y,0,0,NA
94070,1,2018,Gas- Commercial,N,984,269253,274
94070,2,2018,Gas- Commercial,N,986,235735,239
94070,3,2018,Gas- Commercial,N,991,249977,252
94080,1,2018,Gas- Commercial,Y,1478,1267029,857
94080,2,2018,Gas- Commercial,Y,1474,1190264,808
94080,3,2018,Gas- Commercial,Y,1477,1263400,855
94085,1,2018,Gas- Commercial,Y,0,0,NA
94085,2,2018,Gas- Commercial,Y,0,0,NA
94085,3,2018,Gas- Commercial,Y,0,0,NA
94086,1,2018,Gas- Commercial,Y,0,0,NA
94086,2,2018,Gas- Commercial,Y,0,0,NA
94086,3,2018,Gas- Commercial,Y,0,0,NA
94087,1,2018,Gas- Commercial,Y,0,0,NA
94087,2,2018,Gas- Commercial,Y,0,0,NA
94087,3,2018,Gas- Commercial,Y,0,0,NA
94089,1,2018,Gas- Commercial,Y,0,0,NA
94089,2,2018,Gas- Commercial,Y,0,0,NA
94089,3,2018,Gas- Commercial,Y,0,0,NA
94102,1,2018,Gas- Commercial,N,446,336151,754
94102,2,2018,Gas- Commercial,N,447,303696,679
94102,3,2018,Gas- Commercial,N,449,344105,766
94103,1,2018,Gas- Commercial,N,1089,477371,438
94103,2,2018,Gas- Commercial,N,1085,399761,368
94103,3,2018,Gas- Commercial,N,1083,444112,410
94104,1,2018,Gas- Commercial,N,57,56743,995
94104,2,2018,Gas- Commercial,N,57,49108,862
94104,3,2018,Gas- Commercial,N,57,56044,983
94105,1,2018,Gas- Commercial,N,171,273844,1601
94105,2,2018,Gas- Commercial,N,171,247493,1447
94105,3,2018,Gas- Commercial,N,170,254578,1498
94107,1,2018,Gas- Commercial,Y,789,455575,577
94107,2,2018,Gas- Commercial,Y,793,395878,499
94107,3,2018,Gas- Commercial,Y,790,428665,543
94108,1,2018,Gas- Commercial,N,440,177431,403
94108,2,2018,Gas- Commercial,N,439,158793,362
94108,3,2018,Gas- Commercial,N,438,176951,404
94109,1,2018,Gas- Commercial,N,663,327542,494
94109,2,2018,Gas- Commercial,N,665,287172,432
94109,3,2018,Gas- Commercial,N,665,321659,484
94110,1,2018,Gas- Commercial,N,1040,283603,273
94110,2,2018,Gas- Commercial,N,1043,274117,263
94110,3,2018,Gas- Commercial,N,1046,285345,273
94111,1,2018,Gas- Commercial,N,252,330376,1311
94111,2,2018,Gas- Commercial,N,253,299094,1182
94111,3,2018,Gas- Commercial,N,254,308763,1216
94112,1,2018,Gas- Commercial,Y,669,236505,354
94112,2,2018,Gas- Commercial,Y,670,212397,317
94112,3,2018,Gas- Commercial,Y,672,241474,359
94114,1,2018,Gas- Commercial,Y,537,139490,260
94114,2,2018,Gas- Commercial,Y,534,122834,230
94114,3,2018,Gas- Commercial,Y,911,253863,279
94115,1,2018,Gas- Commercial,N,465,207637,447
94115,2,2018,Gas- Commercial,N,465,179534,386
94115,3,2018,Gas- Commercial,N,465,197560,425
94116,1,2018,Gas- Commercial,Y,411,138897,338
94116,2,2018,Gas- Commercial,Y,412,130249,316
94116,3,2018,Gas- Commercial,Y,413,139793,338
94117,1,2018,Gas- Commercial,N,375,114618,306
94117,2,2018,Gas- Commercial,N,377,101254,269
94117,3,2018,Gas- Commercial,Y,0,0,NA
94118,1,2018,Gas- Commercial,Y,610,236308,387
94118,2,2018,Gas- Commercial,Y,610,200758,329
94118,3,2018,Gas- Commercial,Y,611,216952,355
94121,1,2018,Gas- Commercial,Y,0,0,NA
94121,2,2018,Gas- Commercial,Y,0,0,NA
94121,3,2018,Gas- Commercial,Y,0,0,NA
94122,1,2018,Gas- Commercial,Y,843,237322,282
94122,2,2018,Gas- Commercial,Y,847,214635,253
94122,3,2018,Gas- Commercial,Y,855,239606,280
94123,1,2018,Gas- Commercial,N,477,131337,275
94123,2,2018,Gas- Commercial,N,478,118043,247
94123,3,2018,Gas- Commercial,N,476,126544,266
94124,1,2018,Gas- Commercial,Y,851,248362,292
94124,2,2018,Gas- Commercial,Y,852,212693,250
94124,3,2018,Gas- Commercial,Y,852,240666,282
94127,1,2018,Gas- Commercial,Y,0,0,NA
94127,2,2018,Gas- Commercial,Y,0,0,NA
94127,3,2018,Gas- Commercial,Y,0,0,NA
94128,1,2018,Gas- Commercial,Y,0,0,NA
94128,2,2018,Gas- Commercial,Y,0,0,NA
94128,3,2018,Gas- Commercial,Y,0,0,NA
94129,1,2018,Gas- Commercial,Y,0,0,NA
94129,2,2018,Gas- Commercial,Y,0,0,NA
94129,3,2018,Gas- Commercial,Y,0,0,NA
94131,1,2018,Gas- Commercial,Y,0,0,NA
94131,2,2018,Gas- Commercial,Y,0,0,NA
94131,3,2018,Gas- Commercial,Y,0,0,NA
94132,1,2018,Gas- Commercial,Y,0,0,NA
94132,2,2018,Gas- Commercial,Y,0,0,NA
94132,3,2018,Gas- Commercial,Y,0,0,NA
94133,1,2018,Gas- Commercial,N,592,273188,461
94133,2,2018,Gas- Commercial,N,592,245809,415
94133,3,2018,Gas- Commercial,N,592,271891,459
94134,1,2018,Gas- Commercial,Y,0,0,NA
94134,2,2018,Gas- Commercial,Y,0,0,NA
94134,3,2018,Gas- Commercial,Y,0,0,NA
94158,1,2018,Gas- Commercial,Y,0,0,NA
94158,2,2018,Gas- Commercial,Y,0,0,NA
94158,3,2018,Gas- Commercial,Y,0,0,NA
94303,1,2018,Gas- Commercial,Y,0,0,NA
94303,2,2018,Gas- Commercial,Y,0,0,NA
94303,3,2018,Gas- Commercial,Y,0,0,NA
94304,1,2018,Gas- Commercial,Y,0,0,NA
94304,2,2018,Gas- Commercial,Y,0,0,NA
94304,3,2018,Gas- Commercial,Y,0,0,NA
94305,1,2018,Gas- Commercial,Y,0,0,NA
94305,2,2018,Gas- Commercial,Y,0,0,NA
94305,3,2018,Gas- Commercial,Y,0,0,NA
94306,1,2018,Gas- Commercial,Y,0,0,NA
94306,2,2018,Gas- Commercial,Y,0,0,NA
94306,3,2018,Gas- Commercial,Y,0,0,NA
94401,1,2018,Gas- Commercial,N,656,219102,334
94401,2,2018,Gas- Commercial,N,655,193773,296
94401,3,2018,Gas- Commercial,N,653,207652,318
94402,1,2018,Gas- Commercial,N,266,175485,660
94402,2,2018,Gas- Commercial,N,268,153449,573
94402,3,2018,Gas- Commercial,N,273,160286,587
94403,1,2018,Gas- Commercial,Y,765,753600,985
94403,2,2018,Gas- Commercial,Y,761,664720,873
94403,3,2018,Gas- Commercial,Y,760,706379,929
94404,1,2018,Gas- Commercial,Y,0,0,NA
94404,2,2018,Gas- Commercial,Y,0,0,NA
94404,3,2018,Gas- Commercial,Y,0,0,NA
94501,1,2018,Gas- Commercial,Y,1568,664277,424
94501,2,2018,Gas- Commercial,Y,1572,591090,376
94501,3,2018,Gas- Commercial,Y,1572,622426,396
94502,1,2018,Gas- Commercial,Y,0,0,NA
94502,2,2018,Gas- Commercial,Y,0,0,NA
94502,3,2018,Gas- Commercial,Y,0,0,NA
94503,1,2018,Gas- Commercial,Y,0,0,NA
94503,2,2018,Gas- Commercial,Y,0,0,NA
94503,3,2018,Gas- Commercial,Y,0,0,NA
94505,1,2018,Gas- Commercial,Y,0,0,NA
94505,2,2018,Gas- Commercial,Y,0,0,NA
94505,3,2018,Gas- Commercial,Y,0,0,NA
94506,1,2018,Gas- Commercial,Y,153,88733,580
94506,2,2018,Gas- Commercial,Y,152,76443,503
94506,3,2018,Gas- Commercial,Y,152,80999,533
94507,1,2018,Gas- Commercial,Y,0,0,NA
94507,2,2018,Gas- Commercial,Y,0,0,NA
94507,3,2018,Gas- Commercial,Y,0,0,NA
94508,1,2018,Gas- Commercial,Y,0,0,NA
94508,2,2018,Gas- Commercial,Y,0,0,NA
94508,3,2018,Gas- Commercial,Y,0,0,NA
94509,1,2018,Gas- Commercial,Y,925,255097,276
94509,2,2018,Gas- Commercial,Y,927,211936,229
94509,3,2018,Gas- Commercial,Y,931,219213,235
94510,1,2018,Gas- Commercial,N,528,131955,250
94510,2,2018,Gas- Commercial,N,528,104243,197
94510,3,2018,Gas- Commercial,N,525,109900,209
94513,1,2018,Gas- Commercial,Y,922,232720,252
94513,2,2018,Gas- Commercial,Y,924,193552,209
94513,3,2018,Gas- Commercial,Y,923,197005,213
94514,1,2018,Gas- Commercial,Y,0,0,NA
94514,2,2018,Gas- Commercial,Y,0,0,NA
94514,3,2018,Gas- Commercial,Y,0,0,NA
94515,1,2018,Gas- Commercial,Y,0,0,NA
94515,2,2018,Gas- Commercial,Y,0,0,NA
94515,3,2018,Gas- Commercial,Y,0,0,NA
94517,1,2018,Gas- Commercial,Y,0,0,NA
94517,2,2018,Gas- Commercial,Y,0,0,NA
94517,3,2018,Gas- Commercial,Y,0,0,NA
94518,1,2018,Gas- Commercial,Y,0,0,NA
94518,2,2018,Gas- Commercial,Y,0,0,NA
94518,3,2018,Gas- Commercial,Y,456,83206,182
94519,1,2018,Gas- Commercial,Y,454,101258,223
94519,2,2018,Gas- Commercial,Y,454,85132,188
94519,3,2018,Gas- Commercial,Y,0,0,NA
94520,1,2018,Gas- Commercial,N,1031,392521,381
94520,2,2018,Gas- Commercial,N,1030,322929,314
94520,3,2018,Gas- Commercial,N,1035,343548,332
94521,1,2018,Gas- Commercial,N,271,68972,255
94521,2,2018,Gas- Commercial,N,274,60756,222
94521,3,2018,Gas- Commercial,N,271,65140,240
94523,1,2018,Gas- Commercial,Y,0,0,NA
94523,2,2018,Gas- Commercial,Y,0,0,NA
