ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93313,2,2018,Elec- Agricultural,Y,0,0,NA
93313,3,2018,Elec- Agricultural,Y,0,0,NA
93314,1,2018,Elec- Agricultural,Y,0,0,NA
93314,2,2018,Elec- Agricultural,Y,0,0,NA
93314,3,2018,Elec- Agricultural,Y,0,0,NA
93401,1,2018,Elec- Agricultural,Y,0,0,NA
93401,2,2018,Elec- Agricultural,Y,0,0,NA
93401,3,2018,Elec- Agricultural,Y,0,0,NA
93402,1,2018,Elec- Agricultural,Y,0,0,NA
93402,2,2018,Elec- Agricultural,Y,0,0,NA
93402,3,2018,Elec- Agricultural,Y,0,0,NA
93405,1,2018,Elec- Agricultural,Y,0,0,NA
93405,2,2018,Elec- Agricultural,Y,0,0,NA
93405,3,2018,Elec- Agricultural,Y,0,0,NA
93420,1,2018,Elec- Agricultural,Y,2024,12422087,6137
93420,2,2018,Elec- Agricultural,Y,1222,22710744,18585
93420,3,2018,Elec- Agricultural,Y,0,0,NA
93422,1,2018,Elec- Agricultural,Y,0,0,NA
93422,2,2018,Elec- Agricultural,Y,0,0,NA
93422,3,2018,Elec- Agricultural,Y,0,0,NA
93426,1,2018,Elec- Agricultural,Y,0,0,NA
93426,2,2018,Elec- Agricultural,Y,0,0,NA
93426,3,2018,Elec- Agricultural,Y,0,0,NA
93427,1,2018,Elec- Agricultural,Y,0,0,NA
93427,2,2018,Elec- Agricultural,Y,151,317390,2102
93427,3,2018,Elec- Agricultural,Y,0,0,NA
93428,1,2018,Elec- Agricultural,Y,0,0,NA
93428,2,2018,Elec- Agricultural,Y,0,0,NA
93428,3,2018,Elec- Agricultural,Y,0,0,NA
93429,1,2018,Elec- Agricultural,Y,0,0,NA
93429,2,2018,Elec- Agricultural,Y,0,0,NA
93429,3,2018,Elec- Agricultural,Y,0,0,NA
93430,1,2018,Elec- Agricultural,Y,0,0,NA
93430,2,2018,Elec- Agricultural,Y,0,0,NA
93430,3,2018,Elec- Agricultural,Y,0,0,NA
93432,1,2018,Elec- Agricultural,Y,0,0,NA
93432,2,2018,Elec- Agricultural,Y,0,0,NA
93432,3,2018,Elec- Agricultural,Y,0,0,NA
93433,1,2018,Elec- Agricultural,Y,0,0,NA
93433,2,2018,Elec- Agricultural,Y,0,0,NA
93433,3,2018,Elec- Agricultural,Y,0,0,NA
93434,1,2018,Elec- Agricultural,Y,0,0,NA
93434,2,2018,Elec- Agricultural,Y,0,0,NA
93434,3,2018,Elec- Agricultural,Y,0,0,NA
93435,1,2018,Elec- Agricultural,Y,0,0,NA
93435,2,2018,Elec- Agricultural,Y,0,0,NA
93435,3,2018,Elec- Agricultural,Y,0,0,NA
93436,1,2018,Elec- Agricultural,Y,137,507774,3706
93436,2,2018,Elec- Agricultural,Y,137,1016415,7419
93436,3,2018,Elec- Agricultural,Y,0,0,NA
93437,1,2018,Elec- Agricultural,Y,0,0,NA
93437,2,2018,Elec- Agricultural,Y,0,0,NA
93437,3,2018,Elec- Agricultural,Y,0,0,NA
93441,1,2018,Elec- Agricultural,Y,0,0,NA
93441,2,2018,Elec- Agricultural,Y,0,0,NA
93441,3,2018,Elec- Agricultural,Y,0,0,NA
93442,1,2018,Elec- Agricultural,Y,0,0,NA
93442,2,2018,Elec- Agricultural,Y,0,0,NA
93442,3,2018,Elec- Agricultural,Y,0,0,NA
93444,1,2018,Elec- Agricultural,Y,0,0,NA
93444,2,2018,Elec- Agricultural,Y,0,0,NA
93444,3,2018,Elec- Agricultural,Y,0,0,NA
93445,1,2018,Elec- Agricultural,Y,0,0,NA
93445,2,2018,Elec- Agricultural,Y,0,0,NA
93445,3,2018,Elec- Agricultural,Y,0,0,NA
93446,1,2018,Elec- Agricultural,Y,0,0,NA
93446,2,2018,Elec- Agricultural,Y,674,1864716,2767
93446,3,2018,Elec- Agricultural,Y,2590,15059324,5814
93449,1,2018,Elec- Agricultural,Y,0,0,NA
93449,2,2018,Elec- Agricultural,Y,0,0,NA
93449,3,2018,Elec- Agricultural,Y,0,0,NA
93450,1,2018,Elec- Agricultural,Y,0,0,NA
93450,2,2018,Elec- Agricultural,Y,0,0,NA
93450,3,2018,Elec- Agricultural,Y,0,0,NA
93451,1,2018,Elec- Agricultural,Y,0,0,NA
93451,2,2018,Elec- Agricultural,Y,0,0,NA
93451,3,2018,Elec- Agricultural,Y,0,0,NA
93452,1,2018,Elec- Agricultural,Y,0,0,NA
93452,2,2018,Elec- Agricultural,Y,0,0,NA
93452,3,2018,Elec- Agricultural,Y,0,0,NA
93453,1,2018,Elec- Agricultural,Y,0,0,NA
93453,2,2018,Elec- Agricultural,Y,0,0,NA
93453,3,2018,Elec- Agricultural,Y,0,0,NA
93454,1,2018,Elec- Agricultural,Y,0,0,NA
93454,2,2018,Elec- Agricultural,Y,0,0,NA
93454,3,2018,Elec- Agricultural,Y,0,0,NA
93455,1,2018,Elec- Agricultural,Y,0,0,NA
93455,2,2018,Elec- Agricultural,Y,0,0,NA
93455,3,2018,Elec- Agricultural,Y,0,0,NA
93458,1,2018,Elec- Agricultural,Y,0,0,NA
93458,2,2018,Elec- Agricultural,Y,0,0,NA
93458,3,2018,Elec- Agricultural,Y,0,0,NA
93460,1,2018,Elec- Agricultural,Y,316,479174,1516
93460,2,2018,Elec- Agricultural,Y,208,717331,3449
93460,3,2018,Elec- Agricultural,Y,0,0,NA
93461,1,2018,Elec- Agricultural,Y,0,0,NA
93461,2,2018,Elec- Agricultural,Y,0,0,NA
93461,3,2018,Elec- Agricultural,Y,0,0,NA
93463,1,2018,Elec- Agricultural,Y,0,0,NA
93463,2,2018,Elec- Agricultural,Y,0,0,NA
93463,3,2018,Elec- Agricultural,Y,0,0,NA
93465,1,2018,Elec- Agricultural,Y,0,0,NA
93465,2,2018,Elec- Agricultural,Y,163,169829,1042
93465,3,2018,Elec- Agricultural,Y,0,0,NA
93601,1,2018,Elec- Agricultural,Y,0,0,NA
93601,2,2018,Elec- Agricultural,Y,0,0,NA
93601,3,2018,Elec- Agricultural,Y,0,0,NA
93602,1,2018,Elec- Agricultural,Y,0,0,NA
93602,2,2018,Elec- Agricultural,Y,0,0,NA
93602,3,2018,Elec- Agricultural,Y,0,0,NA
93603,1,2018,Elec- Agricultural,Y,0,0,NA
93603,2,2018,Elec- Agricultural,Y,0,0,NA
93603,3,2018,Elec- Agricultural,Y,0,0,NA
93608,1,2018,Elec- Agricultural,Y,0,0,NA
93608,2,2018,Elec- Agricultural,Y,0,0,NA
93608,3,2018,Elec- Agricultural,Y,0,0,NA
93609,1,2018,Elec- Agricultural,Y,500,4637262,9275
93609,2,2018,Elec- Agricultural,Y,293,4416772,15074
93609,3,2018,Elec- Agricultural,Y,502,4620415,9204
93610,1,2018,Elec- Agricultural,Y,753,5313225,7056
93610,2,2018,Elec- Agricultural,N,470,15013589,31944
93610,3,2018,Elec- Agricultural,Y,696,3306542,4751
93611,1,2018,Elec- Agricultural,Y,0,0,NA
93611,2,2018,Elec- Agricultural,Y,0,0,NA
93611,3,2018,Elec- Agricultural,Y,0,0,NA
93612,1,2018,Elec- Agricultural,Y,0,0,NA
93612,2,2018,Elec- Agricultural,Y,0,0,NA
93612,3,2018,Elec- Agricultural,Y,0,0,NA
93614,1,2018,Elec- Agricultural,Y,0,0,NA
93614,2,2018,Elec- Agricultural,Y,0,0,NA
93614,3,2018,Elec- Agricultural,Y,0,0,NA
93615,1,2018,Elec- Agricultural,Y,0,0,NA
93615,2,2018,Elec- Agricultural,Y,0,0,NA
93615,3,2018,Elec- Agricultural,Y,0,0,NA
93616,1,2018,Elec- Agricultural,Y,0,0,NA
93616,2,2018,Elec- Agricultural,Y,0,0,NA
93616,3,2018,Elec- Agricultural,Y,0,0,NA
93618,1,2018,Elec- Agricultural,Y,0,0,NA
93618,2,2018,Elec- Agricultural,Y,569,6140021,10791
93618,3,2018,Elec- Agricultural,Y,0,0,NA
93619,1,2018,Elec- Agricultural,Y,0,0,NA
93619,2,2018,Elec- Agricultural,Y,0,0,NA
93619,3,2018,Elec- Agricultural,Y,0,0,NA
93620,1,2018,Elec- Agricultural,Y,0,0,NA
93620,2,2018,Elec- Agricultural,Y,0,0,NA
93620,3,2018,Elec- Agricultural,Y,0,0,NA
93621,1,2018,Elec- Agricultural,Y,0,0,NA
93621,2,2018,Elec- Agricultural,Y,0,0,NA
93621,3,2018,Elec- Agricultural,Y,0,0,NA
93622,1,2018,Elec- Agricultural,Y,0,0,NA
93622,2,2018,Elec- Agricultural,Y,1720,19145556,11131
93622,3,2018,Elec- Agricultural,Y,743,5809371,7819
93623,1,2018,Elec- Agricultural,Y,0,0,NA
93623,2,2018,Elec- Agricultural,Y,0,0,NA
93623,3,2018,Elec- Agricultural,Y,0,0,NA
93625,1,2018,Elec- Agricultural,Y,0,0,NA
93625,2,2018,Elec- Agricultural,Y,0,0,NA
93625,3,2018,Elec- Agricultural,Y,0,0,NA
93626,1,2018,Elec- Agricultural,Y,0,0,NA
93626,2,2018,Elec- Agricultural,Y,0,0,NA
93626,3,2018,Elec- Agricultural,Y,0,0,NA
93627,1,2018,Elec- Agricultural,Y,0,0,NA
93627,2,2018,Elec- Agricultural,Y,0,0,NA
93627,3,2018,Elec- Agricultural,Y,0,0,NA
93628,1,2018,Elec- Agricultural,Y,0,0,NA
93628,2,2018,Elec- Agricultural,Y,0,0,NA
93628,3,2018,Elec- Agricultural,Y,0,0,NA
93630,1,2018,Elec- Agricultural,Y,976,7655186,7843
93630,2,2018,Elec- Agricultural,N,517,6289955,12166
93630,3,2018,Elec- Agricultural,Y,605,3490246,5769
93631,1,2018,Elec- Agricultural,Y,0,0,NA
93631,2,2018,Elec- Agricultural,N,488,2644512,5419
93631,3,2018,Elec- Agricultural,Y,2178,6689656,3071
93635,1,2018,Elec- Agricultural,Y,589,2465159,4185
93635,2,2018,Elec- Agricultural,Y,0,0,NA
93635,3,2018,Elec- Agricultural,Y,479,2900371,6055
93636,1,2018,Elec- Agricultural,Y,0,0,NA
93636,2,2018,Elec- Agricultural,Y,0,0,NA
93636,3,2018,Elec- Agricultural,Y,0,0,NA
93637,1,2018,Elec- Agricultural,Y,1629,9644047,5920
93637,2,2018,Elec- Agricultural,N,677,13025124,19239
93637,3,2018,Elec- Agricultural,Y,1080,4840450,4482
93638,1,2018,Elec- Agricultural,Y,0,0,NA
93638,2,2018,Elec- Agricultural,Y,532,4819331,9059
93638,3,2018,Elec- Agricultural,Y,0,0,NA
93640,1,2018,Elec- Agricultural,Y,0,0,NA
93640,2,2018,Elec- Agricultural,Y,287,3551319,12374
93640,3,2018,Elec- Agricultural,Y,0,0,NA
93641,1,2018,Elec- Agricultural,Y,0,0,NA
93641,2,2018,Elec- Agricultural,Y,0,0,NA
93641,3,2018,Elec- Agricultural,Y,0,0,NA
93643,1,2018,Elec- Agricultural,Y,0,0,NA
93643,2,2018,Elec- Agricultural,Y,0,0,NA
93643,3,2018,Elec- Agricultural,Y,0,0,NA
93644,1,2018,Elec- Agricultural,Y,0,0,NA
93644,2,2018,Elec- Agricultural,Y,0,0,NA
93644,3,2018,Elec- Agricultural,Y,0,0,NA
93645,1,2018,Elec- Agricultural,Y,0,0,NA
93645,2,2018,Elec- Agricultural,Y,0,0,NA
93645,3,2018,Elec- Agricultural,Y,0,0,NA
93646,1,2018,Elec- Agricultural,Y,0,0,NA
93646,2,2018,Elec- Agricultural,Y,494,2117175,4286
93646,3,2018,Elec- Agricultural,Y,0,0,NA
93647,1,2018,Elec- Agricultural,Y,0,0,NA
93647,2,2018,Elec- Agricultural,Y,0,0,NA
93647,3,2018,Elec- Agricultural,Y,0,0,NA
93648,1,2018,Elec- Agricultural,Y,0,0,NA
93648,2,2018,Elec- Agricultural,Y,0,0,NA
93648,3,2018,Elec- Agricultural,Y,0,0,NA
93650,1,2018,Elec- Agricultural,Y,0,0,NA
93650,2,2018,Elec- Agricultural,Y,0,0,NA
93650,3,2018,Elec- Agricultural,Y,0,0,NA
93651,1,2018,Elec- Agricultural,Y,0,0,NA
93651,2,2018,Elec- Agricultural,Y,0,0,NA
93651,3,2018,Elec- Agricultural,Y,0,0,NA
93652,1,2018,Elec- Agricultural,Y,0,0,NA
93652,2,2018,Elec- Agricultural,Y,0,0,NA
93652,3,2018,Elec- Agricultural,Y,0,0,NA
93653,1,2018,Elec- Agricultural,Y,0,0,NA
93653,2,2018,Elec- Agricultural,Y,0,0,NA
93653,3,2018,Elec- Agricultural,Y,0,0,NA
93654,1,2018,Elec- Agricultural,Y,0,0,NA
93654,2,2018,Elec- Agricultural,Y,0,0,NA
93654,3,2018,Elec- Agricultural,Y,0,0,NA
93656,1,2018,Elec- Agricultural,Y,0,0,NA
93656,2,2018,Elec- Agricultural,N,210,5511403,26245
93656,3,2018,Elec- Agricultural,Y,0,0,NA
93657,1,2018,Elec- Agricultural,Y,0,0,NA
93657,2,2018,Elec- Agricultural,Y,1668,6094651,3654
93657,3,2018,Elec- Agricultural,Y,0,0,NA
93660,1,2018,Elec- Agricultural,Y,0,0,NA
93660,2,2018,Elec- Agricultural,Y,0,0,NA
93660,3,2018,Elec- Agricultural,Y,0,0,NA
93662,1,2018,Elec- Agricultural,Y,8827,58042557,6576
93662,2,2018,Elec- Agricultural,Y,804,4292726,5339
93662,3,2018,Elec- Agricultural,Y,0,0,NA
93667,1,2018,Elec- Agricultural,Y,0,0,NA
93667,2,2018,Elec- Agricultural,Y,0,0,NA
93667,3,2018,Elec- Agricultural,Y,0,0,NA
93668,1,2018,Elec- Agricultural,Y,0,0,NA
93668,2,2018,Elec- Agricultural,Y,0,0,NA
93668,3,2018,Elec- Agricultural,Y,0,0,NA
93675,1,2018,Elec- Agricultural,Y,0,0,NA
93675,2,2018,Elec- Agricultural,Y,0,0,NA
93675,3,2018,Elec- Agricultural,Y,0,0,NA
93701,1,2018,Elec- Agricultural,Y,0,0,NA
93701,2,2018,Elec- Agricultural,Y,0,0,NA
93701,3,2018,Elec- Agricultural,Y,0,0,NA
93702,1,2018,Elec- Agricultural,Y,0,0,NA
93702,2,2018,Elec- Agricultural,Y,0,0,NA
93702,3,2018,Elec- Agricultural,Y,0,0,NA
93703,1,2018,Elec- Agricultural,Y,0,0,NA
93703,2,2018,Elec- Agricultural,Y,0,0,NA
93703,3,2018,Elec- Agricultural,Y,0,0,NA
93704,1,2018,Elec- Agricultural,Y,0,0,NA
93704,2,2018,Elec- Agricultural,Y,0,0,NA
93704,3,2018,Elec- Agricultural,Y,0,0,NA
93705,1,2018,Elec- Agricultural,Y,0,0,NA
93705,2,2018,Elec- Agricultural,Y,0,0,NA
93705,3,2018,Elec- Agricultural,Y,0,0,NA
93706,1,2018,Elec- Agricultural,Y,0,0,NA
93706,2,2018,Elec- Agricultural,Y,0,0,NA
93706,3,2018,Elec- Agricultural,Y,0,0,NA
93710,1,2018,Elec- Agricultural,Y,0,0,NA
93710,2,2018,Elec- Agricultural,Y,0,0,NA
93710,3,2018,Elec- Agricultural,Y,0,0,NA
93711,1,2018,Elec- Agricultural,Y,0,0,NA
93711,2,2018,Elec- Agricultural,Y,0,0,NA
93711,3,2018,Elec- Agricultural,Y,0,0,NA
93720,1,2018,Elec- Agricultural,Y,0,0,NA
93720,2,2018,Elec- Agricultural,Y,0,0,NA
93720,3,2018,Elec- Agricultural,Y,0,0,NA
93721,1,2018,Elec- Agricultural,Y,0,0,NA
93721,2,2018,Elec- Agricultural,Y,0,0,NA
93721,3,2018,Elec- Agricultural,Y,0,0,NA
93722,1,2018,Elec- Agricultural,Y,0,0,NA
93722,2,2018,Elec- Agricultural,Y,0,0,NA
93722,3,2018,Elec- Agricultural,Y,0,0,NA
93723,1,2018,Elec- Agricultural,Y,0,0,NA
93723,2,2018,Elec- Agricultural,Y,0,0,NA
93723,3,2018,Elec- Agricultural,Y,0,0,NA
93725,1,2018,Elec- Agricultural,Y,0,0,NA
93725,2,2018,Elec- Agricultural,Y,2149,14245818,6629
93725,3,2018,Elec- Agricultural,Y,4629,13677418,2955
93726,1,2018,Elec- Agricultural,Y,0,0,NA
93726,2,2018,Elec- Agricultural,Y,0,0,NA
93726,3,2018,Elec- Agricultural,Y,0,0,NA
93727,1,2018,Elec- Agricultural,Y,0,0,NA
93727,2,2018,Elec- Agricultural,Y,0,0,NA
93727,3,2018,Elec- Agricultural,Y,0,0,NA
93728,1,2018,Elec- Agricultural,Y,0,0,NA
93728,2,2018,Elec- Agricultural,Y,0,0,NA
93728,3,2018,Elec- Agricultural,Y,0,0,NA
93730,1,2018,Elec- Agricultural,Y,0,0,NA
93730,2,2018,Elec- Agricultural,Y,0,0,NA
93730,3,2018,Elec- Agricultural,Y,0,0,NA
93737,1,2018,Elec- Agricultural,Y,0,0,NA
93737,2,2018,Elec- Agricultural,Y,0,0,NA
93737,3,2018,Elec- Agricultural,Y,0,0,NA
93740,1,2018,Elec- Agricultural,Y,0,0,NA
93740,2,2018,Elec- Agricultural,Y,0,0,NA
93740,3,2018,Elec- Agricultural,Y,0,0,NA
93741,1,2018,Elec- Agricultural,Y,0,0,NA
93741,2,2018,Elec- Agricultural,Y,0,0,NA
93741,3,2018,Elec- Agricultural,Y,0,0,NA
93901,1,2018,Elec- Agricultural,Y,0,0,NA
93901,2,2018,Elec- Agricultural,Y,0,0,NA
93901,3,2018,Elec- Agricultural,Y,0,0,NA
93905,1,2018,Elec- Agricultural,Y,0,0,NA
93905,2,2018,Elec- Agricultural,Y,0,0,NA
93905,3,2018,Elec- Agricultural,Y,0,0,NA
93906,1,2018,Elec- Agricultural,Y,0,0,NA
93906,2,2018,Elec- Agricultural,Y,0,0,NA
93906,3,2018,Elec- Agricultural,Y,0,0,NA
93907,1,2018,Elec- Agricultural,Y,0,0,NA
93907,2,2018,Elec- Agricultural,Y,0,0,NA
93907,3,2018,Elec- Agricultural,Y,0,0,NA
93908,1,2018,Elec- Agricultural,Y,0,0,NA
93908,2,2018,Elec- Agricultural,Y,0,0,NA
93908,3,2018,Elec- Agricultural,Y,205,3101571,15130
93920,1,2018,Elec- Agricultural,Y,0,0,NA
93920,2,2018,Elec- Agricultural,Y,0,0,NA
93920,3,2018,Elec- Agricultural,Y,0,0,NA
93923,1,2018,Elec- Agricultural,Y,0,0,NA
93923,2,2018,Elec- Agricultural,Y,0,0,NA
93923,3,2018,Elec- Agricultural,Y,0,0,NA
93924,1,2018,Elec- Agricultural,Y,0,0,NA
93924,2,2018,Elec- Agricultural,Y,0,0,NA
93924,3,2018,Elec- Agricultural,Y,0,0,NA
93925,1,2018,Elec- Agricultural,Y,0,0,NA
93925,2,2018,Elec- Agricultural,Y,0,0,NA
93925,3,2018,Elec- Agricultural,Y,0,0,NA
93926,1,2018,Elec- Agricultural,Y,0,0,NA
93926,2,2018,Elec- Agricultural,Y,0,0,NA
93926,3,2018,Elec- Agricultural,Y,0,0,NA
93927,1,2018,Elec- Agricultural,Y,0,0,NA
93927,2,2018,Elec- Agricultural,Y,0,0,NA
93927,3,2018,Elec- Agricultural,Y,0,0,NA
93930,1,2018,Elec- Agricultural,Y,0,0,NA
93930,2,2018,Elec- Agricultural,N,84,2012196,23955
93930,3,2018,Elec- Agricultural,Y,0,0,NA
93932,1,2018,Elec- Agricultural,Y,0,0,NA
93932,2,2018,Elec- Agricultural,Y,0,0,NA
93932,3,2018,Elec- Agricultural,Y,0,0,NA
93933,1,2018,Elec- Agricultural,Y,0,0,NA
93933,2,2018,Elec- Agricultural,Y,0,0,NA
93933,3,2018,Elec- Agricultural,Y,0,0,NA
93940,1,2018,Elec- Agricultural,Y,0,0,NA
93940,2,2018,Elec- Agricultural,Y,0,0,NA
93940,3,2018,Elec- Agricultural,Y,0,0,NA
93950,1,2018,Elec- Agricultural,Y,0,0,NA
93950,2,2018,Elec- Agricultural,Y,0,0,NA
93950,3,2018,Elec- Agricultural,Y,0,0,NA
93960,1,2018,Elec- Agricultural,Y,597,3546812,5941
93960,2,2018,Elec- Agricultural,Y,177,3025387,17093
93960,3,2018,Elec- Agricultural,Y,452,5743039,12706
94010,1,2018,Elec- Agricultural,Y,0,0,NA
94010,2,2018,Elec- Agricultural,Y,0,0,NA
94010,3,2018,Elec- Agricultural,Y,0,0,NA
94014,1,2018,Elec- Agricultural,Y,0,0,NA
94014,2,2018,Elec- Agricultural,Y,0,0,NA
