ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
95476,2,2017,Gas- Commercial,Y,1161,331228,285
95476,3,2017,Gas- Commercial,Y,1160,301387,260
95482,1,2017,Gas- Commercial,Y,868,287903,332
95482,2,2017,Gas- Commercial,Y,866,207600,240
95482,3,2017,Gas- Commercial,Y,863,173494,201
95490,1,2017,Gas- Commercial,N,252,64675,257
95490,2,2017,Gas- Commercial,N,254,47015,185
95490,3,2017,Gas- Commercial,N,256,41467,162
95492,1,2017,Gas- Commercial,Y,0,0,NA
95492,2,2017,Gas- Commercial,Y,0,0,NA
95492,3,2017,Gas- Commercial,Y,0,0,NA
95501,1,2017,Gas- Commercial,N,962,328113,341
95501,2,2017,Gas- Commercial,N,970,237196,245
95501,3,2017,Gas- Commercial,N,972,237360,244
95503,1,2017,Gas- Commercial,N,264,82085,311
95503,2,2017,Gas- Commercial,N,261,59308,227
95503,3,2017,Gas- Commercial,N,264,55160,209
95519,1,2017,Gas- Commercial,Y,0,0,NA
95519,2,2017,Gas- Commercial,Y,0,0,NA
95519,3,2017,Gas- Commercial,Y,0,0,NA
95521,1,2017,Gas- Commercial,Y,831,237543,286
95521,2,2017,Gas- Commercial,Y,833,172850,208
95521,3,2017,Gas- Commercial,Y,835,159153,191
95524,1,2017,Gas- Commercial,Y,0,0,NA
95524,2,2017,Gas- Commercial,Y,0,0,NA
95524,3,2017,Gas- Commercial,Y,0,0,NA
95525,1,2017,Gas- Commercial,Y,0,0,NA
95525,2,2017,Gas- Commercial,Y,0,0,NA
95525,3,2017,Gas- Commercial,Y,0,0,NA
95526,1,2017,Gas- Commercial,Y,0,0,NA
95526,2,2017,Gas- Commercial,Y,0,0,NA
95526,3,2017,Gas- Commercial,Y,0,0,NA
95528,1,2017,Gas- Commercial,Y,0,0,NA
95528,2,2017,Gas- Commercial,Y,0,0,NA
95528,3,2017,Gas- Commercial,Y,0,0,NA
95540,1,2017,Gas- Commercial,Y,358,90467,253
95540,2,2017,Gas- Commercial,Y,357,72659,204
95540,3,2017,Gas- Commercial,Y,358,54795,153
95547,1,2017,Gas- Commercial,Y,0,0,NA
95547,2,2017,Gas- Commercial,Y,0,0,NA
95547,3,2017,Gas- Commercial,Y,0,0,NA
95551,1,2017,Gas- Commercial,Y,0,0,NA
95551,2,2017,Gas- Commercial,Y,0,0,NA
95551,3,2017,Gas- Commercial,Y,0,0,NA
95552,1,2017,Gas- Commercial,Y,0,0,NA
95552,2,2017,Gas- Commercial,Y,0,0,NA
95552,3,2017,Gas- Commercial,Y,0,0,NA
95562,1,2017,Gas- Commercial,Y,65,18534,285
95562,2,2017,Gas- Commercial,Y,66,13004,197
95562,3,2017,Gas- Commercial,Y,67,11426,171
95564,1,2017,Gas- Commercial,Y,0,0,NA
95564,2,2017,Gas- Commercial,Y,0,0,NA
95564,3,2017,Gas- Commercial,Y,0,0,NA
95565,1,2017,Gas- Commercial,Y,0,0,NA
95565,2,2017,Gas- Commercial,Y,0,0,NA
95565,3,2017,Gas- Commercial,Y,0,0,NA
95602,1,2017,Gas- Commercial,N,159,79736,501
95602,2,2017,Gas- Commercial,Y,296,89766,303
95602,3,2017,Gas- Commercial,Y,296,75457,255
95603,1,2017,Gas- Commercial,Y,975,396766,407
95603,2,2017,Gas- Commercial,Y,979,277099,283
95603,3,2017,Gas- Commercial,Y,1034,239977,232
95605,1,2017,Gas- Commercial,N,231,189014,818
95605,2,2017,Gas- Commercial,N,231,128148,555
95605,3,2017,Gas- Commercial,N,229,105190,459
95608,1,2017,Gas- Commercial,N,515,238119,462
95608,2,2017,Gas- Commercial,N,513,164313,320
95608,3,2017,Gas- Commercial,N,511,145995,286
95610,1,2017,Gas- Commercial,Y,775,378536,488
95610,2,2017,Gas- Commercial,Y,597,193811,325
95610,3,2017,Gas- Commercial,Y,598,168428,282
95612,1,2017,Gas- Commercial,Y,0,0,NA
95612,2,2017,Gas- Commercial,Y,0,0,NA
95612,3,2017,Gas- Commercial,Y,0,0,NA
95616,1,2017,Gas- Commercial,Y,1419,709245,500
95616,2,2017,Gas- Commercial,Y,1418,486485,343
95616,3,2017,Gas- Commercial,Y,1435,403981,282
95618,1,2017,Gas- Commercial,Y,0,0,NA
95618,2,2017,Gas- Commercial,Y,0,0,NA
95618,3,2017,Gas- Commercial,Y,0,0,NA
95620,1,2017,Gas- Commercial,N,274,104283,381
95620,2,2017,Gas- Commercial,N,273,75355,276
95620,3,2017,Gas- Commercial,N,271,48204,178
95621,1,2017,Gas- Commercial,Y,0,0,NA
95621,2,2017,Gas- Commercial,N,179,71411,399
95621,3,2017,Gas- Commercial,N,180,62792,349
95624,1,2017,Gas- Commercial,Y,505,272492,540
95624,2,2017,Gas- Commercial,Y,504,180561,358
95624,3,2017,Gas- Commercial,Y,445,138619,312
95626,1,2017,Gas- Commercial,Y,0,0,NA
95626,2,2017,Gas- Commercial,Y,0,0,NA
95626,3,2017,Gas- Commercial,Y,0,0,NA
95627,1,2017,Gas- Commercial,Y,0,0,NA
95627,2,2017,Gas- Commercial,Y,0,0,NA
95627,3,2017,Gas- Commercial,Y,0,0,NA
95628,1,2017,Gas- Commercial,N,334,136033,407
95628,2,2017,Gas- Commercial,N,334,94101,282
95628,3,2017,Gas- Commercial,N,335,82695,247
95630,1,2017,Gas- Commercial,N,1000,582816,583
95630,2,2017,Gas- Commercial,N,1000,395398,395
95630,3,2017,Gas- Commercial,N,1002,383081,382
95632,1,2017,Gas- Commercial,Y,274,130855,478
95632,2,2017,Gas- Commercial,Y,275,97719,355
95632,3,2017,Gas- Commercial,Y,277,73467,265
95635,1,2017,Gas- Commercial,Y,0,0,NA
95635,2,2017,Gas- Commercial,Y,0,0,NA
95635,3,2017,Gas- Commercial,Y,0,0,NA
95637,1,2017,Gas- Commercial,Y,0,0,NA
95637,2,2017,Gas- Commercial,Y,0,0,NA
95637,3,2017,Gas- Commercial,Y,0,0,NA
95640,1,2017,Gas- Commercial,Y,0,0,NA
95640,2,2017,Gas- Commercial,Y,0,0,NA
95640,3,2017,Gas- Commercial,Y,0,0,NA
95641,1,2017,Gas- Commercial,Y,0,0,NA
95641,2,2017,Gas- Commercial,Y,0,0,NA
95641,3,2017,Gas- Commercial,Y,0,0,NA
95642,1,2017,Gas- Commercial,Y,659,225568,342
95642,2,2017,Gas- Commercial,Y,663,154954,234
95642,3,2017,Gas- Commercial,Y,663,137607,208
95648,1,2017,Gas- Commercial,Y,0,0,NA
95648,2,2017,Gas- Commercial,Y,0,0,NA
95648,3,2017,Gas- Commercial,Y,503,117781,234
95650,1,2017,Gas- Commercial,Y,0,0,NA
95650,2,2017,Gas- Commercial,Y,0,0,NA
95650,3,2017,Gas- Commercial,Y,0,0,NA
95652,1,2017,Gas- Commercial,Y,0,0,NA
95652,2,2017,Gas- Commercial,Y,0,0,NA
95652,3,2017,Gas- Commercial,Y,0,0,NA
95658,1,2017,Gas- Commercial,Y,0,0,NA
95658,2,2017,Gas- Commercial,Y,0,0,NA
95658,3,2017,Gas- Commercial,Y,0,0,NA
95660,1,2017,Gas- Commercial,N,301,112428,374
95660,2,2017,Gas- Commercial,Y,383,195580,511
95660,3,2017,Gas- Commercial,Y,496,196137,395
95661,1,2017,Gas- Commercial,Y,817,521600,638
95661,2,2017,Gas- Commercial,Y,815,350381,430
95661,3,2017,Gas- Commercial,Y,813,296160,364
95662,1,2017,Gas- Commercial,Y,0,0,NA
95662,2,2017,Gas- Commercial,Y,0,0,NA
95662,3,2017,Gas- Commercial,Y,0,0,NA
95663,1,2017,Gas- Commercial,Y,0,0,NA
95663,2,2017,Gas- Commercial,Y,0,0,NA
95663,3,2017,Gas- Commercial,Y,0,0,NA
95667,1,2017,Gas- Commercial,Y,0,0,NA
95667,2,2017,Gas- Commercial,Y,0,0,NA
95667,3,2017,Gas- Commercial,Y,0,0,NA
95670,1,2017,Gas- Commercial,N,512,431624,843
95670,2,2017,Gas- Commercial,N,512,287379,561
95670,3,2017,Gas- Commercial,N,512,256450,501
95673,1,2017,Gas- Commercial,Y,0,0,NA
95673,2,2017,Gas- Commercial,Y,150,60687,405
95673,3,2017,Gas- Commercial,Y,151,51951,344
95677,1,2017,Gas- Commercial,Y,721,234891,326
95677,2,2017,Gas- Commercial,Y,721,148866,206
95677,3,2017,Gas- Commercial,Y,739,118112,160
95678,1,2017,Gas- Commercial,N,954,518240,543
95678,2,2017,Gas- Commercial,N,958,342818,358
95678,3,2017,Gas- Commercial,N,965,297142,308
95681,1,2017,Gas- Commercial,Y,0,0,NA
95681,2,2017,Gas- Commercial,Y,0,0,NA
95681,3,2017,Gas- Commercial,Y,0,0,NA
95685,1,2017,Gas- Commercial,Y,0,0,NA
95685,2,2017,Gas- Commercial,Y,0,0,NA
95685,3,2017,Gas- Commercial,Y,0,0,NA
95687,1,2017,Gas- Commercial,N,436,231680,531
95687,2,2017,Gas- Commercial,N,437,160925,368
95687,3,2017,Gas- Commercial,N,435,131623,303
95688,1,2017,Gas- Commercial,Y,644,300737,467
95688,2,2017,Gas- Commercial,Y,645,208245,323
95688,3,2017,Gas- Commercial,Y,643,176951,275
95691,1,2017,Gas- Commercial,Y,1041,566592,544
95691,2,2017,Gas- Commercial,Y,1042,352717,339
95691,3,2017,Gas- Commercial,Y,1039,284923,274
95692,1,2017,Gas- Commercial,Y,0,0,NA
95692,2,2017,Gas- Commercial,Y,0,0,NA
95692,3,2017,Gas- Commercial,Y,0,0,NA
95694,1,2017,Gas- Commercial,Y,0,0,NA
95694,2,2017,Gas- Commercial,Y,0,0,NA
95694,3,2017,Gas- Commercial,Y,0,0,NA
95695,1,2017,Gas- Commercial,Y,0,0,NA
95695,2,2017,Gas- Commercial,Y,0,0,NA
95695,3,2017,Gas- Commercial,Y,0,0,NA
95698,1,2017,Gas- Commercial,Y,0,0,NA
95698,2,2017,Gas- Commercial,Y,0,0,NA
95698,3,2017,Gas- Commercial,Y,0,0,NA
95720,1,2017,Gas- Commercial,Y,0,0,NA
95720,2,2017,Gas- Commercial,Y,0,0,NA
95720,3,2017,Gas- Commercial,Y,0,0,NA
95722,1,2017,Gas- Commercial,Y,0,0,NA
95722,2,2017,Gas- Commercial,Y,0,0,NA
95722,3,2017,Gas- Commercial,Y,0,0,NA
95742,1,2017,Gas- Commercial,N,228,152690,670
95742,2,2017,Gas- Commercial,N,226,98500,436
95742,3,2017,Gas- Commercial,N,225,80886,359
95746,1,2017,Gas- Commercial,Y,0,0,NA
95746,2,2017,Gas- Commercial,Y,0,0,NA
95746,3,2017,Gas- Commercial,Y,0,0,NA
95747,1,2017,Gas- Commercial,Y,0,0,NA
95747,2,2017,Gas- Commercial,Y,0,0,NA
95747,3,2017,Gas- Commercial,N,233,95436,410
95757,1,2017,Gas- Commercial,Y,0,0,NA
95757,2,2017,Gas- Commercial,N,68,34723,511
95757,3,2017,Gas- Commercial,N,68,28306,416
95758,1,2017,Gas- Commercial,Y,627,434004,692
95758,2,2017,Gas- Commercial,Y,561,251088,448
95758,3,2017,Gas- Commercial,Y,560,215194,384
95762,1,2017,Gas- Commercial,Y,472,217721,461
95762,2,2017,Gas- Commercial,Y,474,140585,297
95762,3,2017,Gas- Commercial,Y,474,112294,237
95765,1,2017,Gas- Commercial,Y,1132,631695,558
95765,2,2017,Gas- Commercial,Y,1134,422385,372
95765,3,2017,Gas- Commercial,N,438,100860,230
95776,1,2017,Gas- Commercial,Y,0,0,NA
95776,2,2017,Gas- Commercial,Y,0,0,NA
95776,3,2017,Gas- Commercial,Y,0,0,NA
95811,1,2017,Gas- Commercial,N,223,114110,512
95811,2,2017,Gas- Commercial,N,223,84131,377
95811,3,2017,Gas- Commercial,N,221,78380,355
95814,1,2017,Gas- Commercial,N,633,698042,1103
95814,2,2017,Gas- Commercial,N,632,457904,725
95814,3,2017,Gas- Commercial,N,634,392866,620
95815,1,2017,Gas- Commercial,N,484,329566,681
95815,2,2017,Gas- Commercial,Y,728,307549,422
95815,3,2017,Gas- Commercial,Y,729,262406,360
95816,1,2017,Gas- Commercial,Y,749,475093,634
95816,2,2017,Gas- Commercial,Y,749,324650,433
95816,3,2017,Gas- Commercial,Y,745,273502,367
95817,1,2017,Gas- Commercial,Y,0,0,NA
95817,2,2017,Gas- Commercial,N,151,69192,458
95817,3,2017,Gas- Commercial,N,149,54929,369
95818,1,2017,Gas- Commercial,N,324,150359,464
95818,2,2017,Gas- Commercial,N,325,105670,325
95818,3,2017,Gas- Commercial,N,324,98572,304
95819,1,2017,Gas- Commercial,Y,0,0,NA
95819,2,2017,Gas- Commercial,Y,0,0,NA
95819,3,2017,Gas- Commercial,Y,0,0,NA
95820,1,2017,Gas- Commercial,Y,741,386894,522
95820,2,2017,Gas- Commercial,Y,593,198312,334
95820,3,2017,Gas- Commercial,Y,593,171119,289
95821,1,2017,Gas- Commercial,N,383,173917,454
95821,2,2017,Gas- Commercial,N,381,110725,291
95821,3,2017,Gas- Commercial,N,381,86572,227
95822,1,2017,Gas- Commercial,N,369,222022,602
95822,2,2017,Gas- Commercial,N,368,157725,429
95822,3,2017,Gas- Commercial,N,366,126479,346
95823,1,2017,Gas- Commercial,Y,934,690688,739
95823,2,2017,Gas- Commercial,Y,934,478116,512
95823,3,2017,Gas- Commercial,N,597,222715,373
95824,1,2017,Gas- Commercial,Y,0,0,NA
95824,2,2017,Gas- Commercial,Y,0,0,NA
95824,3,2017,Gas- Commercial,Y,0,0,NA
95825,1,2017,Gas- Commercial,Y,853,477923,560
95825,2,2017,Gas- Commercial,Y,855,323265,378
95825,3,2017,Gas- Commercial,Y,854,277358,325
95826,1,2017,Gas- Commercial,N,394,238538,605
95826,2,2017,Gas- Commercial,N,394,165362,420
95826,3,2017,Gas- Commercial,N,395,150807,382
95827,1,2017,Gas- Commercial,N,313,178529,570
95827,2,2017,Gas- Commercial,N,316,112101,355
95827,3,2017,Gas- Commercial,N,316,88456,280
95828,1,2017,Gas- Commercial,Y,0,0,NA
95828,2,2017,Gas- Commercial,Y,0,0,NA
95828,3,2017,Gas- Commercial,Y,388,228582,589
95829,1,2017,Gas- Commercial,Y,0,0,NA
95829,2,2017,Gas- Commercial,Y,0,0,NA
95829,3,2017,Gas- Commercial,Y,0,0,NA
95830,1,2017,Gas- Commercial,Y,0,0,NA
95830,2,2017,Gas- Commercial,Y,0,0,NA
95830,3,2017,Gas- Commercial,Y,0,0,NA
95831,1,2017,Gas- Commercial,Y,179,104981,586
95831,2,2017,Gas- Commercial,Y,179,73438,410
95831,3,2017,Gas- Commercial,Y,181,64357,356
95832,1,2017,Gas- Commercial,Y,0,0,NA
95832,2,2017,Gas- Commercial,Y,0,0,NA
95832,3,2017,Gas- Commercial,Y,0,0,NA
95833,1,2017,Gas- Commercial,N,209,179649,860
95833,2,2017,Gas- Commercial,N,208,128155,616
95833,3,2017,Gas- Commercial,N,209,117023,560
95834,1,2017,Gas- Commercial,Y,793,447689,565
95834,2,2017,Gas- Commercial,Y,736,242092,329
95834,3,2017,Gas- Commercial,Y,737,186828,253
95835,1,2017,Gas- Commercial,Y,0,0,NA
95835,2,2017,Gas- Commercial,Y,0,0,NA
95835,3,2017,Gas- Commercial,Y,0,0,NA
95836,1,2017,Gas- Commercial,Y,0,0,NA
95836,2,2017,Gas- Commercial,Y,0,0,NA
95836,3,2017,Gas- Commercial,Y,0,0,NA
95837,1,2017,Gas- Commercial,Y,0,0,NA
95837,2,2017,Gas- Commercial,Y,0,0,NA
95837,3,2017,Gas- Commercial,Y,0,0,NA
95838,1,2017,Gas- Commercial,Y,419,320944,766
95838,2,2017,Gas- Commercial,Y,0,0,NA
95838,3,2017,Gas- Commercial,Y,0,0,NA
95841,1,2017,Gas- Commercial,N,317,148358,468
95841,2,2017,Gas- Commercial,N,316,98491,312
95841,3,2017,Gas- Commercial,N,315,76513,243
95842,1,2017,Gas- Commercial,N,116,70241,606
95842,2,2017,Gas- Commercial,N,116,46828,404
95842,3,2017,Gas- Commercial,Y,0,0,NA
95843,1,2017,Gas- Commercial,N,100,54462,545
95843,2,2017,Gas- Commercial,N,100,35766,358
95843,3,2017,Gas- Commercial,N,101,29391,291
95864,1,2017,Gas- Commercial,Y,0,0,NA
95864,2,2017,Gas- Commercial,Y,0,0,NA
95864,3,2017,Gas- Commercial,Y,0,0,NA
95901,1,2017,Gas- Commercial,Y,423,168530,398
95901,2,2017,Gas- Commercial,Y,424,105594,249
95901,3,2017,Gas- Commercial,N,422,81036,192
95903,1,2017,Gas- Commercial,Y,0,0,NA
95903,2,2017,Gas- Commercial,Y,0,0,NA
95903,3,2017,Gas- Commercial,Y,0,0,NA
95912,1,2017,Gas- Commercial,Y,0,0,NA
95912,2,2017,Gas- Commercial,Y,0,0,NA
95912,3,2017,Gas- Commercial,Y,0,0,NA
95917,1,2017,Gas- Commercial,Y,0,0,NA
95917,2,2017,Gas- Commercial,Y,0,0,NA
95917,3,2017,Gas- Commercial,Y,0,0,NA
95920,1,2017,Gas- Commercial,Y,0,0,NA
95920,2,2017,Gas- Commercial,Y,0,0,NA
95920,3,2017,Gas- Commercial,Y,0,0,NA
95926,1,2017,Gas- Commercial,N,984,240651,245
95926,2,2017,Gas- Commercial,N,985,159556,162
95926,3,2017,Gas- Commercial,Y,1425,172638,121
95928,1,2017,Gas- Commercial,Y,2110,675562,320
95928,2,2017,Gas- Commercial,Y,1129,222409,197
95928,3,2017,Gas- Commercial,Y,1132,173284,153
95932,1,2017,Gas- Commercial,Y,263,98275,374
95932,2,2017,Gas- Commercial,Y,436,92255,212
95932,3,2017,Gas- Commercial,Y,437,72665,166
95937,1,2017,Gas- Commercial,Y,0,0,NA
95937,2,2017,Gas- Commercial,Y,0,0,NA
95937,3,2017,Gas- Commercial,Y,0,0,NA
95938,1,2017,Gas- Commercial,Y,57,8522,150
95938,2,2017,Gas- Commercial,Y,0,0,NA
95938,3,2017,Gas- Commercial,Y,0,0,NA
95943,1,2017,Gas- Commercial,Y,0,0,NA
95943,2,2017,Gas- Commercial,Y,0,0,NA
95943,3,2017,Gas- Commercial,Y,0,0,NA
95945,1,2017,Gas- Commercial,N,796,296397,372
95945,2,2017,Gas- Commercial,Y,796,215513,271
95945,3,2017,Gas- Commercial,Y,797,176756,222
95946,1,2017,Gas- Commercial,Y,0,0,NA
95946,2,2017,Gas- Commercial,Y,0,0,NA
95946,3,2017,Gas- Commercial,Y,0,0,NA
95948,1,2017,Gas- Commercial,Y,254,75936,299
95948,2,2017,Gas- Commercial,Y,0,0,NA
95948,3,2017,Gas- Commercial,Y,0,0,NA
95949,1,2017,Gas- Commercial,Y,140,46577,333
95949,2,2017,Gas- Commercial,Y,0,0,NA
95949,3,2017,Gas- Commercial,Y,0,0,NA
95951,1,2017,Gas- Commercial,Y,0,0,NA
95951,2,2017,Gas- Commercial,Y,0,0,NA
95951,3,2017,Gas- Commercial,Y,0,0,NA
95953,1,2017,Gas- Commercial,Y,0,0,NA
95953,2,2017,Gas- Commercial,Y,0,0,NA
95953,3,2017,Gas- Commercial,Y,0,0,NA
95955,1,2017,Gas- Commercial,Y,0,0,NA
95955,2,2017,Gas- Commercial,Y,0,0,NA
95955,3,2017,Gas- Commercial,Y,0,0,NA
95957,1,2017,Gas- Commercial,Y,0,0,NA
95957,2,2017,Gas- Commercial,Y,0,0,NA
95957,3,2017,Gas- Commercial,Y,0,0,NA
95959,1,2017,Gas- Commercial,N,313,106824,341
95959,2,2017,Gas- Commercial,N,312,74988,240
95959,3,2017,Gas- Commercial,N,313,63403,203
95961,1,2017,Gas- Commercial,N,99,35333,357
95961,2,2017,Gas- Commercial,N,100,22134,221
95961,3,2017,Gas- Commercial,Y,0,0,NA
95963,1,2017,Gas- Commercial,Y,0,0,NA
95963,2,2017,Gas- Commercial,Y,408,92488,227
95963,3,2017,Gas- Commercial,Y,407,65870,162
95965,1,2017,Gas- Commercial,Y,0,0,NA
95965,2,2017,Gas- Commercial,Y,0,0,NA
95965,3,2017,Gas- Commercial,Y,0,0,NA
95966,1,2017,Gas- Commercial,Y,295,103898,352
95966,2,2017,Gas- Commercial,Y,295,67376,228
95966,3,2017,Gas- Commercial,Y,297,57850,195
95968,1,2017,Gas- Commercial,Y,0,0,NA
95968,2,2017,Gas- Commercial,Y,0,0,NA
95968,3,2017,Gas- Commercial,Y,0,0,NA
95969,1,2017,Gas- Commercial,Y,847,275639,325
95969,2,2017,Gas- Commercial,Y,846,191501,226
95969,3,2017,Gas- Commercial,Y,839,152083,181
95970,1,2017,Gas- Commercial,Y,0,0,NA
95970,2,2017,Gas- Commercial,Y,0,0,NA
95970,3,2017,Gas- Commercial,Y,0,0,NA
95973,1,2017,Gas- Commercial,Y,0,0,NA
95973,2,2017,Gas- Commercial,N,440,62520,142
95973,3,2017,Gas- Commercial,Y,0,0,NA
95975,1,2017,Gas- Commercial,Y,0,0,NA
95975,2,2017,Gas- Commercial,Y,0,0,NA
95975,3,2017,Gas- Commercial,Y,0,0,NA
95982,1,2017,Gas- Commercial,Y,0,0,NA
95982,2,2017,Gas- Commercial,Y,0,0,NA
95982,3,2017,Gas- Commercial,Y,0,0,NA
95987,1,2017,Gas- Commercial,Y,155,56957,367
95987,2,2017,Gas- Commercial,Y,155,37334,241
95987,3,2017,Gas- Commercial,Y,128,25515,199
95988,1,2017,Gas- Commercial,Y,0,0,NA
95988,2,2017,Gas- Commercial,Y,0,0,NA
95988,3,2017,Gas- Commercial,Y,0,0,NA
95991,1,2017,Gas- Commercial,N,945,287047,304
95991,2,2017,Gas- Commercial,N,946,190253,201
95991,3,2017,Gas- Commercial,N,950,168017,177
95993,1,2017,Gas- Commercial,N,419,158014,377
95993,2,2017,Gas- Commercial,Y,509,109664,215
95993,3,2017,Gas- Commercial,Y,526,89218,170
96001,1,2017,Gas- Commercial,N,797,290579,365
96001,2,2017,Gas- Commercial,N,799,197649,247
96001,3,2017,Gas- Commercial,N,798,152376,191
96002,1,2017,Gas- Commercial,N,803,251042,313
96002,2,2017,Gas- Commercial,N,804,165438,206
96002,3,2017,Gas- Commercial,N,804,128758,160
96003,1,2017,Gas- Commercial,Y,596,226135,379
96003,2,2017,Gas- Commercial,Y,598,157330,263
96003,3,2017,Gas- Commercial,Y,603,121335,201
96007,1,2017,Gas- Commercial,Y,374,101911,272
96007,2,2017,Gas- Commercial,Y,373,70769,190
96007,3,2017,Gas- Commercial,Y,375,58299,155
96013,1,2017,Gas- Commercial,Y,209,84041,402
96013,2,2017,Gas- Commercial,Y,209,53506,256
96013,3,2017,Gas- Commercial,Y,208,41708,201
96019,1,2017,Gas- Commercial,Y,0,0,NA
96019,2,2017,Gas- Commercial,Y,0,0,NA
96019,3,2017,Gas- Commercial,Y,0,0,NA
96021,1,2017,Gas- Commercial,Y,0,0,NA
96021,2,2017,Gas- Commercial,N,191,41115,215
96021,3,2017,Gas- Commercial,N,191,32791,172
96022,1,2017,Gas- Commercial,N,86,13868,161
96022,2,2017,Gas- Commercial,N,86,9273,108
96022,3,2017,Gas- Commercial,N,84,7222,86
96028,1,2017,Gas- Commercial,Y,0,0,NA
96028,2,2017,Gas- Commercial,Y,0,0,NA
96028,3,2017,Gas- Commercial,Y,0,0,NA
96035,1,2017,Gas- Commercial,Y,0,0,NA
96035,2,2017,Gas- Commercial,Y,0,0,NA
96035,3,2017,Gas- Commercial,Y,0,0,NA
96056,1,2017,Gas- Commercial,Y,0,0,NA
96056,2,2017,Gas- Commercial,Y,0,0,NA
96056,3,2017,Gas- Commercial,Y,0,0,NA
96076,1,2017,Gas- Commercial,Y,0,0,NA
96076,2,2017,Gas- Commercial,Y,0,0,NA
96076,3,2017,Gas- Commercial,Y,0,0,NA
96080,1,2017,Gas- Commercial,Y,530,202236,382
96080,2,2017,Gas- Commercial,Y,531,132351,249
96080,3,2017,Gas- Commercial,Y,530,106133,200
96088,1,2017,Gas- Commercial,Y,0,0,NA
96088,2,2017,Gas- Commercial,Y,0,0,NA
96088,3,2017,Gas- Commercial,Y,0,0,NA
92304,1,2017,Gas- Residential,Y,0,0,NA
92304,2,2017,Gas- Residential,Y,0,0,NA
92304,3,2017,Gas- Residential,Y,0,0,NA
92365,1,2017,Gas- Residential,Y,0,0,NA
92365,2,2017,Gas- Residential,Y,0,0,NA
92365,3,2017,Gas- Residential,Y,0,0,NA
93203,1,2017,Gas- Residential,Y,0,0,NA
93203,2,2017,Gas- Residential,Y,0,0,NA
93203,3,2017,Gas- Residential,Y,0,0,NA
93204,1,2017,Gas- Residential,N,2238,126199,56
93204,2,2017,Gas- Residential,N,2244,91665,41
93204,3,2017,Gas- Residential,N,2251,75582,34
93210,1,2017,Gas- Residential,Y,0,0,NA
93210,2,2017,Gas- Residential,Y,0,0,NA
93210,3,2017,Gas- Residential,Y,0,0,NA
93224,1,2017,Gas- Residential,Y,0,0,NA
93224,2,2017,Gas- Residential,Y,0,0,NA
93224,3,2017,Gas- Residential,Y,0,0,NA
93234,1,2017,Gas- Residential,Y,1377,66019,48
93234,2,2017,Gas- Residential,Y,1384,47664,34
93234,3,2017,Gas- Residential,Y,1382,43824,32
93239,1,2017,Gas- Residential,N,329,17829,54
93239,2,2017,Gas- Residential,N,326,12085,37
93239,3,2017,Gas- Residential,N,324,9635,30
93252,1,2017,Gas- Residential,N,375,25119,67
93252,2,2017,Gas- Residential,N,373,15729,42
93252,3,2017,Gas- Residential,N,379,12961,34
93263,1,2017,Gas- Residential,Y,0,0,NA
93263,2,2017,Gas- Residential,Y,0,0,NA
93263,3,2017,Gas- Residential,Y,0,0,NA
93268,1,2017,Gas- Residential,Y,4712,333618,71
93268,2,2017,Gas- Residential,Y,4713,217785,46
93268,3,2017,Gas- Residential,Y,4710,164731,35
93301,1,2017,Gas- Residential,N,4902,334733,68
93301,2,2017,Gas- Residential,N,4913,195665,40
93301,3,2017,Gas- Residential,N,4923,155929,32
93304,1,2017,Gas- Residential,N,14762,1076171,73
93304,2,2017,Gas- Residential,N,14760,663631,45
93304,3,2017,Gas- Residential,N,14781,530967,36
93305,1,2017,Gas- Residential,N,10461,690928,66
93305,2,2017,Gas- Residential,N,10473,439075,42
93305,3,2017,Gas- Residential,N,10480,370437,35
93306,1,2017,Gas- Residential,N,20336,1470073,72
93306,2,2017,Gas- Residential,N,20387,913203,45
93306,3,2017,Gas- Residential,N,20448,726692,36
93307,1,2017,Gas- Residential,Y,19712,1174863,60
93307,2,2017,Gas- Residential,Y,19721,751759,38
93307,3,2017,Gas- Residential,Y,19791,657739,33
93308,1,2017,Gas- Residential,N,5844,373738,64
93308,2,2017,Gas- Residential,N,5848,237290,41
93308,3,2017,Gas- Residential,N,5856,201769,34
93309,1,2017,Gas- Residential,Y,12170,802581,66
93309,2,2017,Gas- Residential,Y,12195,471061,39
93309,3,2017,Gas- Residential,Y,12211,363418,30
93311,1,2017,Gas- Residential,N,8896,690615,78
93311,2,2017,Gas- Residential,N,8894,400691,45
93311,3,2017,Gas- Residential,N,8916,310254,35
93312,1,2017,Gas- Residential,Y,0,0,NA
93312,2,2017,Gas- Residential,Y,0,0,NA
93312,3,2017,Gas- Residential,Y,0,0,NA
93313,1,2017,Gas- Residential,N,14007,955250,68
93313,2,2017,Gas- Residential,N,14038,569316,41
93313,3,2017,Gas- Residential,N,14104,458082,32
93314,1,2017,Gas- Residential,Y,1167,91907,79
93314,2,2017,Gas- Residential,Y,1169,59310,51
93314,3,2017,Gas- Residential,Y,1175,39566,34
93446,1,2017,Gas- Residential,Y,0,0,NA
93446,2,2017,Gas- Residential,Y,0,0,NA
93446,3,2017,Gas- Residential,Y,0,0,NA
93450,1,2017,Gas- Residential,N,124,6179,50
93450,2,2017,Gas- Residential,N,125,4570,37
93450,3,2017,Gas- Residential,N,126,4089,32
