ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93254,1,2021,Elec- Agricultural,Y,0,0,NA
93254,2,2021,Elec- Agricultural,Y,0,0,NA
93254,3,2021,Elec- Agricultural,Y,0,0,NA
93256,1,2021,Elec- Agricultural,Y,0,0,NA
93256,2,2021,Elec- Agricultural,Y,0,0,NA
93256,3,2021,Elec- Agricultural,Y,0,0,NA
93262,1,2021,Elec- Agricultural,Y,0,0,NA
93262,2,2021,Elec- Agricultural,Y,0,0,NA
93262,3,2021,Elec- Agricultural,Y,0,0,NA
93263,1,2021,Elec- Agricultural,Y,0,0,NA
93263,2,2021,Elec- Agricultural,Y,0,0,NA
93263,3,2021,Elec- Agricultural,Y,0,0,NA
93266,1,2021,Elec- Agricultural,Y,0,0,NA
93266,2,2021,Elec- Agricultural,Y,0,0,NA
93266,3,2021,Elec- Agricultural,Y,0,0,NA
93268,1,2021,Elec- Agricultural,Y,0,0,NA
93268,2,2021,Elec- Agricultural,Y,0,0,NA
93268,3,2021,Elec- Agricultural,Y,0,0,NA
93272,1,2021,Elec- Agricultural,Y,0,0,NA
93272,2,2021,Elec- Agricultural,Y,0,0,NA
93272,3,2021,Elec- Agricultural,Y,0,0,NA
93274,1,2021,Elec- Agricultural,Y,0,0,NA
93274,2,2021,Elec- Agricultural,Y,0,0,NA
93274,3,2021,Elec- Agricultural,N,54,1722310,31895
93276,1,2021,Elec- Agricultural,Y,0,0,NA
93276,2,2021,Elec- Agricultural,Y,0,0,NA
93276,3,2021,Elec- Agricultural,Y,0,0,NA
93277,1,2021,Elec- Agricultural,Y,0,0,NA
93277,2,2021,Elec- Agricultural,Y,0,0,NA
93277,3,2021,Elec- Agricultural,Y,0,0,NA
93280,1,2021,Elec- Agricultural,Y,0,0,NA
93280,2,2021,Elec- Agricultural,Y,0,0,NA
93280,3,2021,Elec- Agricultural,Y,1229,91653180,74575
93286,1,2021,Elec- Agricultural,Y,0,0,NA
93286,2,2021,Elec- Agricultural,Y,0,0,NA
93286,3,2021,Elec- Agricultural,Y,0,0,NA
93291,1,2021,Elec- Agricultural,Y,0,0,NA
93291,2,2021,Elec- Agricultural,Y,0,0,NA
93291,3,2021,Elec- Agricultural,Y,0,0,NA
93292,1,2021,Elec- Agricultural,Y,0,0,NA
93292,2,2021,Elec- Agricultural,Y,0,0,NA
93292,3,2021,Elec- Agricultural,Y,0,0,NA
93301,1,2021,Elec- Agricultural,Y,0,0,NA
93301,2,2021,Elec- Agricultural,Y,0,0,NA
93301,3,2021,Elec- Agricultural,Y,0,0,NA
93304,1,2021,Elec- Agricultural,Y,0,0,NA
93304,2,2021,Elec- Agricultural,Y,0,0,NA
93304,3,2021,Elec- Agricultural,Y,0,0,NA
93305,1,2021,Elec- Agricultural,Y,0,0,NA
93305,2,2021,Elec- Agricultural,Y,0,0,NA
93305,3,2021,Elec- Agricultural,Y,0,0,NA
93306,1,2021,Elec- Agricultural,Y,0,0,NA
93306,2,2021,Elec- Agricultural,Y,0,0,NA
93306,3,2021,Elec- Agricultural,Y,0,0,NA
93307,1,2021,Elec- Agricultural,Y,1297,25127839,19374
93307,2,2021,Elec- Agricultural,Y,1290,40468182,31371
93307,3,2021,Elec- Agricultural,Y,810,31965873,39464
93308,1,2021,Elec- Agricultural,Y,0,0,NA
93308,2,2021,Elec- Agricultural,Y,0,0,NA
93308,3,2021,Elec- Agricultural,Y,331,13479256,40723
93309,1,2021,Elec- Agricultural,Y,0,0,NA
93309,2,2021,Elec- Agricultural,Y,0,0,NA
93309,3,2021,Elec- Agricultural,Y,0,0,NA
93311,1,2021,Elec- Agricultural,Y,0,0,NA
93311,2,2021,Elec- Agricultural,Y,0,0,NA
93311,3,2021,Elec- Agricultural,Y,0,0,NA
93312,1,2021,Elec- Agricultural,Y,0,0,NA
93312,2,2021,Elec- Agricultural,Y,0,0,NA
93312,3,2021,Elec- Agricultural,Y,0,0,NA
93313,1,2021,Elec- Agricultural,Y,0,0,NA
93313,2,2021,Elec- Agricultural,Y,0,0,NA
93313,3,2021,Elec- Agricultural,Y,0,0,NA
93314,1,2021,Elec- Agricultural,Y,0,0,NA
93314,2,2021,Elec- Agricultural,Y,0,0,NA
93314,3,2021,Elec- Agricultural,Y,0,0,NA
93401,1,2021,Elec- Agricultural,Y,0,0,NA
93401,2,2021,Elec- Agricultural,Y,0,0,NA
93401,3,2021,Elec- Agricultural,Y,0,0,NA
93402,1,2021,Elec- Agricultural,Y,0,0,NA
93402,2,2021,Elec- Agricultural,Y,0,0,NA
93402,3,2021,Elec- Agricultural,Y,0,0,NA
93405,1,2021,Elec- Agricultural,Y,0,0,NA
93405,2,2021,Elec- Agricultural,Y,0,0,NA
93405,3,2021,Elec- Agricultural,Y,0,0,NA
93420,1,2021,Elec- Agricultural,Y,1190,10397708,8738
93420,2,2021,Elec- Agricultural,Y,932,10047751,10781
93420,3,2021,Elec- Agricultural,Y,1032,17570695,17026
93422,1,2021,Elec- Agricultural,Y,0,0,NA
93422,2,2021,Elec- Agricultural,Y,0,0,NA
93422,3,2021,Elec- Agricultural,Y,0,0,NA
93426,1,2021,Elec- Agricultural,Y,0,0,NA
93426,2,2021,Elec- Agricultural,Y,0,0,NA
93426,3,2021,Elec- Agricultural,Y,0,0,NA
93427,1,2021,Elec- Agricultural,Y,0,0,NA
93427,2,2021,Elec- Agricultural,Y,0,0,NA
93427,3,2021,Elec- Agricultural,Y,0,0,NA
93428,1,2021,Elec- Agricultural,Y,0,0,NA
93428,2,2021,Elec- Agricultural,Y,0,0,NA
93428,3,2021,Elec- Agricultural,Y,0,0,NA
93430,1,2021,Elec- Agricultural,Y,0,0,NA
93430,2,2021,Elec- Agricultural,Y,0,0,NA
93430,3,2021,Elec- Agricultural,Y,0,0,NA
93432,1,2021,Elec- Agricultural,Y,0,0,NA
93432,2,2021,Elec- Agricultural,Y,0,0,NA
93432,3,2021,Elec- Agricultural,Y,0,0,NA
93433,1,2021,Elec- Agricultural,Y,0,0,NA
93433,2,2021,Elec- Agricultural,Y,0,0,NA
93433,3,2021,Elec- Agricultural,Y,0,0,NA
93434,1,2021,Elec- Agricultural,Y,0,0,NA
93434,2,2021,Elec- Agricultural,Y,0,0,NA
93434,3,2021,Elec- Agricultural,Y,0,0,NA
93435,1,2021,Elec- Agricultural,Y,0,0,NA
93435,2,2021,Elec- Agricultural,Y,0,0,NA
93435,3,2021,Elec- Agricultural,Y,0,0,NA
93436,1,2021,Elec- Agricultural,Y,245,758140,3094
93436,2,2021,Elec- Agricultural,Y,306,977148,3193
93436,3,2021,Elec- Agricultural,Y,308,1574384,5112
93437,1,2021,Elec- Agricultural,Y,0,0,NA
93437,2,2021,Elec- Agricultural,Y,0,0,NA
93437,3,2021,Elec- Agricultural,Y,0,0,NA
93441,1,2021,Elec- Agricultural,Y,0,0,NA
93441,2,2021,Elec- Agricultural,Y,0,0,NA
93441,3,2021,Elec- Agricultural,Y,0,0,NA
93442,1,2021,Elec- Agricultural,Y,0,0,NA
93442,2,2021,Elec- Agricultural,Y,0,0,NA
93442,3,2021,Elec- Agricultural,Y,0,0,NA
93444,1,2021,Elec- Agricultural,Y,0,0,NA
93444,2,2021,Elec- Agricultural,Y,0,0,NA
93444,3,2021,Elec- Agricultural,Y,0,0,NA
93445,1,2021,Elec- Agricultural,Y,0,0,NA
93445,2,2021,Elec- Agricultural,Y,0,0,NA
93445,3,2021,Elec- Agricultural,Y,0,0,NA
93446,1,2021,Elec- Agricultural,Y,0,0,NA
93446,2,2021,Elec- Agricultural,Y,1901,14081363,7407
93446,3,2021,Elec- Agricultural,Y,724,1883108,2601
93449,1,2021,Elec- Agricultural,Y,0,0,NA
93449,2,2021,Elec- Agricultural,Y,0,0,NA
93449,3,2021,Elec- Agricultural,Y,0,0,NA
93450,1,2021,Elec- Agricultural,Y,0,0,NA
93450,2,2021,Elec- Agricultural,Y,0,0,NA
93450,3,2021,Elec- Agricultural,Y,0,0,NA
93451,1,2021,Elec- Agricultural,Y,0,0,NA
93451,2,2021,Elec- Agricultural,Y,0,0,NA
93451,3,2021,Elec- Agricultural,Y,0,0,NA
93452,1,2021,Elec- Agricultural,Y,0,0,NA
93452,2,2021,Elec- Agricultural,Y,0,0,NA
93452,3,2021,Elec- Agricultural,Y,0,0,NA
93453,1,2021,Elec- Agricultural,Y,0,0,NA
93453,2,2021,Elec- Agricultural,Y,0,0,NA
93453,3,2021,Elec- Agricultural,Y,0,0,NA
93454,1,2021,Elec- Agricultural,Y,0,0,NA
93454,2,2021,Elec- Agricultural,Y,0,0,NA
93454,3,2021,Elec- Agricultural,Y,0,0,NA
93455,1,2021,Elec- Agricultural,Y,0,0,NA
93455,2,2021,Elec- Agricultural,Y,0,0,NA
93455,3,2021,Elec- Agricultural,Y,0,0,NA
93458,1,2021,Elec- Agricultural,Y,0,0,NA
93458,2,2021,Elec- Agricultural,Y,0,0,NA
93458,3,2021,Elec- Agricultural,Y,0,0,NA
93460,1,2021,Elec- Agricultural,Y,245,445967,1820
93460,2,2021,Elec- Agricultural,Y,182,246559,1355
93460,3,2021,Elec- Agricultural,Y,232,573373,2471
93461,1,2021,Elec- Agricultural,Y,0,0,NA
93461,2,2021,Elec- Agricultural,Y,0,0,NA
93461,3,2021,Elec- Agricultural,Y,0,0,NA
93463,1,2021,Elec- Agricultural,Y,0,0,NA
93463,2,2021,Elec- Agricultural,Y,0,0,NA
93463,3,2021,Elec- Agricultural,Y,0,0,NA
93465,1,2021,Elec- Agricultural,Y,0,0,NA
93465,2,2021,Elec- Agricultural,Y,0,0,NA
93465,3,2021,Elec- Agricultural,Y,382,305596,800
93601,1,2021,Elec- Agricultural,Y,0,0,NA
93601,2,2021,Elec- Agricultural,Y,0,0,NA
93601,3,2021,Elec- Agricultural,Y,0,0,NA
93602,1,2021,Elec- Agricultural,Y,0,0,NA
93602,2,2021,Elec- Agricultural,Y,0,0,NA
93602,3,2021,Elec- Agricultural,Y,0,0,NA
93603,1,2021,Elec- Agricultural,Y,0,0,NA
93603,2,2021,Elec- Agricultural,Y,0,0,NA
93603,3,2021,Elec- Agricultural,Y,0,0,NA
93608,1,2021,Elec- Agricultural,Y,0,0,NA
93608,2,2021,Elec- Agricultural,Y,0,0,NA
93608,3,2021,Elec- Agricultural,Y,0,0,NA
93609,1,2021,Elec- Agricultural,Y,0,0,NA
93609,2,2021,Elec- Agricultural,Y,495,3753936,7584
93609,3,2021,Elec- Agricultural,Y,279,2192844,7860
93610,1,2021,Elec- Agricultural,Y,690,7190166,10421
93610,2,2021,Elec- Agricultural,Y,688,6446897,9370
93610,3,2021,Elec- Agricultural,Y,767,17581208,22922
93611,1,2021,Elec- Agricultural,Y,0,0,NA
93611,2,2021,Elec- Agricultural,Y,0,0,NA
93611,3,2021,Elec- Agricultural,Y,0,0,NA
93612,1,2021,Elec- Agricultural,Y,0,0,NA
93612,2,2021,Elec- Agricultural,Y,0,0,NA
93612,3,2021,Elec- Agricultural,Y,0,0,NA
93614,1,2021,Elec- Agricultural,Y,0,0,NA
93614,2,2021,Elec- Agricultural,Y,0,0,NA
93614,3,2021,Elec- Agricultural,Y,0,0,NA
93615,1,2021,Elec- Agricultural,Y,0,0,NA
93615,2,2021,Elec- Agricultural,Y,0,0,NA
93615,3,2021,Elec- Agricultural,Y,0,0,NA
93616,1,2021,Elec- Agricultural,Y,0,0,NA
93616,2,2021,Elec- Agricultural,Y,0,0,NA
93616,3,2021,Elec- Agricultural,Y,0,0,NA
93618,1,2021,Elec- Agricultural,Y,0,0,NA
93618,2,2021,Elec- Agricultural,Y,0,0,NA
93618,3,2021,Elec- Agricultural,Y,0,0,NA
93619,1,2021,Elec- Agricultural,Y,0,0,NA
93619,2,2021,Elec- Agricultural,Y,0,0,NA
93619,3,2021,Elec- Agricultural,Y,256,142841,558
93620,1,2021,Elec- Agricultural,Y,0,0,NA
93620,2,2021,Elec- Agricultural,Y,0,0,NA
93620,3,2021,Elec- Agricultural,N,207,1934629,9346
93621,1,2021,Elec- Agricultural,Y,0,0,NA
93621,2,2021,Elec- Agricultural,Y,0,0,NA
93621,3,2021,Elec- Agricultural,Y,0,0,NA
93622,1,2021,Elec- Agricultural,Y,0,0,NA
93622,2,2021,Elec- Agricultural,Y,2058,19418051,9435
93622,3,2021,Elec- Agricultural,Y,0,0,NA
93624,2,2021,Elec- Agricultural,N,115,2710168,23567
93624,3,2021,Elec- Agricultural,N,114,4075464,35750
93625,1,2021,Elec- Agricultural,Y,0,0,NA
93625,2,2021,Elec- Agricultural,Y,0,0,NA
93625,3,2021,Elec- Agricultural,Y,0,0,NA
93626,1,2021,Elec- Agricultural,Y,0,0,NA
93626,2,2021,Elec- Agricultural,Y,0,0,NA
93626,3,2021,Elec- Agricultural,Y,0,0,NA
93627,1,2021,Elec- Agricultural,Y,0,0,NA
93627,2,2021,Elec- Agricultural,Y,0,0,NA
93627,3,2021,Elec- Agricultural,Y,0,0,NA
93628,1,2021,Elec- Agricultural,Y,0,0,NA
93628,2,2021,Elec- Agricultural,Y,0,0,NA
93628,3,2021,Elec- Agricultural,Y,0,0,NA
93630,1,2021,Elec- Agricultural,Y,586,4369525,7457
93630,2,2021,Elec- Agricultural,Y,583,5470528,9383
93630,3,2021,Elec- Agricultural,Y,887,21365039,24087
93631,1,2021,Elec- Agricultural,Y,0,0,NA
93631,2,2021,Elec- Agricultural,Y,3910,61627121,15761
93631,3,2021,Elec- Agricultural,Y,1282,6878895,5366
93635,1,2021,Elec- Agricultural,Y,3347,35445803,10590
93635,2,2021,Elec- Agricultural,Y,0,0,NA
93635,3,2021,Elec- Agricultural,Y,1599,22233572,13905
93636,1,2021,Elec- Agricultural,Y,0,0,NA
93636,2,2021,Elec- Agricultural,Y,0,0,NA
93636,3,2021,Elec- Agricultural,Y,0,0,NA
93637,1,2021,Elec- Agricultural,Y,1690,11528229,6821
93637,2,2021,Elec- Agricultural,Y,1092,7432910,6807
93637,3,2021,Elec- Agricultural,Y,1093,16590877,15179
93638,1,2021,Elec- Agricultural,Y,0,0,NA
93638,2,2021,Elec- Agricultural,Y,0,0,NA
93638,3,2021,Elec- Agricultural,Y,0,0,NA
93640,1,2021,Elec- Agricultural,Y,0,0,NA
93640,2,2021,Elec- Agricultural,Y,0,0,NA
93640,3,2021,Elec- Agricultural,Y,0,0,NA
93641,1,2021,Elec- Agricultural,Y,0,0,NA
93641,2,2021,Elec- Agricultural,Y,0,0,NA
93641,3,2021,Elec- Agricultural,Y,0,0,NA
93643,1,2021,Elec- Agricultural,Y,0,0,NA
93643,2,2021,Elec- Agricultural,Y,0,0,NA
93643,3,2021,Elec- Agricultural,Y,0,0,NA
93644,1,2021,Elec- Agricultural,Y,0,0,NA
93644,2,2021,Elec- Agricultural,Y,0,0,NA
93644,3,2021,Elec- Agricultural,Y,0,0,NA
93645,1,2021,Elec- Agricultural,Y,0,0,NA
93645,2,2021,Elec- Agricultural,Y,0,0,NA
93645,3,2021,Elec- Agricultural,Y,0,0,NA
93646,1,2021,Elec- Agricultural,Y,0,0,NA
93646,2,2021,Elec- Agricultural,Y,0,0,NA
93646,3,2021,Elec- Agricultural,Y,0,0,NA
93647,1,2021,Elec- Agricultural,Y,0,0,NA
93647,2,2021,Elec- Agricultural,Y,0,0,NA
93647,3,2021,Elec- Agricultural,Y,0,0,NA
93648,1,2021,Elec- Agricultural,Y,0,0,NA
93648,2,2021,Elec- Agricultural,Y,0,0,NA
93648,3,2021,Elec- Agricultural,Y,0,0,NA
93650,1,2021,Elec- Agricultural,Y,0,0,NA
93650,2,2021,Elec- Agricultural,Y,0,0,NA
93650,3,2021,Elec- Agricultural,Y,0,0,NA
93651,1,2021,Elec- Agricultural,Y,0,0,NA
93651,2,2021,Elec- Agricultural,Y,0,0,NA
93651,3,2021,Elec- Agricultural,Y,0,0,NA
93652,1,2021,Elec- Agricultural,Y,0,0,NA
93652,2,2021,Elec- Agricultural,Y,0,0,NA
93652,3,2021,Elec- Agricultural,Y,0,0,NA
93653,1,2021,Elec- Agricultural,Y,0,0,NA
93653,2,2021,Elec- Agricultural,Y,0,0,NA
93653,3,2021,Elec- Agricultural,Y,0,0,NA
93654,1,2021,Elec- Agricultural,Y,0,0,NA
93654,2,2021,Elec- Agricultural,Y,0,0,NA
93654,3,2021,Elec- Agricultural,Y,0,0,NA
93656,1,2021,Elec- Agricultural,Y,0,0,NA
93656,2,2021,Elec- Agricultural,Y,0,0,NA
93656,3,2021,Elec- Agricultural,Y,0,0,NA
93657,1,2021,Elec- Agricultural,Y,2064,6660910,3227
93657,2,2021,Elec- Agricultural,Y,1557,3665697,2354
93657,3,2021,Elec- Agricultural,Y,2013,7629838,3790
93660,1,2021,Elec- Agricultural,Y,0,0,NA
93660,2,2021,Elec- Agricultural,Y,0,0,NA
93660,3,2021,Elec- Agricultural,Y,0,0,NA
93662,1,2021,Elec- Agricultural,Y,0,0,NA
93662,2,2021,Elec- Agricultural,Y,0,0,NA
93662,3,2021,Elec- Agricultural,Y,885,4657952,5263
93667,1,2021,Elec- Agricultural,Y,0,0,NA
93667,2,2021,Elec- Agricultural,Y,0,0,NA
93667,3,2021,Elec- Agricultural,Y,0,0,NA
93668,1,2021,Elec- Agricultural,Y,0,0,NA
93668,2,2021,Elec- Agricultural,Y,0,0,NA
93668,3,2021,Elec- Agricultural,Y,0,0,NA
93675,1,2021,Elec- Agricultural,Y,0,0,NA
93675,2,2021,Elec- Agricultural,Y,0,0,NA
93675,3,2021,Elec- Agricultural,Y,0,0,NA
93701,1,2021,Elec- Agricultural,Y,0,0,NA
93701,2,2021,Elec- Agricultural,Y,0,0,NA
93701,3,2021,Elec- Agricultural,Y,0,0,NA
93702,1,2021,Elec- Agricultural,Y,0,0,NA
93702,2,2021,Elec- Agricultural,Y,0,0,NA
93702,3,2021,Elec- Agricultural,Y,0,0,NA
93703,1,2021,Elec- Agricultural,Y,0,0,NA
93703,2,2021,Elec- Agricultural,Y,0,0,NA
93703,3,2021,Elec- Agricultural,Y,0,0,NA
93704,1,2021,Elec- Agricultural,Y,0,0,NA
93704,2,2021,Elec- Agricultural,Y,0,0,NA
93704,3,2021,Elec- Agricultural,Y,0,0,NA
93705,1,2021,Elec- Agricultural,Y,0,0,NA
93705,2,2021,Elec- Agricultural,Y,0,0,NA
93705,3,2021,Elec- Agricultural,Y,0,0,NA
93706,1,2021,Elec- Agricultural,Y,7448,76810608,10313
93706,2,2021,Elec- Agricultural,Y,0,0,NA
93706,3,2021,Elec- Agricultural,Y,0,0,NA
93710,1,2021,Elec- Agricultural,Y,0,0,NA
93710,2,2021,Elec- Agricultural,Y,0,0,NA
93710,3,2021,Elec- Agricultural,Y,0,0,NA
93711,1,2021,Elec- Agricultural,Y,0,0,NA
93711,2,2021,Elec- Agricultural,Y,0,0,NA
93711,3,2021,Elec- Agricultural,Y,220,395588,1798
93720,1,2021,Elec- Agricultural,Y,0,0,NA
93720,2,2021,Elec- Agricultural,Y,0,0,NA
93720,3,2021,Elec- Agricultural,Y,0,0,NA
93721,1,2021,Elec- Agricultural,Y,0,0,NA
93721,2,2021,Elec- Agricultural,Y,0,0,NA
93721,3,2021,Elec- Agricultural,Y,0,0,NA
93722,1,2021,Elec- Agricultural,Y,0,0,NA
93722,2,2021,Elec- Agricultural,Y,0,0,NA
93722,3,2021,Elec- Agricultural,Y,211,364624,1728
93723,1,2021,Elec- Agricultural,Y,0,0,NA
93723,2,2021,Elec- Agricultural,Y,0,0,NA
93723,3,2021,Elec- Agricultural,N,139,333549,2400
93725,1,2021,Elec- Agricultural,Y,0,0,NA
93725,2,2021,Elec- Agricultural,Y,3037,10458210,3444
93725,3,2021,Elec- Agricultural,Y,1605,11924211,7429
93726,1,2021,Elec- Agricultural,Y,0,0,NA
93726,2,2021,Elec- Agricultural,Y,0,0,NA
93726,3,2021,Elec- Agricultural,Y,0,0,NA
93727,1,2021,Elec- Agricultural,Y,0,0,NA
93727,2,2021,Elec- Agricultural,Y,0,0,NA
93727,3,2021,Elec- Agricultural,Y,172,302188,1757
93728,1,2021,Elec- Agricultural,Y,0,0,NA
93728,2,2021,Elec- Agricultural,Y,0,0,NA
93728,3,2021,Elec- Agricultural,Y,0,0,NA
93730,1,2021,Elec- Agricultural,Y,0,0,NA
93730,2,2021,Elec- Agricultural,Y,0,0,NA
93730,3,2021,Elec- Agricultural,Y,0,0,NA
93737,1,2021,Elec- Agricultural,Y,0,0,NA
93737,2,2021,Elec- Agricultural,Y,0,0,NA
93737,3,2021,Elec- Agricultural,Y,0,0,NA
93740,1,2021,Elec- Agricultural,Y,0,0,NA
93740,2,2021,Elec- Agricultural,Y,0,0,NA
93740,3,2021,Elec- Agricultural,Y,0,0,NA
93741,1,2021,Elec- Agricultural,Y,0,0,NA
93741,2,2021,Elec- Agricultural,Y,0,0,NA
93741,3,2021,Elec- Agricultural,Y,0,0,NA
93901,1,2021,Elec- Agricultural,Y,0,0,NA
93901,2,2021,Elec- Agricultural,Y,0,0,NA
93901,3,2021,Elec- Agricultural,Y,0,0,NA
93905,1,2021,Elec- Agricultural,Y,0,0,NA
93905,2,2021,Elec- Agricultural,Y,0,0,NA
93905,3,2021,Elec- Agricultural,Y,0,0,NA
93906,1,2021,Elec- Agricultural,Y,0,0,NA
93906,2,2021,Elec- Agricultural,Y,0,0,NA
93906,3,2021,Elec- Agricultural,Y,0,0,NA
93907,1,2021,Elec- Agricultural,Y,0,0,NA
93907,2,2021,Elec- Agricultural,Y,0,0,NA
93907,3,2021,Elec- Agricultural,Y,0,0,NA
93908,1,2021,Elec- Agricultural,Y,0,0,NA
93908,2,2021,Elec- Agricultural,Y,0,0,NA
93908,3,2021,Elec- Agricultural,Y,0,0,NA
93920,1,2021,Elec- Agricultural,Y,0,0,NA
93920,2,2021,Elec- Agricultural,Y,0,0,NA
93920,3,2021,Elec- Agricultural,Y,0,0,NA
93923,1,2021,Elec- Agricultural,Y,0,0,NA
93923,2,2021,Elec- Agricultural,Y,0,0,NA
93923,3,2021,Elec- Agricultural,Y,0,0,NA
93924,1,2021,Elec- Agricultural,Y,0,0,NA
93924,2,2021,Elec- Agricultural,Y,0,0,NA
93924,3,2021,Elec- Agricultural,Y,0,0,NA
93925,1,2021,Elec- Agricultural,Y,0,0,NA
93925,2,2021,Elec- Agricultural,Y,0,0,NA
93925,3,2021,Elec- Agricultural,Y,0,0,NA
93926,1,2021,Elec- Agricultural,Y,0,0,NA
93926,2,2021,Elec- Agricultural,Y,0,0,NA
93926,3,2021,Elec- Agricultural,Y,0,0,NA
93927,1,2021,Elec- Agricultural,Y,0,0,NA
93927,2,2021,Elec- Agricultural,Y,0,0,NA
93927,3,2021,Elec- Agricultural,Y,0,0,NA
93930,1,2021,Elec- Agricultural,Y,0,0,NA
93930,2,2021,Elec- Agricultural,Y,0,0,NA
93930,3,2021,Elec- Agricultural,Y,566,16198677,28620
93932,1,2021,Elec- Agricultural,Y,0,0,NA
93932,2,2021,Elec- Agricultural,Y,0,0,NA
93932,3,2021,Elec- Agricultural,Y,0,0,NA
93933,1,2021,Elec- Agricultural,Y,0,0,NA
93933,2,2021,Elec- Agricultural,Y,0,0,NA
93933,3,2021,Elec- Agricultural,Y,0,0,NA
93940,1,2021,Elec- Agricultural,Y,0,0,NA
93940,2,2021,Elec- Agricultural,Y,0,0,NA
93940,3,2021,Elec- Agricultural,Y,0,0,NA
93950,1,2021,Elec- Agricultural,Y,0,0,NA
93950,2,2021,Elec- Agricultural,Y,0,0,NA
93950,3,2021,Elec- Agricultural,Y,0,0,NA
