ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
95388,1,2021,Gas- Commercial,Y,0,0,NA
95388,2,2021,Gas- Commercial,Y,0,0,NA
95388,3,2021,Gas- Commercial,Y,0,0,NA
95391,1,2021,Gas- Commercial,Y,0,0,NA
95391,2,2021,Gas- Commercial,Y,0,0,NA
95391,3,2021,Gas- Commercial,Y,0,0,NA
95401,1,2021,Gas- Commercial,Y,1026,445587,434
95401,2,2021,Gas- Commercial,Y,1026,394731,385
95401,3,2021,Gas- Commercial,Y,1027,453606,442
95403,1,2021,Gas- Commercial,Y,914,429092,469
95403,2,2021,Gas- Commercial,Y,910,363574,400
95403,3,2021,Gas- Commercial,N,889,403875,454
95404,1,2021,Gas- Commercial,Y,1284,475566,370
95404,2,2021,Gas- Commercial,Y,1286,431226,335
95404,3,2021,Gas- Commercial,Y,1287,480141,373
95405,1,2021,Gas- Commercial,Y,0,0,NA
95405,2,2021,Gas- Commercial,Y,0,0,NA
95405,3,2021,Gas- Commercial,Y,0,0,NA
95407,1,2021,Gas- Commercial,Y,1458,641917,440
95407,2,2021,Gas- Commercial,N,673,227891,339
95407,3,2021,Gas- Commercial,N,674,263319,391
95409,1,2021,Gas- Commercial,Y,0,0,NA
95409,2,2021,Gas- Commercial,Y,0,0,NA
95409,3,2021,Gas- Commercial,Y,0,0,NA
95425,1,2021,Gas- Commercial,Y,0,0,NA
95425,2,2021,Gas- Commercial,Y,0,0,NA
95425,3,2021,Gas- Commercial,Y,0,0,NA
95436,1,2021,Gas- Commercial,Y,0,0,NA
95436,2,2021,Gas- Commercial,Y,0,0,NA
95436,3,2021,Gas- Commercial,Y,0,0,NA
95439,1,2021,Gas- Commercial,Y,0,0,NA
95439,2,2021,Gas- Commercial,Y,0,0,NA
95439,3,2021,Gas- Commercial,Y,0,0,NA
95441,1,2021,Gas- Commercial,Y,0,0,NA
95441,2,2021,Gas- Commercial,Y,0,0,NA
95441,3,2021,Gas- Commercial,Y,0,0,NA
95442,1,2021,Gas- Commercial,Y,0,0,NA
95442,2,2021,Gas- Commercial,Y,0,0,NA
95442,3,2021,Gas- Commercial,Y,0,0,NA
95444,1,2021,Gas- Commercial,Y,0,0,NA
95444,2,2021,Gas- Commercial,Y,0,0,NA
95444,3,2021,Gas- Commercial,Y,0,0,NA
95448,1,2021,Gas- Commercial,Y,664,249237,375
95448,2,2021,Gas- Commercial,Y,662,225276,340
95448,3,2021,Gas- Commercial,Y,664,245303,369
95449,1,2021,Gas- Commercial,Y,0,0,NA
95449,2,2021,Gas- Commercial,Y,0,0,NA
95449,3,2021,Gas- Commercial,Y,0,0,NA
95452,1,2021,Gas- Commercial,Y,0,0,NA
95452,2,2021,Gas- Commercial,Y,0,0,NA
95452,3,2021,Gas- Commercial,Y,0,0,NA
95470,1,2021,Gas- Commercial,Y,0,0,NA
95470,2,2021,Gas- Commercial,Y,0,0,NA
95470,3,2021,Gas- Commercial,Y,0,0,NA
95472,1,2021,Gas- Commercial,Y,0,0,NA
95472,2,2021,Gas- Commercial,Y,0,0,NA
95472,3,2021,Gas- Commercial,Y,0,0,NA
95476,1,2021,Gas- Commercial,Y,776,256791,331
95476,2,2021,Gas- Commercial,Y,817,232187,284
95476,3,2021,Gas- Commercial,Y,821,274494,334
95482,1,2021,Gas- Commercial,N,843,332133,394
95482,2,2021,Gas- Commercial,N,844,280337,332
95482,3,2021,Gas- Commercial,N,844,326394,387
95490,1,2021,Gas- Commercial,Y,291,116603,401
95490,2,2021,Gas- Commercial,Y,290,106711,368
95490,3,2021,Gas- Commercial,Y,291,115205,396
95492,1,2021,Gas- Commercial,Y,346,124794,361
95492,2,2021,Gas- Commercial,Y,343,107867,314
95492,3,2021,Gas- Commercial,Y,359,125117,349
95501,1,2021,Gas- Commercial,N,1017,402220,395
95501,2,2021,Gas- Commercial,N,1020,360833,354
95501,3,2021,Gas- Commercial,N,1019,415119,407
95503,1,2021,Gas- Commercial,N,267,98001,367
95503,2,2021,Gas- Commercial,N,270,93857,348
95503,3,2021,Gas- Commercial,N,268,106290,397
95519,1,2021,Gas- Commercial,Y,0,0,NA
95519,2,2021,Gas- Commercial,Y,0,0,NA
95519,3,2021,Gas- Commercial,Y,0,0,NA
95521,1,2021,Gas- Commercial,Y,858,266035,310
95521,2,2021,Gas- Commercial,Y,863,259211,300
95521,3,2021,Gas- Commercial,Y,862,286902,333
95524,1,2021,Gas- Commercial,Y,0,0,NA
95524,2,2021,Gas- Commercial,Y,0,0,NA
95524,3,2021,Gas- Commercial,Y,0,0,NA
95525,1,2021,Gas- Commercial,Y,0,0,NA
95525,2,2021,Gas- Commercial,Y,0,0,NA
95525,3,2021,Gas- Commercial,Y,0,0,NA
95526,1,2021,Gas- Commercial,Y,0,0,NA
95526,2,2021,Gas- Commercial,Y,0,0,NA
95526,3,2021,Gas- Commercial,Y,0,0,NA
95528,1,2021,Gas- Commercial,Y,0,0,NA
95528,2,2021,Gas- Commercial,Y,0,0,NA
95528,3,2021,Gas- Commercial,Y,0,0,NA
95540,1,2021,Gas- Commercial,Y,462,136286,295
95540,2,2021,Gas- Commercial,Y,460,123173,268
95540,3,2021,Gas- Commercial,Y,460,136978,298
95547,1,2021,Gas- Commercial,Y,0,0,NA
95547,2,2021,Gas- Commercial,Y,0,0,NA
95547,3,2021,Gas- Commercial,Y,0,0,NA
95551,1,2021,Gas- Commercial,Y,0,0,NA
95551,2,2021,Gas- Commercial,Y,0,0,NA
95551,3,2021,Gas- Commercial,Y,0,0,NA
95552,1,2021,Gas- Commercial,Y,0,0,NA
95552,2,2021,Gas- Commercial,Y,0,0,NA
95552,3,2021,Gas- Commercial,Y,0,0,NA
95562,1,2021,Gas- Commercial,Y,0,0,NA
95562,2,2021,Gas- Commercial,Y,0,0,NA
95562,3,2021,Gas- Commercial,Y,0,0,NA
95564,1,2021,Gas- Commercial,Y,0,0,NA
95564,2,2021,Gas- Commercial,Y,0,0,NA
95564,3,2021,Gas- Commercial,Y,0,0,NA
95565,1,2021,Gas- Commercial,Y,0,0,NA
95565,2,2021,Gas- Commercial,Y,0,0,NA
95565,3,2021,Gas- Commercial,Y,0,0,NA
95602,1,2021,Gas- Commercial,Y,0,0,NA
95602,2,2021,Gas- Commercial,Y,0,0,NA
95602,3,2021,Gas- Commercial,Y,0,0,NA
95603,1,2021,Gas- Commercial,Y,1116,474129,425
95603,2,2021,Gas- Commercial,Y,954,308124,323
95603,3,2021,Gas- Commercial,Y,964,320211,332
95605,1,2021,Gas- Commercial,Y,0,0,NA
95605,2,2021,Gas- Commercial,Y,0,0,NA
95605,3,2021,Gas- Commercial,Y,0,0,NA
95608,1,2021,Gas- Commercial,N,507,278680,550
95608,2,2021,Gas- Commercial,N,509,212106,417
95608,3,2021,Gas- Commercial,N,509,219040,430
95610,1,2021,Gas- Commercial,Y,603,242005,401
95610,2,2021,Gas- Commercial,Y,604,189976,315
95610,3,2021,Gas- Commercial,Y,606,195243,322
95612,1,2021,Gas- Commercial,Y,0,0,NA
95612,2,2021,Gas- Commercial,Y,0,0,NA
95612,3,2021,Gas- Commercial,Y,0,0,NA
95616,1,2021,Gas- Commercial,Y,1445,622088,431
95616,2,2021,Gas- Commercial,Y,1744,533866,306
95616,3,2021,Gas- Commercial,Y,1809,729697,403
95618,1,2021,Gas- Commercial,Y,0,0,NA
95618,2,2021,Gas- Commercial,Y,0,0,NA
95618,3,2021,Gas- Commercial,Y,0,0,NA
95620,1,2021,Gas- Commercial,Y,470,152681,325
95620,2,2021,Gas- Commercial,Y,0,0,NA
95620,3,2021,Gas- Commercial,N,281,73064,260
95621,1,2021,Gas- Commercial,N,195,104349,535
95621,2,2021,Gas- Commercial,N,194,79288,409
95621,3,2021,Gas- Commercial,N,192,84236,439
95624,1,2021,Gas- Commercial,Y,501,261231,521
95624,2,2021,Gas- Commercial,Y,499,187547,376
95624,3,2021,Gas- Commercial,Y,541,252292,466
95626,1,2021,Gas- Commercial,Y,0,0,NA
95626,2,2021,Gas- Commercial,Y,0,0,NA
95626,3,2021,Gas- Commercial,Y,0,0,NA
95627,1,2021,Gas- Commercial,Y,0,0,NA
95627,2,2021,Gas- Commercial,Y,0,0,NA
95627,3,2021,Gas- Commercial,Y,0,0,NA
95628,1,2021,Gas- Commercial,N,340,129321,380
95628,2,2021,Gas- Commercial,N,340,102369,301
95628,3,2021,Gas- Commercial,N,342,107896,315
95630,1,2021,Gas- Commercial,Y,1531,804900,526
95630,2,2021,Gas- Commercial,N,1034,450787,436
95630,3,2021,Gas- Commercial,N,1033,483361,468
95632,1,2021,Gas- Commercial,Y,0,0,NA
95632,2,2021,Gas- Commercial,Y,0,0,NA
95632,3,2021,Gas- Commercial,Y,0,0,NA
95640,1,2021,Gas- Commercial,Y,0,0,NA
95640,2,2021,Gas- Commercial,Y,0,0,NA
95640,3,2021,Gas- Commercial,Y,0,0,NA
95641,1,2021,Gas- Commercial,Y,0,0,NA
95641,2,2021,Gas- Commercial,Y,0,0,NA
95641,3,2021,Gas- Commercial,Y,0,0,NA
95642,1,2021,Gas- Commercial,Y,0,0,NA
95642,2,2021,Gas- Commercial,Y,0,0,NA
95642,3,2021,Gas- Commercial,Y,0,0,NA
95648,1,2021,Gas- Commercial,Y,0,0,NA
95648,2,2021,Gas- Commercial,Y,1048,494737,472
95648,3,2021,Gas- Commercial,Y,1050,570017,543
95650,1,2021,Gas- Commercial,Y,0,0,NA
95650,2,2021,Gas- Commercial,Y,0,0,NA
95650,3,2021,Gas- Commercial,Y,0,0,NA
95652,1,2021,Gas- Commercial,Y,0,0,NA
95652,2,2021,Gas- Commercial,Y,0,0,NA
95652,3,2021,Gas- Commercial,Y,0,0,NA
95658,1,2021,Gas- Commercial,Y,0,0,NA
95658,2,2021,Gas- Commercial,Y,0,0,NA
95658,3,2021,Gas- Commercial,Y,0,0,NA
95660,1,2021,Gas- Commercial,Y,666,419165,629
95660,2,2021,Gas- Commercial,Y,666,322380,484
95660,3,2021,Gas- Commercial,Y,667,333063,499
95661,1,2021,Gas- Commercial,Y,828,533163,644
95661,2,2021,Gas- Commercial,Y,828,409597,495
95661,3,2021,Gas- Commercial,Y,831,424125,510
95662,1,2021,Gas- Commercial,Y,0,0,NA
95662,2,2021,Gas- Commercial,Y,0,0,NA
95662,3,2021,Gas- Commercial,Y,0,0,NA
95663,1,2021,Gas- Commercial,Y,0,0,NA
95663,2,2021,Gas- Commercial,Y,0,0,NA
95663,3,2021,Gas- Commercial,Y,0,0,NA
95670,1,2021,Gas- Commercial,N,513,391981,764
95670,2,2021,Gas- Commercial,N,513,298841,583
95670,3,2021,Gas- Commercial,N,519,306303,590
95673,1,2021,Gas- Commercial,Y,0,0,NA
95673,2,2021,Gas- Commercial,Y,0,0,NA
95673,3,2021,Gas- Commercial,Y,0,0,NA
95677,1,2021,Gas- Commercial,Y,772,220389,285
95677,2,2021,Gas- Commercial,Y,0,0,NA
95677,3,2021,Gas- Commercial,Y,1028,295754,288
95678,1,2021,Gas- Commercial,N,964,591226,613
95678,2,2021,Gas- Commercial,Y,1998,863690,432
95678,3,2021,Gas- Commercial,N,970,495218,511
95681,1,2021,Gas- Commercial,Y,0,0,NA
95681,2,2021,Gas- Commercial,Y,0,0,NA
95681,3,2021,Gas- Commercial,Y,0,0,NA
95685,1,2021,Gas- Commercial,Y,0,0,NA
95685,2,2021,Gas- Commercial,Y,0,0,NA
95685,3,2021,Gas- Commercial,Y,0,0,NA
95687,1,2021,Gas- Commercial,Y,0,0,NA
95687,2,2021,Gas- Commercial,Y,0,0,NA
95687,3,2021,Gas- Commercial,Y,0,0,NA
95688,1,2021,Gas- Commercial,Y,1132,616338,544
95688,2,2021,Gas- Commercial,Y,1133,499937,441
95688,3,2021,Gas- Commercial,Y,1132,544226,481
95691,1,2021,Gas- Commercial,Y,1539,1113393,723
95691,2,2021,Gas- Commercial,Y,1541,899335,584
95691,3,2021,Gas- Commercial,Y,0,0,NA
95692,1,2021,Gas- Commercial,Y,0,0,NA
95692,2,2021,Gas- Commercial,Y,0,0,NA
95692,3,2021,Gas- Commercial,Y,0,0,NA
95694,1,2021,Gas- Commercial,Y,0,0,NA
95694,2,2021,Gas- Commercial,Y,0,0,NA
95694,3,2021,Gas- Commercial,Y,0,0,NA
95695,1,2021,Gas- Commercial,Y,0,0,NA
95695,2,2021,Gas- Commercial,Y,0,0,NA
95695,3,2021,Gas- Commercial,Y,0,0,NA
95698,1,2021,Gas- Commercial,Y,0,0,NA
95698,2,2021,Gas- Commercial,Y,0,0,NA
95698,3,2021,Gas- Commercial,Y,0,0,NA
95720,1,2021,Gas- Commercial,Y,0,0,NA
95720,2,2021,Gas- Commercial,Y,0,0,NA
95720,3,2021,Gas- Commercial,Y,0,0,NA
95722,1,2021,Gas- Commercial,Y,0,0,NA
95722,2,2021,Gas- Commercial,Y,0,0,NA
95722,3,2021,Gas- Commercial,Y,0,0,NA
95742,1,2021,Gas- Commercial,N,242,128060,529
95742,2,2021,Gas- Commercial,N,242,98102,405
95742,3,2021,Gas- Commercial,N,240,98124,409
95746,1,2021,Gas- Commercial,Y,0,0,NA
95746,2,2021,Gas- Commercial,Y,0,0,NA
95746,3,2021,Gas- Commercial,Y,0,0,NA
95747,1,2021,Gas- Commercial,Y,0,0,NA
95747,2,2021,Gas- Commercial,Y,0,0,NA
95747,3,2021,Gas- Commercial,Y,0,0,NA
95757,1,2021,Gas- Commercial,Y,0,0,NA
95757,2,2021,Gas- Commercial,Y,0,0,NA
95757,3,2021,Gas- Commercial,Y,0,0,NA
95758,1,2021,Gas- Commercial,Y,661,523482,792
95758,2,2021,Gas- Commercial,Y,666,400217,601
95758,3,2021,Gas- Commercial,Y,0,0,NA
95762,1,2021,Gas- Commercial,Y,0,0,NA
95762,2,2021,Gas- Commercial,Y,501,163070,325
95762,3,2021,Gas- Commercial,Y,503,164548,327
95765,1,2021,Gas- Commercial,Y,1141,690039,605
95765,2,2021,Gas- Commercial,Y,0,0,NA
95765,3,2021,Gas- Commercial,Y,0,0,NA
95776,1,2021,Gas- Commercial,Y,0,0,NA
95776,2,2021,Gas- Commercial,Y,0,0,NA
95776,3,2021,Gas- Commercial,Y,0,0,NA
95811,1,2021,Gas- Commercial,N,254,87194,343
95811,2,2021,Gas- Commercial,N,255,70541,277
95811,3,2021,Gas- Commercial,N,256,76433,299
95814,1,2021,Gas- Commercial,Y,961,794032,826
95814,2,2021,Gas- Commercial,N,624,491269,787
95814,3,2021,Gas- Commercial,N,624,511886,820
95815,1,2021,Gas- Commercial,Y,727,488158,671
95815,2,2021,Gas- Commercial,Y,727,348430,479
95815,3,2021,Gas- Commercial,Y,733,361359,493
95816,1,2021,Gas- Commercial,Y,715,445461,623
95816,2,2021,Gas- Commercial,Y,716,331846,463
95816,3,2021,Gas- Commercial,N,466,197521,424
95817,1,2021,Gas- Commercial,Y,0,0,NA
95817,2,2021,Gas- Commercial,Y,0,0,NA
95817,3,2021,Gas- Commercial,Y,0,0,NA
95818,1,2021,Gas- Commercial,Y,0,0,NA
95818,2,2021,Gas- Commercial,N,335,112970,337
95818,3,2021,Gas- Commercial,N,335,120548,360
95819,1,2021,Gas- Commercial,Y,0,0,NA
95819,2,2021,Gas- Commercial,Y,0,0,NA
95819,3,2021,Gas- Commercial,Y,0,0,NA
95820,1,2021,Gas- Commercial,Y,707,428214,606
95820,2,2021,Gas- Commercial,Y,706,343343,486
95820,3,2021,Gas- Commercial,Y,706,367913,521
95821,1,2021,Gas- Commercial,N,382,187472,491
95821,2,2021,Gas- Commercial,N,381,140801,370
95821,3,2021,Gas- Commercial,Y,0,0,NA
95822,1,2021,Gas- Commercial,Y,527,296020,562
95822,2,2021,Gas- Commercial,Y,527,210986,400
95822,3,2021,Gas- Commercial,Y,529,233182,441
95823,1,2021,Gas- Commercial,Y,966,708515,733
95823,2,2021,Gas- Commercial,Y,966,576960,597
95823,3,2021,Gas- Commercial,Y,1222,631182,517
95824,1,2021,Gas- Commercial,Y,0,0,NA
95824,2,2021,Gas- Commercial,Y,0,0,NA
95824,3,2021,Gas- Commercial,Y,0,0,NA
95825,1,2021,Gas- Commercial,Y,1621,969479,598
95825,2,2021,Gas- Commercial,Y,1625,753197,464
95825,3,2021,Gas- Commercial,Y,2266,1151175,508
95826,1,2021,Gas- Commercial,Y,0,0,NA
95826,2,2021,Gas- Commercial,Y,0,0,NA
95826,3,2021,Gas- Commercial,Y,0,0,NA
95827,1,2021,Gas- Commercial,Y,0,0,NA
95827,2,2021,Gas- Commercial,Y,0,0,NA
95827,3,2021,Gas- Commercial,Y,0,0,NA
95828,1,2021,Gas- Commercial,Y,0,0,NA
95828,2,2021,Gas- Commercial,Y,0,0,NA
95828,3,2021,Gas- Commercial,Y,385,381626,991
95829,1,2021,Gas- Commercial,Y,0,0,NA
95829,2,2021,Gas- Commercial,Y,0,0,NA
95829,3,2021,Gas- Commercial,Y,0,0,NA
95830,1,2021,Gas- Commercial,Y,0,0,NA
95830,2,2021,Gas- Commercial,Y,0,0,NA
95830,3,2021,Gas- Commercial,Y,0,0,NA
95831,1,2021,Gas- Commercial,Y,0,0,NA
95831,2,2021,Gas- Commercial,Y,0,0,NA
95831,3,2021,Gas- Commercial,Y,0,0,NA
95832,1,2021,Gas- Commercial,Y,0,0,NA
95832,2,2021,Gas- Commercial,Y,0,0,NA
95832,3,2021,Gas- Commercial,Y,0,0,NA
95833,1,2021,Gas- Commercial,Y,0,0,NA
95833,2,2021,Gas- Commercial,Y,0,0,NA
95833,3,2021,Gas- Commercial,Y,0,0,NA
95834,1,2021,Gas- Commercial,Y,762,406111,533
95834,2,2021,Gas- Commercial,Y,767,312720,408
95834,3,2021,Gas- Commercial,Y,1958,1055507,539
95835,1,2021,Gas- Commercial,Y,0,0,NA
95835,2,2021,Gas- Commercial,Y,0,0,NA
95835,3,2021,Gas- Commercial,Y,0,0,NA
95836,1,2021,Gas- Commercial,Y,0,0,NA
95836,2,2021,Gas- Commercial,Y,0,0,NA
95836,3,2021,Gas- Commercial,Y,0,0,NA
95837,1,2021,Gas- Commercial,Y,0,0,NA
95837,2,2021,Gas- Commercial,Y,0,0,NA
95837,3,2021,Gas- Commercial,Y,0,0,NA
95838,1,2021,Gas- Commercial,Y,0,0,NA
95838,2,2021,Gas- Commercial,Y,0,0,NA
95838,3,2021,Gas- Commercial,Y,0,0,NA
95841,1,2021,Gas- Commercial,N,297,117661,396
95841,2,2021,Gas- Commercial,N,292,84956,291
95841,3,2021,Gas- Commercial,N,291,85214,293
95842,1,2021,Gas- Commercial,Y,0,0,NA
95842,2,2021,Gas- Commercial,Y,0,0,NA
95842,3,2021,Gas- Commercial,Y,0,0,NA
95843,1,2021,Gas- Commercial,N,105,46390,442
95843,2,2021,Gas- Commercial,N,105,38396,366
95843,3,2021,Gas- Commercial,N,105,37729,359
95864,1,2021,Gas- Commercial,Y,0,0,NA
95864,2,2021,Gas- Commercial,Y,0,0,NA
95864,3,2021,Gas- Commercial,Y,0,0,NA
95901,1,2021,Gas- Commercial,Y,0,0,NA
95901,2,2021,Gas- Commercial,Y,0,0,NA
95901,3,2021,Gas- Commercial,Y,0,0,NA
95903,1,2021,Gas- Commercial,Y,0,0,NA
95903,2,2021,Gas- Commercial,Y,0,0,NA
95903,3,2021,Gas- Commercial,Y,0,0,NA
95912,1,2021,Gas- Commercial,Y,0,0,NA
95912,2,2021,Gas- Commercial,Y,0,0,NA
95912,3,2021,Gas- Commercial,Y,0,0,NA
95917,1,2021,Gas- Commercial,Y,0,0,NA
95917,2,2021,Gas- Commercial,Y,0,0,NA
95917,3,2021,Gas- Commercial,Y,0,0,NA
95920,1,2021,Gas- Commercial,Y,0,0,NA
95920,2,2021,Gas- Commercial,Y,0,0,NA
95920,3,2021,Gas- Commercial,Y,0,0,NA
95926,1,2021,Gas- Commercial,N,999,300971,301
95926,2,2021,Gas- Commercial,N,1002,241737,241
95926,3,2021,Gas- Commercial,Y,0,0,NA
95928,1,2021,Gas- Commercial,Y,1164,400070,344
95928,2,2021,Gas- Commercial,Y,1166,326002,280
95928,3,2021,Gas- Commercial,Y,2169,608564,281
95932,1,2021,Gas- Commercial,Y,0,0,NA
95932,2,2021,Gas- Commercial,Y,0,0,NA
95932,3,2021,Gas- Commercial,Y,0,0,NA
95937,1,2021,Gas- Commercial,Y,0,0,NA
95937,2,2021,Gas- Commercial,Y,0,0,NA
95937,3,2021,Gas- Commercial,Y,0,0,NA
95938,1,2021,Gas- Commercial,Y,0,0,NA
95938,2,2021,Gas- Commercial,Y,0,0,NA
95938,3,2021,Gas- Commercial,Y,0,0,NA
95943,1,2021,Gas- Commercial,Y,0,0,NA
95943,2,2021,Gas- Commercial,Y,0,0,NA
95943,3,2021,Gas- Commercial,Y,0,0,NA
95945,1,2021,Gas- Commercial,N,778,273197,351
95945,2,2021,Gas- Commercial,N,775,224150,289
95945,3,2021,Gas- Commercial,Y,1094,323617,296
95946,1,2021,Gas- Commercial,Y,0,0,NA
95946,2,2021,Gas- Commercial,Y,0,0,NA
95946,3,2021,Gas- Commercial,Y,0,0,NA
95948,1,2021,Gas- Commercial,Y,0,0,NA
95948,2,2021,Gas- Commercial,Y,0,0,NA
95948,3,2021,Gas- Commercial,Y,0,0,NA
95949,1,2021,Gas- Commercial,Y,94,43381,462
95949,2,2021,Gas- Commercial,Y,94,35893,382
95949,3,2021,Gas- Commercial,Y,94,38097,405
95951,1,2021,Gas- Commercial,Y,0,0,NA
95951,2,2021,Gas- Commercial,Y,0,0,NA
95951,3,2021,Gas- Commercial,Y,0,0,NA
95953,1,2021,Gas- Commercial,Y,0,0,NA
95953,2,2021,Gas- Commercial,Y,0,0,NA
95953,3,2021,Gas- Commercial,Y,0,0,NA
95955,1,2021,Gas- Commercial,Y,0,0,NA
95955,2,2021,Gas- Commercial,Y,0,0,NA
95955,3,2021,Gas- Commercial,Y,0,0,NA
95957,1,2021,Gas- Commercial,Y,0,0,NA
95957,2,2021,Gas- Commercial,Y,0,0,NA
95957,3,2021,Gas- Commercial,Y,0,0,NA
95959,1,2021,Gas- Commercial,N,318,87255,274
95959,2,2021,Gas- Commercial,N,315,76601,243
95959,3,2021,Gas- Commercial,Y,0,0,NA
95961,1,2021,Gas- Commercial,Y,0,0,NA
95961,2,2021,Gas- Commercial,Y,0,0,NA
95961,3,2021,Gas- Commercial,Y,0,0,NA
95963,1,2021,Gas- Commercial,Y,409,142394,348
95963,2,2021,Gas- Commercial,Y,613,172811,282
95963,3,2021,Gas- Commercial,Y,617,181238,294
95965,1,2021,Gas- Commercial,Y,895,340968,381
95965,2,2021,Gas- Commercial,Y,893,262829,294
95965,3,2021,Gas- Commercial,Y,899,275116,306
95966,1,2021,Gas- Commercial,Y,0,0,NA
95966,2,2021,Gas- Commercial,Y,0,0,NA
95966,3,2021,Gas- Commercial,Y,0,0,NA
95968,1,2021,Gas- Commercial,Y,0,0,NA
95968,2,2021,Gas- Commercial,Y,0,0,NA
95968,3,2021,Gas- Commercial,Y,0,0,NA
95969,1,2021,Gas- Commercial,Y,0,0,NA
95969,2,2021,Gas- Commercial,Y,0,0,NA
95969,3,2021,Gas- Commercial,Y,0,0,NA
95970,1,2021,Gas- Commercial,Y,0,0,NA
95970,2,2021,Gas- Commercial,Y,0,0,NA
95970,3,2021,Gas- Commercial,Y,0,0,NA
95973,1,2021,Gas- Commercial,N,455,97635,215
95973,2,2021,Gas- Commercial,N,460,77775,169
95973,3,2021,Gas- Commercial,N,459,72979,159
95975,1,2021,Gas- Commercial,Y,0,0,NA
95975,2,2021,Gas- Commercial,Y,0,0,NA
95975,3,2021,Gas- Commercial,Y,0,0,NA
95982,1,2021,Gas- Commercial,Y,0,0,NA
95982,2,2021,Gas- Commercial,Y,0,0,NA
95982,3,2021,Gas- Commercial,Y,0,0,NA
95987,1,2021,Gas- Commercial,Y,0,0,NA
95987,2,2021,Gas- Commercial,Y,0,0,NA
95987,3,2021,Gas- Commercial,Y,0,0,NA
95988,1,2021,Gas- Commercial,N,204,73692,361
95988,2,2021,Gas- Commercial,Y,0,0,NA
95988,3,2021,Gas- Commercial,Y,0,0,NA
95991,1,2021,Gas- Commercial,Y,1570,638284,407
95991,2,2021,Gas- Commercial,Y,1571,507334,323
95991,3,2021,Gas- Commercial,Y,1573,512652,326
95993,1,2021,Gas- Commercial,Y,1159,421901,364
95993,2,2021,Gas- Commercial,Y,1157,326534,282
95993,3,2021,Gas- Commercial,Y,1157,337307,292
96001,1,2021,Gas- Commercial,N,783,309119,395
96001,2,2021,Gas- Commercial,N,786,247188,314
96001,3,2021,Gas- Commercial,N,784,243572,311
96002,1,2021,Gas- Commercial,N,839,347011,414
96002,2,2021,Gas- Commercial,N,842,270289,321
96002,3,2021,Gas- Commercial,N,841,273377,325
96003,1,2021,Gas- Commercial,Y,621,269469,434
96003,2,2021,Gas- Commercial,Y,621,210796,339
96003,3,2021,Gas- Commercial,Y,624,207294,332
96007,1,2021,Gas- Commercial,Y,378,119174,315
96007,2,2021,Gas- Commercial,Y,378,94237,249
96007,3,2021,Gas- Commercial,Y,378,90326,239
96013,1,2021,Gas- Commercial,Y,212,97449,460
96013,2,2021,Gas- Commercial,Y,212,81936,386
96013,3,2021,Gas- Commercial,Y,212,77107,364
96019,1,2021,Gas- Commercial,Y,0,0,NA
96019,2,2021,Gas- Commercial,Y,0,0,NA
96019,3,2021,Gas- Commercial,Y,0,0,NA
96021,1,2021,Gas- Commercial,Y,0,0,NA
96021,2,2021,Gas- Commercial,Y,0,0,NA
96021,3,2021,Gas- Commercial,Y,0,0,NA
96022,1,2021,Gas- Commercial,Y,0,0,NA
96022,2,2021,Gas- Commercial,Y,0,0,NA
96022,3,2021,Gas- Commercial,Y,0,0,NA
96028,1,2021,Gas- Commercial,Y,0,0,NA
96028,2,2021,Gas- Commercial,Y,0,0,NA
96028,3,2021,Gas- Commercial,Y,0,0,NA
96035,1,2021,Gas- Commercial,Y,0,0,NA
96035,2,2021,Gas- Commercial,Y,0,0,NA
96035,3,2021,Gas- Commercial,Y,0,0,NA
96056,1,2021,Gas- Commercial,Y,0,0,NA
96056,2,2021,Gas- Commercial,Y,0,0,NA
96056,3,2021,Gas- Commercial,Y,0,0,NA
96076,1,2021,Gas- Commercial,Y,0,0,NA
96076,2,2021,Gas- Commercial,Y,0,0,NA
96076,3,2021,Gas- Commercial,Y,0,0,NA
96080,1,2021,Gas- Commercial,Y,641,224247,350
96080,2,2021,Gas- Commercial,Y,639,175222,274
96080,3,2021,Gas- Commercial,Y,636,180306,284
96088,1,2021,Gas- Commercial,Y,0,0,NA
96088,2,2021,Gas- Commercial,Y,0,0,NA
96088,3,2021,Gas- Commercial,Y,0,0,NA
92304,1,2021,Gas- Residential,Y,0,0,NA
92304,2,2021,Gas- Residential,Y,0,0,NA
92304,3,2021,Gas- Residential,Y,0,0,NA
92365,1,2021,Gas- Residential,Y,0,0,NA
92365,2,2021,Gas- Residential,Y,0,0,NA
92365,3,2021,Gas- Residential,Y,0,0,NA
93203,1,2021,Gas- Residential,Y,0,0,NA
93203,2,2021,Gas- Residential,Y,0,0,NA
93203,3,2021,Gas- Residential,Y,0,0,NA
93204,1,2021,Gas- Residential,N,2354,121812,52
93204,2,2021,Gas- Residential,N,2354,97503,41
93204,3,2021,Gas- Residential,N,2359,97666,41
93210,1,2021,Gas- Residential,Y,0,0,NA
93210,2,2021,Gas- Residential,Y,0,0,NA
93210,3,2021,Gas- Residential,Y,0,0,NA
93224,1,2021,Gas- Residential,Y,0,0,NA
93224,2,2021,Gas- Residential,Y,0,0,NA
93224,3,2021,Gas- Residential,Y,0,0,NA
93234,1,2021,Gas- Residential,Y,1472,65713,45
